Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-01-31 00:00:00,2191232000.0,1004911000.0,1186321000.0,712396000.0,473925000.0,-47769000.0,44520000.0,426156000.0,85628000.0,340528000.0,340528000.0,5.93,0.5414,0.2163,0.1945,0.1554,0.1731,585039000.0,473925000.0,5.8484,5.9264,5.9264,340528000.0,340528000.0,0.267,0.2019,NDSN
2019-10-31 00:00:00,2194226000.0,1002123000.0,1192103000.0,708990000.0,483113000.0,-52009000.0,47145000.0,431104000.0,94013000.0,337091000.0,337091000.0,5.87,0.5433,0.2202,0.1965,0.1536,0.1458,593357000.0,483113000.0,5.7918,5.8663,5.8663,337091000.0,337091000.0,0.2704,0.1745,NDSN
2019-07-31 00:00:00,2178070000.0,997078000.0,1180992000.0,720744000.0,460247800.0,-52240000.0,48604000.0,408008000.0,86889000.0,321119000.0,321119000.0,5.57,0.5422,0.2113,0.1873,0.1474,0.1421,570948800.0,460247900.0,5.501,5.5746,5.5746,321119000.0,321119000.0,0.2621,0.1828,NDSN
2019-04-30 00:00:00,2199567000.0,1000722000.0,1198845000.0,731331000.0,467513800.0,-56308000.0,50869000.0,411206000.0,89131000.0,322075000.0,322075000.0,5.56,0.545,0.2125,0.1869,0.1464,0.1692,577692800.0,467513900.0,5.4954,5.5725,5.5725,322075000.0,322075000.0,0.2626,0.2065,NDSN
2019-01-31 00:00:00,2202154000.0,997823000.0,1204331000.0,736821000.0,467509800.0,-54466000.0,50624000.0,413044000.0,91657000.0,321387000.0,321387000.0,5.77,0.5469,0.2123,0.1876,0.1459,0.166,577379800.0,467509900.0,5.4598,5.5412,5.5412,321387000.0,321387000.0,0.2622,0.2053,NDSN
2018-10-31 00:00:00,2254668000.0,1018340000.0,1236328000.0,733749000.0,502578800.0,-54060000.0,49576000.0,448519000.0,71144000.0,377375000.0,377375000.0,6.31,0.5483,0.2229,0.1989,0.1674,0.1842,610985800.0,502578900.0,6.4037,6.5098,6.5098,377375000.0,377375000.0,0.271,0.2238,NDSN
2018-07-31 00:00:00,2259310000.0,1018471000.0,1240839000.0,721568000.0,519270900.0,-62069000.0,48956000.0,457202000.0,86693000.0,370509000.0,370509000.0,6.58,0.5492,0.2298,0.2024,0.164,0.1815,625795900.0,519270900.0,6.3054,6.405,6.405,370509000.0,370509000.0,0.277,0.2115,NDSN
2018-04-30 00:00:00,2267505000.0,1020877000.0,1246628000.0,711433000.0,535194900.0,-58233000.0,46497000.0,476962000.0,99881000.0,377081000.0,377081000.0,,0.5498,0.236,0.2103,0.1663,0.1534,640352900.0,535194900.0,6.4363,6.5322,6.5322,377081000.0,377081000.0,0.2824,0.1873,NDSN
2018-01-31 00:00:00,2209936000.0,994811000.0,1215125000.0,705291000.0,509833900.0,-56418000.0,42277000.0,453416000.0,103047000.0,350369000.0,350369000.0,6.07,0.5498,0.2307,0.2052,0.1585,0.1391,608475900.0,509833900.0,5.9965,6.0802,6.0802,350369000.0,350369000.0,0.2753,0.1742,NDSN
2017-10-31 00:00:00,2066982000.0,927692000.0,1139290000.0,672888000.0,466401900.0,-46111000.0,36601000.0,420291000.0,124489000.0,295802000.0,295802000.0,5.13,0.5512,0.2256,0.2033,0.1431,0.1399,557255900.0,466401900.0,5.0821,5.1415,5.1415,295802000.0,295802000.0,0.2696,0.1726,NDSN
2017-07-31 00:00:00,2002327900.0,900446000.0,1101882000.0,658104000.0,443777900.0,-30993000.0,30685000.0,412785000.0,120951000.0,291834000.0,291834000.0,5.08,0.5503,0.2216,0.2062,0.1457,0.1504,526623900.0,443778000.0,5.0249,5.0816,5.0816,291834000.0,291834000.0,0.263,0.1806,NDSN
2017-04-30 00:00:00,1902788900.0,853952000.0,1048837000.0,634839000.0,413997900.0,-26431000.0,24026000.0,387567000.0,112975000.0,274592000.0,274592000.0,4.8,0.5512,0.2176,0.2037,0.1443,0.1543,488551900.0,413998000.0,4.745,4.7952,4.7952,274592000.0,274592000.0,0.2568,0.185,NDSN
2017-01-31 00:00:00,1844243900.0,822514000.0,1021730000.0,609359000.0,412370900.0,-20558000.0,21119000.0,391813000.0,111143000.0,280670000.0,280670000.0,4.92,0.554,0.2236,0.2125,0.1522,0.1692,483961900.0,412371000.0,4.8684,4.9136,4.9136,280670000.0,280670000.0,0.2624,0.1991,NDSN
2016-10-31 00:00:00,1808993900.0,815495000.0,993499000.0,605068000.0,388430900.0,-19937000.0,21322000.0,368494000.0,96651000.0,271843000.0,271843000.0,4.77,0.5492,0.2147,0.2037,0.1503,0.1521,458734900.0,388431000.0,4.7252,4.7642,4.7642,271843000.0,271843000.0,0.2536,0.185,NDSN
2016-07-31 00:00:00,1745911100.0,792518000.0,953393100.0,588766000.0,353216000.0,-17961000.0,20689000.0,335255000.0,89655000.0,245600000.0,245600000.0,4.28,0.5461,0.2023,0.192,0.1407,0.1328,422163000.0,353216000.0,4.2437,4.2813,4.2813,245600000.0,245600000.0,0.2418,0.1658,NDSN
2016-04-30 00:00:00,1718743100.0,790078000.0,928665100.0,584874000.0,332380000.0,-15903000.0,20546000.0,316477000.0,85703000.0,230774000.0,230774000.0,3.95,0.5403,0.1934,0.1841,0.1343,0.1286,400514000.0,332380000.0,3.9178,3.9515,3.9515,230774000.0,230774000.0,0.233,0.1579,NDSN
2016-01-31 00:00:00,1681878100.0,779728000.0,902150100.0,583849000.0,306890000.0,-17667000.0,19859000.0,289223000.0,79836000.0,209387000.0,209387000.0,3.52,0.5364,0.1825,0.172,0.1245,0.1359,373310000.0,306890000.0,3.4848,3.5171,3.5171,209387000.0,209387000.0,0.222,0.1692,NDSN
2015-10-31 00:00:00,1688666100.0,774702000.0,913964100.0,584823000.0,317730000.0,-16868000.0,18104000.0,300862000.0,89751000.0,211111000.0,211111000.0,3.49,0.5412,0.1882,0.1782,0.125,0.1187,382924000.0,317730000.0,3.4523,3.4807,3.4807,211111000.0,211111000.0,0.2268,0.1551,NDSN
2015-07-31 00:00:00,1711055900.0,774700000.0,936356000.0,585766000.0,348038900.0,-16635000.0,17024000.0,331404000.0,97837000.0,233567000.0,233567000.0,3.79,0.5472,0.2034,0.1937,0.1365,0.1218,413024900.0,348039000.0,3.7475,3.775,3.775,233567000.0,233567000.0,0.2414,0.1593,NDSN
2015-04-30 00:00:00,1706874900.0,761500000.0,945375000.0,583180000.0,359643900.0,-16153000.0,16330000.0,343491000.0,101433000.0,242058000.0,242058000.0,3.87,0.5539,0.2107,0.2012,0.1418,0.1411,422388900.0,359644000.0,3.826,3.8564,3.8564,242058000.0,242058000.0,0.2475,0.1778,NDSN
2015-01-31 00:00:00,1723608900.0,764572000.0,959037000.0,580422000.0,376063900.0,-15025000.0,15549000.0,361039000.0,106261000.0,254778000.0,254778000.0,4.03,0.5564,0.2182,0.2095,0.1478,0.1244,437313900.0,376064000.0,3.987,4.0194,4.0194,254778000.0,254778000.0,0.2537,0.1545,NDSN
2014-10-31 00:00:00,1704020900.0,758923000.0,945098000.0,575442000.0,367104900.0,-14592000.0,15035000.0,352513000.0,105740000.0,246773000.0,246773000.0,3.88,0.5546,0.2154,0.2069,0.1448,0.1437,426858900.0,367105000.0,3.839,3.8767,3.8767,246773000.0,246773000.0,0.2505,0.1691,NDSN
2014-07-31 00:00:00,1646249100.0,731510000.0,914739100.0,566184000.0,348015100.0,-14221000.0,14713000.0,333794000.0,99324000.0,234470000.0,234470000.0,3.67,0.5557,0.2114,0.2028,0.1424,0.1315,406737100.0,348015000.0,3.6327,3.6699,3.6699,234470000.0,234470000.0,0.2471,0.156,NDSN
2014-04-30 00:00:00,1590659100.0,708348000.0,882311100.0,554995000.0,326776100.0,-10854000.0,14256000.0,315922000.0,93907000.0,222015000.0,222015000.0,3.46,0.5547,0.2054,0.1986,0.1396,0.1458,384256100.0,326776000.0,3.4273,3.4632,3.4632,222015000.0,222015000.0,0.2416,0.1684,NDSN
2014-01-31 00:00:00,1555298100.0,691601000.0,863697100.0,547013000.0,316144100.0,-11216000.0,14336000.0,304928000.0,90242000.0,214686000.0,214686000.0,3.34,0.5553,0.2033,0.1961,0.138,0.1495,372021100.0,316144000.0,3.3084,3.3439,3.3439,214686000.0,214686000.0,0.2392,0.1777,NDSN
2013-10-31 00:00:00,1542921100.0,676777000.0,866144100.0,541169000.0,323849100.0,-12726000.0,14841000.0,311123000.0,89306000.0,221817000.0,221817000.0,3.45,0.5614,0.2099,0.2016,0.1438,0.1458,378287100.0,323849000.0,3.4174,3.4544,3.4544,221817000.0,221817000.0,0.2452,0.1739,NDSN
2013-07-31 00:00:00,1570780100.0,690457000.0,880323100.0,541825000.0,340580000.0,-12897000.0,15273000.0,327683000.0,97957000.0,229726000.0,229726000.0,3.58,0.5604,0.2168,0.2086,0.1462,0.163,393606000.0,340580000.0,3.5354,3.5738,3.5738,229726000.0,229726000.0,0.2506,0.1855,NDSN
2013-04-30 00:00:00,1547692100.0,669238000.0,878454100.0,534513000.0,345902000.0,-15758000.0,14716000.0,330144000.0,99148000.0,230996000.0,230996000.0,3.6,0.5676,0.2235,0.2133,0.1493,0.1573,395122000.0,345902000.0,3.557,3.5953,3.5953,230996000.0,230996000.0,0.2553,0.1797,NDSN
2013-01-31 00:00:00,1480785100.0,629613000.0,851172100.0,510840000.0,340557000.0,-13552000.0,13265000.0,327005000.0,98503000.0,228502000.0,228502000.0,3.56,0.5748,0.23,0.2208,0.1543,0.1662,384627000.0,340557000.0,3.516,3.5552,3.5552,228502000.0,228502000.0,0.2597,0.1822,NDSN
