Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,7281000000.0,4251000000.0,3029000000.0,2116718000.0,912716000.0,-88000000.0,3000000.0,916000000.0,237000000.0,678210000.0,678000000.0,6.16,0.416,0.1254,0.1258,0.0931,0.0777,1090000000.0,912715800.0,6.1633,6.2258,6.2258,678210000.0,678000000.0,0.1497,0.086,RHI
2022-06-30 00:00:00,7161000000.0,4194000000.0,2966000000.0,2051139000.0,916857900.0,-75000000.0,1000000.0,918000000.0,235000000.0,682875000.0,683000000.0,6.16,0.4142,0.128,0.1282,0.0954,0.086,1082000000.0,916857700.0,6.1657,6.2357,6.2357,682875000.0,683000000.0,0.1511,0.0938,RHI
2022-03-31 00:00:00,6878581000.0,4049709000.0,2827872100.0,2029838000.0,880756100.0,-9151000.0,0.0,880862000.0,224649000.0,656267000.0,656213000.0,5.89,0.4111,0.128,0.1281,0.0954,0.0818,985738200.0,880755900.0,5.8965,5.9661,5.9661,656267000.0,656213000.0,0.1433,0.0878,RHI
2021-12-31 00:00:00,6461961000.0,3832378000.0,2629583100.0,1938706000.0,803583100.0,20894000.0,1000000.0,803968000.0,205157000.0,598626000.0,598811000.0,5.36,0.4069,0.1244,0.1244,0.0927,0.0877,891294200.0,803582900.0,5.3583,5.4183,5.4183,598626000.0,598811000.0,0.1379,0.0933,RHI
2021-09-30 00:00:00,5996047000.0,3543121900.0,2452925000.0,1819315900.0,711000200.0,-2027000.0,,711553000.0,186326000.0,525098000.0,525227000.0,4.69,0.4091,0.1186,0.1187,0.0876,0.0769,789969200.0,711000300.0,4.6858,4.7311,4.7311,525098000.0,525227000.0,0.1317,0.0817,RHI
2021-06-30 00:00:00,5472944000.0,3264672900.0,2208270900.0,1727114900.0,585888100.0,175000.0,,586063000.0,156087000.0,429976000.0,429976000.0,3.83,0.4035,0.1071,0.1071,0.0786,0.0689,670261100.0,585888200.0,3.8214,3.8517,3.8517,429976000.0,429976000.0,0.1225,0.0738,RHI
2021-03-31 00:00:00,5000689000.0,3040754900.0,1959933800.0,1646234900.0,439794000.0,431000.0,2000000.0,440225000.0,113266000.0,326959000.0,326959000.0,2.91,0.3919,0.0879,0.088,0.0654,0.1021,526649000.0,439794100.0,2.8962,2.9151,2.9151,326959000.0,326959000.0,0.1053,0.1079,RHI
2020-12-31 00:00:00,5109000000.0,3096388900.0,2012610900.0,1666040900.0,420539000.0,1343000.0,,421882000.0,115606000.0,306276000.0,306276000.0,2.71,0.3939,0.0823,0.0826,0.0599,0.1102,502438000.0,420539100.0,2.7028,2.7169,2.7169,306276000.0,306276000.0,0.0983,0.1168,RHI
2020-09-30 00:00:00,5342299000.0,3210308000.0,2131991300.0,1774840000.0,443923400.0,2621000.0,,446544000.0,121842000.0,324702000.0,324702000.0,2.85,0.3991,0.0831,0.0836,0.0608,0.1127,522735400.0,443923300.0,2.8482,2.8643,2.8643,324702000.0,324702000.0,0.0978,0.1208,RHI
2020-06-30 00:00:00,5704534000.0,3393611000.0,2310923400.0,1868878000.0,504167400.0,3649000.0,,507816000.0,141682000.0,366134000.0,366134000.0,3.2,0.4051,0.0884,0.089,0.0642,0.113,580367400.0,504167300.0,3.1913,3.2102,3.2102,366134000.0,366134000.0,0.1017,0.1223,RHI
