Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-02-29 00:00:00,3948900000.0,2914300100.0,1034599800.0,360600000.0,673999800.0,,-105900000.0,105900000.0,568100000.0,140800000.0,427300000.0,50600000.0,488800000.0,3.27,0.262,0.1707,0.1439,0.1238,0.109,856399800.0,673999900.0,3.2486,3.2685,3.2685,477900000.0,477900000.0,0.2169,0.1702,LW
2019-11-30 00:00:00,3938400000.0,2880800100.0,1057599800.0,352300000.0,705299900.0,,-107700000.0,107700000.0,597600000.0,144700000.0,452900000.0,55000000.0,518800000.0,3.47,0.2685,0.1791,0.1517,0.1317,0.1106,882199900.0,705300000.0,3.4511,3.471,3.471,507900000.0,507900000.0,0.224,0.1801,LW
2019-08-31 00:00:00,3830600000.0,2809100100.0,1021499800.0,335700000.0,685799800.0,,-108500000.0,108500000.0,577300000.0,136000000.0,441300000.0,50200000.0,487400000.0,3.25,0.2667,0.179,0.1507,0.1272,0.1022,855599800.0,685799900.0,3.3378,3.3565,3.3565,491500000.0,491500000.0,0.2234,0.1805,LW
2019-05-31 00:00:00,3756500000.0,2753000100.0,1003499800.0,335100000.0,668399800.0,,-107100000.0,107100000.0,561300000.0,133600000.0,427700000.0,59500000.0,478600000.0,3.19,0.2671,0.1779,0.1494,0.1274,0.0916,830799800.0,668399900.0,3.3075,3.3255,3.3255,487200000.0,487200000.0,0.2212,0.1813,LW
2019-02-28 00:00:00,3671299800.0,2685599900.0,985699900.0,331800000.0,653900000.0,,-107700000.0,107700000.0,546200000.0,136000000.0,410200000.0,69400000.0,458200000.0,3.11,0.2685,0.1781,0.1488,0.1248,0.0724,810600000.0,653900100.0,3.2562,3.273,3.273,479600000.0,479600000.0,0.2208,0.1676,LW
2018-11-30 00:00:00,3607899800.0,2653299900.0,954599900.0,325300000.0,629300100.0,,-109200000.0,109200000.0,520100000.0,103900000.0,416200000.0,81600000.0,472700000.0,3.22,0.2646,0.1744,0.1442,0.131,0.0811,783200100.0,629300200.0,3.3819,3.3994,3.3994,497800000.0,497800000.0,0.2171,0.1707,LW
2018-08-31 00:00:00,3521099800.0,2607299900.0,913799900.0,318700000.0,595100000.0,,-110400000.0,110400000.0,484700000.0,111400000.0,373300000.0,83500000.0,440300000.0,3.0,0.2595,0.169,0.1377,0.125,0.0784,746000000.0,595100100.0,3.1057,3.1209,3.1209,456800000.0,456800000.0,0.2119,0.1606,LW
2018-05-31 00:00:00,3423699800.0,2544199900.0,879499900.0,299400000.0,580100000.0,,-108800000.0,108800000.0,471300000.0,121200000.0,350100000.0,83600000.0,416800000.0,2.83,0.2569,0.1694,0.1377,0.1217,0.0509,723400000.0,580100100.0,2.9504,2.9645,2.9645,433700000.0,433700000.0,0.2113,0.1405,LW
2018-02-28 00:00:00,3338000100.0,2498899900.0,839100200.0,269900000.0,569200100.0,,-107700000.0,107700000.0,461500000.0,134400000.0,327100000.0,82300000.0,389700000.0,2.67,0.2514,0.1705,0.1383,0.1167,0.064,702800100.0,569200000.0,2.7834,2.7991,2.7991,409400000.0,409400000.0,0.2105,0.1507,LW
2017-11-30 00:00:00,3243100100.0,2439299900.0,803800200.0,258600000.0,545200000.0,,-105500000.0,105500000.0,439700000.0,170900000.0,268800000.0,68600000.0,318000000.0,2.17,0.2478,0.1681,0.1356,0.0981,0.0466,668800000.0,545199900.0,2.2964,2.3078,2.3078,337400000.0,337400000.0,0.2062,0.1439,LW
2017-08-31 00:00:00,3209200100.0,2414699900.0,794500200.0,263600000.0,530900100.0,,-84900000.0,84900000.0,446000000.0,163300000.0,282700000.0,62700000.0,328600000.0,2.24,0.2476,0.1654,0.139,0.1024,0.0442,645500100.0,530900000.0,2.3534,2.3638,2.3638,345400000.0,345400000.0,0.2011,0.1481,LW
2017-05-31 00:00:00,3168000100.0,2389199900.0,778800200.0,260500000.0,518300100.0,,-61200000.0,61200000.0,457100000.0,170200000.0,286900000.0,53300000.0,324800000.0,,0.2458,0.1636,0.1443,0.1025,0.0503,627400100.0,518300000.0,2.3207,2.3286,2.3286,340200000.0,340200000.0,0.198,0.1411,LW
2017-02-28 00:00:00,3064200000.0,2295800000.0,768400000.0,245400000.0,523000000.0,,-36100000.0,36100000.0,486900000.0,182100000.0,304800000.0,65600000.0,354900000.0,,0.2508,0.1707,0.1589,0.1158,0.0561,626200100.0,523000000.0,2.5333,2.5362,2.5362,370400000.0,370400000.0,0.2044,0.1355,LW
2016-11-30 00:00:00,3036000000.0,2312800000.0,723200000.0,235900000.0,487300000.0,,-11300000.0,11300000.0,476000000.0,176800000.0,299200000.0,60600000.0,343600000.0,,0.2382,0.1605,0.1568,0.1132,0.0544,563000100.0,487300000.0,2.4627,2.464,2.464,359800000.0,359800000.0,0.1854,0.1225,LW
2016-08-31 00:00:00,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,LW
2016-05-31 00:00:00,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,LW
2016-02-29 00:00:00,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,LW
