Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,8415000000.0,6758000000.0,1656000000.0,588895000.0,1022368200.0,-2000000.0,,1046000000.0,237000000.0,808849000.0,808000000.0,28.73,0.1968,0.1215,0.1243,0.096,0.1074,1367000000.0,1022368000.0,28.7256,28.9671,28.9671,808849000.0,808000000.0,0.1624,0.1616,CMG
2022-06-30 00:00:00,8147000000.0,6585000000.0,1561000000.0,593999000.0,925795000.0,-3000000.0,,946000000.0,189000000.0,756145000.0,755000000.0,26.71,0.1916,0.1136,0.1161,0.0927,0.106,1258000000.0,925794800.0,26.707,26.9708,26.9708,756145000.0,755000000.0,0.1544,0.1582,CMG
2022-03-31 00:00:00,7826538000.0,6289656000.0,1535882000.0,599223000.0,833721700.0,-3149000.0,,844376000.0,159402000.0,684177000.0,682974000.0,24.14,0.1962,0.1065,0.1079,0.0873,0.1036,1148607000.0,833721500.0,24.0491,24.337,24.337,684177000.0,682974000.0,0.1468,0.1609,CMG
2021-12-31 00:00:00,7547113000.0,5969475000.0,1577637900.0,606924000.0,804942500.0,4683000.0,,813650000.0,159575000.0,652984000.0,652075000.0,23.07,0.209,0.1067,0.1078,0.0864,0.1118,1101170900.0,804942300.0,22.9028,23.2114,23.2114,652984000.0,652075000.0,0.1459,0.1699,CMG
2021-09-30 00:00:00,7193823000.0,5632958000.0,1560864500.0,571171000.0,763532400.0,-11471000.0,,763382000.0,52348000.0,710468000.0,710034000.0,25.2,0.217,0.1061,0.1061,0.0987,0.0715,1022012500.0,763532500.0,24.9358,25.2964,25.2964,710468000.0,710034000.0,0.1421,0.1333,CMG
2021-06-30 00:00:00,6843237000.0,5366147000.0,1477089500.0,558321000.0,630948400.0,-1066000.0,,629883000.0,43605000.0,586278000.0,586278000.0,20.89,0.2158,0.0922,0.092,0.0857,0.0737,876288400.0,630948500.0,20.5765,20.9027,20.9027,586278000.0,586278000.0,0.1281,0.1347,CMG
2021-03-31 00:00:00,6315437000.0,5134467000.0,1180969500.0,514924000.0,380484300.0,-1294000.0,,379191000.0,-27288000.0,406479000.0,406479000.0,14.5,0.187,0.0602,0.06,0.0644,0.0642,623766300.0,380484400.0,14.2697,14.5142,14.5142,406479000.0,406479000.0,0.0988,0.1247,CMG
2020-12-31 00:00:00,5984634000.0,4943553000.0,1041080500.0,466291000.0,290163400.0,3617000.0,8000000.0,293781000.0,-61985000.0,355766000.0,355766000.0,12.73,0.174,0.0485,0.0491,0.0594,0.0485,528697400.0,290163500.0,12.5198,12.7437,12.7437,355766000.0,355766000.0,0.0883,0.1109,CMG
2020-09-30 00:00:00,5817148000.0,4812849000.0,1004298700.0,454683000.0,271433300.0,5611000.0,,277045000.0,39822000.0,237223000.0,237223000.0,8.52,0.1726,0.0467,0.0476,0.0408,0.0699,505160300.0,271433600.0,8.3573,8.5177,8.5177,237223000.0,237223000.0,0.0868,0.1264,CMG
2020-06-30 00:00:00,5619431000.0,4635469000.0,983961800.0,436603000.0,279958500.0,10617000.0,7014000.0,290576000.0,35015000.0,255561000.0,255561000.0,9.2,0.1751,0.0498,0.0517,0.0455,0.0681,505711500.0,279958800.0,9.0099,9.1984,9.1984,255561000.0,255561000.0,0.09,0.1292,CMG
2020-03-31 00:00:00,5688924000.0,4572062000.0,1116861800.0,455351000.0,404917600.0,13941000.0,6099000.0,418859000.0,80445000.0,338414000.0,338414000.0,12.19,0.1963,0.0712,0.0736,0.0595,0.0682,622288600.0,404917900.0,11.9379,12.1893,12.1893,338414000.0,338414000.0,0.1094,0.1268,CMG
2019-12-31 00:00:00,5586369000.0,4443879000.0,1142490000.0,451552000.0,443957700.0,14327000.0,3178000.0,458285000.0,108127000.0,350158000.0,350158000.0,12.62,0.2045,0.0795,0.082,0.0627,0.0719,656735700.0,443958000.0,12.3753,12.6228,12.6228,350158000.0,350158000.0,0.1176,0.1292,CMG
2019-09-30 00:00:00,5371206000.0,4296852000.0,1074354300.0,442856000.0,385414600.0,15345000.0,,400759000.0,90998000.0,309761000.0,309761000.0,11.16,0.2,0.0718,0.0746,0.0577,0.0649,596260600.0,385414500.0,10.9688,11.1715,11.1715,309761000.0,309761000.0,0.111,0.1236,CMG
2019-06-30 00:00:00,5192516000.0,4181300000.0,1011216200.0,437310000.0,327784300.0,13427000.0,,341211000.0,91828000.0,249383000.0,249383000.0,8.98,0.1947,0.0631,0.0657,0.048,0.0627,539078300.0,327784200.0,8.8597,8.9963,8.9963,249383000.0,249383000.0,0.1038,0.1207,CMG
2019-03-31 00:00:00,5024805000.0,4063612000.0,961193200.0,401068000.0,275721300.0,11803000.0,,287524000.0,82285000.0,205239000.0,205239000.0,7.39,0.1913,0.0549,0.0572,0.0408,0.0615,484566300.0,275721200.0,7.3215,7.3978,7.3978,205239000.0,205239000.0,0.0964,0.12,CMG
2018-12-31 00:00:00,4864985000.0,3953993000.0,910992100.0,375460000.0,258368200.0,10068000.0,,268436000.0,91883000.0,176553000.0,176553000.0,6.34,0.1873,0.0531,0.0552,0.0363,0.0687,460347200.0,258368100.0,6.314,6.3455,6.3455,176553000.0,176553000.0,0.0946,0.1278,CMG
2018-09-30 00:00:00,4750024000.0,3882271100.0,867753100.0,329430000.0,278784700.0,7647000.0,,286432000.0,98105000.0,188327000.0,188327000.0,6.75,0.1827,0.0587,0.0603,0.0396,0.0674,468988700.0,278784600.0,6.7347,6.7519,6.7519,188327000.0,188327000.0,0.0987,0.1224,CMG
2018-06-30 00:00:00,4653091000.0,3832954100.0,820137100.0,319088000.0,251661000.0,6429000.0,,258090000.0,88357000.0,169733000.0,169733000.0,6.07,0.1763,0.0541,0.0555,0.0365,0.062,430757000.0,251660900.0,6.0606,6.0679,6.0679,169733000.0,169733000.0,0.0926,0.1118,CMG
2018-03-31 00:00:00,4555980000.0,3765082100.0,790898200.0,304010000.0,290429100.0,5155000.0,,295584000.0,106005000.0,189579000.0,189579000.0,6.71,0.1736,0.0637,0.0649,0.0416,0.0662,461413100.0,290429000.0,6.6993,6.7118,6.7118,189579000.0,189579000.0,0.1013,0.1139,CMG
2017-12-31 00:00:00,4476412000.0,3720196100.0,756216200.0,296388000.0,270794100.0,4949000.0,,275743000.0,99490000.0,176253000.0,176253000.0,6.18,0.1689,0.0605,0.0616,0.0394,0.0562,434142100.0,270794000.0,6.171,6.1862,6.1862,176253000.0,176253000.0,0.097,0.1046,CMG
2017-09-30 00:00:00,4400872000.0,3670079900.0,730792000.0,303767000.0,241315100.0,4100000.0,,245415000.0,96980000.0,148435000.0,148435000.0,5.17,0.1661,0.0548,0.0558,0.0337,0.0503,401293100.0,241315300.0,5.1201,5.1468,5.1468,148435000.0,148435000.0,0.0912,0.103,CMG
2017-06-30 00:00:00,4309780000.0,3613429900.0,696350100.0,282990000.0,220174100.0,3497000.0,,223671000.0,87047000.0,136624000.0,136624000.0,4.75,0.1616,0.0511,0.0519,0.0317,0.0402,376040100.0,220174300.0,4.698,4.725,4.725,136624000.0,136624000.0,0.0873,0.0972,CMG
2017-03-31 00:00:00,4138754000.0,3507758900.0,630995000.0,283671000.0,154344000.0,3234000.0,,157578000.0,62088000.0,95490000.0,95490000.0,3.3,0.1525,0.0373,0.0381,0.0231,0.0462,305203000.0,154344200.0,3.2534,3.2722,3.2722,95490000.0,95490000.0,0.0737,0.1073,CMG
2016-12-31 00:00:00,3904384000.0,3406169900.0,498214000.0,276240000.0,34566900.0,4172000.0,,38739000.0,15801000.0,22938000.0,22938000.0,0.82,0.1276,0.0089,0.0099,0.0059,0.0247,180934900.0,34567100.0,0.7706,0.7838,0.7838,22938000.0,22938000.0,0.0463,0.091,CMG
2016-09-30 00:00:00,3867331100.0,3313233100.0,554098100.0,258046000.0,107630100.0,5379000.0,,113009000.0,38172000.0,74837000.0,74837000.0,2.46,0.1433,0.0278,0.0292,0.0194,0.0279,250066100.0,107630200.0,2.4352,2.4546,2.4546,74837000.0,74837000.0,0.0647,0.0972,CMG
2016-06-30 00:00:00,4047239100.0,3295340100.0,751899000.0,249707000.0,332663000.0,6225000.0,,338888000.0,126967000.0,211921000.0,211921000.0,6.84,0.1858,0.0822,0.0837,0.0524,0.0475,470810000.0,332663100.0,6.7603,6.8319,6.8319,211921000.0,211921000.0,0.1163,0.1141,CMG
2016-03-31 00:00:00,4246639100.0,3314661100.0,931978000.0,249163000.0,519184000.0,7181000.0,,526365000.0,199836000.0,326529000.0,326529000.0,10.47,0.2195,0.1223,0.1239,0.0769,0.0568,653697000.0,519184100.0,10.3352,10.4608,10.4608,326529000.0,326529000.0,0.1539,0.1183,CMG
2015-12-31 00:00:00,4501223100.0,3326936100.0,1174287000.0,250214000.0,763589100.0,6278000.0,,769867000.0,294265000.0,475602000.0,475602000.0,15.3,0.2609,0.1696,0.171,0.1057,0.0946,893957100.0,763589200.0,15.1014,15.2966,15.2966,475602000.0,475602000.0,0.1986,0.1518,CMG
