Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2018-06-30 00:00:00,99209000000.0,11823000000.0,87386000000.0,61080000000.0,25200000000.0,,25200000000.0,3723000000.0,21477000000.0,19396000000.0,4.13,0.8808,0.0,0.254,0.1955,0.2438,4.3413,4.3813,4.3813,21477000000.0,21477000000.0,0.0,0.2438,WFC
2018-03-31 00:00:00,98640000000.0,10572000000.0,88068000000.0,60720000000.0,26220000000.0,,26220000000.0,4158000000.0,22062000000.0,20054000000.0,4.23,0.8928,0.0,0.2658,0.2033,0.21,4.4278,4.4714,4.4714,22062000000.0,22062000000.0,0.0,0.21,WFC
2017-12-31 00:00:00,97741000000.0,9352000000.0,88389000000.0,59860000000.0,27377000000.0,,27377000000.0,4917000000.0,22460000000.0,20554000000.0,4.11,0.9043,0.0,0.2801,0.2103,0.1905,4.4765,4.5241,4.5241,22460000000.0,22460000000.0,0.0,0.1905,WFC
2017-09-30 00:00:00,96284000000.0,8363000000.0,87921000000.0,56416000000.0,30340000000.0,,30340000000.0,8817000000.0,21523000000.0,19686000000.0,3.91,0.9131,0.0,0.3151,0.2045,0.2406,4.2637,4.3094,4.3094,21523000000.0,21523000000.0,0.0,0.2406,WFC
2017-06-30 00:00:00,95703000000.0,7303000000.0,88400000000.0,55410000000.0,31814000000.0,,31814000000.0,9237000000.0,22577000000.0,20798000000.0,4.1,0.9237,0.0,0.3324,0.2173,0.1175,4.4529,4.5009,4.5009,22577000000.0,22577000000.0,0.0,0.1175,WFC
2017-03-31 00:00:00,94820000000.0,6493000000.0,88327000000.0,55242000000.0,31897000000.0,,31897000000.0,9641000000.0,22256000000.0,20521000000.0,4.04,0.9315,0.0,0.3364,0.2164,0.0868,4.3718,4.4196,4.4196,22256000000.0,22256000000.0,0.0,0.0868,WFC
2016-12-31 00:00:00,94176000000.0,5909000000.0,88267000000.0,54955000000.0,32120000000.0,,32120000000.0,10075000000.0,22045000000.0,20373000000.0,4.03,0.9373,0.0,0.3411,0.2163,0.0107,4.3156,4.363,4.363,22045000000.0,22045000000.0,0.0,0.0107,WFC
2016-09-30 00:00:00,93579000000.0,5308000000.0,88271000000.0,54355000000.0,32714000000.0,,32714000000.0,10350000000.0,22364000000.0,20704000000.0,4.11,0.9433,0.0,0.3496,0.2212,-0.0824,4.3569,4.4084,4.4084,22364000000.0,22364000000.0,0.0,-0.0824,WFC
2016-06-30 00:00:00,92579000000.0,4761000000.0,87818000000.0,53372000000.0,33232000000.0,,33232000000.0,10539000000.0,22693000000.0,20904000000.0,4.13,0.9486,0.0,0.359,0.2258,0.1471,4.3991,4.4545,4.4545,22693000000.0,22693000000.0,0.0,0.1471,WFC
2016-03-31 00:00:00,91278000000.0,4304000000.0,86974000000.0,52188000000.0,33559000000.0,,33559000000.0,10653000000.0,22906000000.0,21094000000.0,4.15,0.9528,0.0,0.3677,0.2311,0.2115,4.4185,4.4777,4.4777,22906000000.0,22906000000.0,0.0,0.2115,WFC
2015-12-31 00:00:00,90033000000.0,3976000000.0,86057000000.0,51170000000.0,33641000000.0,,33641000000.0,10365000000.0,23276000000.0,21470000000.0,4.21,0.9558,0.0,0.3737,0.2385,0.1766,4.4677,4.5315,4.5315,23276000000.0,23276000000.0,0.0,0.1766,WFC
2015-09-30 00:00:00,89838000000.0,3924000000.0,85914000000.0,50845000000.0,33796000000.0,,33796000000.0,10351000000.0,23445000000.0,21649000000.0,4.2,0.9563,0.0,0.3762,0.241,0.2507,4.4788,4.5462,4.5462,23445000000.0,23445000000.0,0.0,0.2523,WFC
2015-06-30 00:00:00,89211000000.0,3959000000.0,85252000000.0,50328000000.0,33620000000.0,,33620000000.0,10203000000.0,23417000000.0,21614000000.0,4.18,0.9556,0.0,0.3769,0.2423,0.2092,4.4482,4.5185,4.5185,23417000000.0,23417000000.0,0.0,0.2106,WFC
2015-03-31 00:00:00,89005000000.0,4005000000.0,85000000000.0,49933000000.0,33726000000.0,,33726000000.0,10309000000.0,23417000000.0,21675000000.0,4.16,0.955,0.0,0.3789,0.2435,0.1917,4.4212,4.4936,4.4936,23417000000.0,23417000000.0,0.0,0.1933,WFC
2014-12-31 00:00:00,88372000000.0,4025000000.0,84347000000.0,49062000000.0,33915000000.0,,33915000000.0,10307000000.0,23608000000.0,21821000000.0,4.17,0.9545,0.0,0.3838,0.2469,0.1984,4.4339,4.5077,4.5077,23608000000.0,23608000000.0,0.0,0.1984,WFC
2014-09-30 00:00:00,87624000000.0,4055000000.0,83569000000.0,48341000000.0,33821000000.0,,33821000000.0,10292000000.0,23529000000.0,21808000000.0,4.15,0.9537,0.0,0.386,0.2489,0.3299,4.4026,4.4761,4.4761,23529000000.0,23529000000.0,0.0,0.332,WFC
2014-06-30 00:00:00,86894000000.0,4060000000.0,82834000000.0,47869000000.0,33525000000.0,,33525000000.0,10268000000.0,23257000000.0,21717000000.0,4.11,0.9533,0.0,0.3858,0.2499,0.402,4.3372,4.4098,4.4098,23257000000.0,23257000000.0,0.0,0.4043,WFC
2014-03-31 00:00:00,87281000000.0,4135000000.0,83146000000.0,48337000000.0,33341000000.0,,33341000000.0,10262000000.0,23079000000.0,21565000000.0,4.09,0.9526,0.0,0.382,0.2471,0.5879,4.2974,4.3688,4.3688,23079000000.0,23079000000.0,0.0,0.5883,WFC
2013-12-31 00:00:00,88069000000.0,4289000000.0,83780000000.0,49647000000.0,32629000000.0,,32629000000.0,10405000000.0,22224000000.0,20889000000.0,3.95,0.9513,0.0,0.3705,0.2372,0.6591,4.1377,4.2033,4.2033,22224000000.0,22224000000.0,0.0,0.6545,WFC
2013-09-30 00:00:00,89533000000.0,4470000000.0,85063000000.0,51883000000.0,31633000000.0,,31633000000.0,9825000000.0,21808000000.0,20377000000.0,3.85,0.9501,0.0,0.3533,0.2276,0.5808,4.0641,4.1235,4.1235,21808000000.0,21808000000.0,0.0,0.576,WFC
2013-06-30 00:00:00,90503000000.0,4705000000.0,85798000000.0,53365000000.0,30842000000.0,,30842000000.0,9687000000.0,21155000000.0,19777000000.0,3.74,0.948,0.0,0.3408,0.2185,0.5052,3.9473,4.0015,4.0015,21155000000.0,21155000000.0,0.0,0.5002,WFC
2013-03-31 00:00:00,90654000000.0,4945000000.0,85709000000.0,54614000000.0,29463000000.0,,29463000000.0,9195000000.0,20268000000.0,18908000000.0,3.57,0.9455,0.0,0.325,0.2086,0.5769,3.785,3.8339,3.8339,20268000000.0,20268000000.0,0.0,0.5711,WFC
2012-12-31 00:00:00,91247000000.0,5161000000.0,86086000000.0,55941000000.0,28471000000.0,,28471000000.0,9103000000.0,19368000000.0,17999000000.0,3.4,0.9434,0.0,0.312,0.1973,0.6428,3.6192,3.6629,3.6629,19368000000.0,19368000000.0,0.0,0.6416,WFC
