Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Diluted, from Disc. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Discontinued Ops)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Income from Discontinued Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,12429000000.0,6494000000.0,5935000000.0,1245000000.0,3631000000.0,-148000000.0,17000000.0,3483000000.0,630000000.0,2853000000.0,2795000000.0,12.88,0.4775,0.2921,0.2802,0.2249,0.2371,3909000000.0,3631000000.0,13.127,,13.1939,,13.1939,2853000000.0,,2853000000.0,0.3145,0.2501,AON
2022-06-30 00:00:00,12436000000.0,6797000000.0,5638000000.0,2294000000.0,2240000000.0,1295000000.0,13000000.0,2105000000.0,561000000.0,1544000000.0,1487000000.0,6.97,0.4534,0.1801,0.1693,0.1196,0.1474,2539000000.0,2240000000.0,7.2079,,7.2589,,7.2589,1544000000.0,,1544000000.0,0.2042,0.1583,AON
2022-03-31 00:00:00,12339000000.0,6786000000.0,5552000000.0,2221000000.0,2212000000.0,1286000000.0,86000000.0,2068000000.0,645000000.0,1423000000.0,1365000000.0,6.31,0.45,0.1793,0.1676,0.1106,0.1583,2523000000.0,2212000000.0,6.5376,,6.5804,,6.5804,1423000000.0,,1423000000.0,0.2045,0.1689,AON
2021-12-31 00:00:00,12194000000.0,6738000000.0,5455000000.0,2235000000.0,2090000000.0,1271000000.0,162000000.0,1931000000.0,623000000.0,1308000000.0,1255000000.0,5.6,0.4474,0.1714,0.1584,0.1029,0.1677,2416000000.0,2090000000.0,5.785,,5.8211,,5.8211,1308000000.0,,1308000000.0,0.1981,0.1789,AON
2021-09-30 00:00:00,12079000000.0,6817000000.0,5261000000.0,2295000000.0,1829000000.0,1122000000.0,242000000.0,1521000000.0,552000000.0,969000000.0,916000000.0,3.99,0.4355,0.1514,0.1259,0.0758,0.1562,2163000000.0,1829000000.0,4.178,,4.2181,,4.2181,969000000.0,,969000000.0,0.1791,0.1665,AON
2021-06-30 00:00:00,11761000000.0,6369000000.0,5392000000.0,1235000000.0,3071000000.0,-318000000.0,319000000.0,2753000000.0,611000000.0,2142000000.0,2091000000.0,9.16,0.4585,0.2611,0.2341,0.1778,0.237,3405000000.0,3071000000.0,9.3387,,9.3835,,9.3835,2142000000.0,,2142000000.0,0.2895,0.2473,AON
2021-03-31 00:00:00,11372000000.0,6102000000.0,5270000000.0,1179000000.0,2993000000.0,-340000000.0,330000000.0,2653000000.0,493000000.0,2160000000.0,2110000000.0,9.2,0.4634,0.2632,0.2333,0.1855,0.2546,3349000000.0,2993000000.0,9.3744,,9.4184,,9.4184,2160000000.0,,2160000000.0,0.2945,0.2643,AON
2020-12-31 00:00:00,11066000000.0,5905000000.0,5161000000.0,1232000000.0,2781000000.0,-315000000.0,334000000.0,2466000000.0,448000000.0,2018000000.0,1969000000.0,8.49,0.4664,0.2513,0.2228,0.1779,0.2387,3194000000.0,2781000000.0,8.6572,0.0,8.702,0.0,8.702,2018000000.0,0.0,2018000000.0,0.2886,0.2515,AON
2020-09-30 00:00:00,10986000000.0,5871000000.0,5115000000.0,1285000000.0,2592000000.0,-312000000.0,332000000.0,2280000000.0,415000000.0,1865000000.0,1819000000.0,7.79,0.4656,0.2359,0.2075,0.1656,0.2292,3066000000.0,2592000000.0,8.108,0.0085,8.0168,0.0085,8.1531,1865000000.0,0.0,1866000000.0,0.2791,0.2453,AON
2020-06-30 00:00:00,10980000000.0,5852000000.0,5128000000.0,1307000000.0,2511000000.0,-310000000.0,330000000.0,2201000000.0,389000000.0,1812000000.0,1766000000.0,7.55,0.467,0.2287,0.2005,0.1608,0.2263,3038000000.0,2511000000.0,7.8303,0.0,7.7668,0.0,7.8807,1812000000.0,68000000.0,1812000000.0,0.2767,0.2453,AON
2020-03-31 00:00:00,11089000000.0,5992000000.0,5097000000.0,1389000000.0,2330000000.0,-282000000.0,318000000.0,2048000000.0,360000000.0,1688000000.0,1645000000.0,6.99,0.4596,0.2101,0.1847,0.1483,0.1688,2895000000.0,2330000000.0,7.2109,-0.0043,7.1935,-0.0043,7.2645,1688000000.0,65000000.0,1688000000.0,0.2611,0.1893,AON
2019-12-31 00:00:00,11013000000.0,6054000000.0,4959000000.0,1393000000.0,2169000000.0,-299000000.0,307000000.0,1870000000.0,297000000.0,1573000000.0,1532000000.0,6.4,0.4503,0.1969,0.1698,0.1391,0.1462,2733000000.0,2169000000.0,6.5378,0.0,6.5927,0.0,6.5926,1573000000.0,,1573000000.0,0.2482,0.1666,AON
2019-09-30 00:00:00,10898000000.0,6054000000.0,4844000000.0,1311000000.0,2144000000.0,-293000000.0,297000000.0,1851000000.0,375000000.0,1476000000.0,1503000000.0,6.23,0.4445,0.1967,0.1698,0.1379,0.151,2714000000.0,2144000000.0,5.91,0.2858,6.4168,0.2758,5.96,1476000000.0,67000000.0,1544000000.0,0.249,0.172,AON
2019-06-30 00:00:00,10868000000.0,6078000000.0,4790000000.0,1337000000.0,2046000000.0,-286000000.0,288000000.0,1760000000.0,358000000.0,1402000000.0,1428000000.0,5.89,0.4407,0.1883,0.1619,0.1314,0.1287,2611000000.0,2046000000.0,5.59,0.28,6.0814,0.27,5.63,1402000000.0,,1469000000.0,0.2402,0.1503,AON
2019-03-31 00:00:00,10823000000.0,6071000000.0,4752000000.0,1528000000.0,1617000000.0,-287000000.0,280000000.0,1330000000.0,158000000.0,1172000000.0,1199000000.0,4.94,0.4391,0.1494,0.1229,0.1108,0.1264,2484000000.0,1617000000.0,4.64,0.28,5.1243,0.28,4.67,1172000000.0,,1240000000.0,0.2295,0.1497,AON
2018-12-31 00:00:00,10770000000.0,6103000000.0,4667000000.0,1500000000.0,1544000000.0,-298000000.0,278000000.0,1246000000.0,146000000.0,1100000000.0,1134000000.0,4.61,0.4333,0.1434,0.1157,0.1053,0.1343,2313000000.0,1544000000.0,4.29,0.3,4.7879,0.3,4.32,1100000000.0,74000000.0,1174000000.0,0.2148,0.1565,AON
2018-09-30 00:00:00,10909000000.0,6142000000.0,4767000000.0,1505000000.0,1646000000.0,-415000000.0,279000000.0,1231000000.0,398000000.0,833000000.0,770000000.0,3.11,0.437,0.1509,0.1128,0.0706,0.1026,2403000000.0,1646000000.0,3.21,-0.09,3.3355,-0.04,3.22,833000000.0,-24000000.0,809000000.0,0.2203,0.1243,AON
2018-06-30 00:00:00,10900000000.0,6178000000.0,4722000000.0,1486000000.0,1640000000.0,-403000000.0,280000000.0,1237000000.0,363000000.0,874000000.0,808000000.0,3.23,0.4332,0.1505,0.1135,0.0741,0.0399,2398000000.0,1640000000.0,3.33,-0.09,3.4597,-0.05,3.35,874000000.0,-26000000.0,848000000.0,0.22,0.0594,AON
2018-03-31 00:00:00,10707000000.0,6150000000.0,4557000000.0,1282000000.0,1529000000.0,-391000000.0,282000000.0,1138000000.0,364000000.0,774000000.0,1529000000.0,5.96,0.4256,0.1428,0.1063,0.1428,0.0411,2405000000.0,1529000000.0,2.94,3.04,6.1888,3.07,2.96,774000000.0,794000000.0,1568000000.0,0.2246,0.0592,AON
2017-12-31 00:00:00,9998000000.0,6003000000.0,3995000000.0,1272000000.0,1065000000.0,-380000000.0,282000000.0,685000000.0,250000000.0,435000000.0,1226000000.0,4.67,0.3996,0.1065,0.0685,0.1226,0.0551,1956000000.0,1065000000.0,1.53,3.17,4.8859,3.2,1.54,435000000.0,828000000.0,1263000000.0,0.1956,0.0734,AON
