Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Diluted, from Disc. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Discontinued Ops)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Income from Discontinued Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,5499000000.0,1392189000.0,4107144100.0,319486000.0,3862361900.0,344364000.0,251138000.0,4394000000.0,157636000.0,4236185000.0,4020000000.0,5.33,0.7469,0.7024,0.7991,0.731,-0.0567,5321735100.0,3862361900.0,5.5335,,5.7228,,5.7228,4236185000.0,,4236000000.0,0.9678,0.6483,PLD
2022-06-30 00:00:00,4931000000.0,1285923000.0,3645567100.0,298553000.0,3713052000.0,242997000.0,250892000.0,4143000000.0,178402000.0,3964742000.0,3728000000.0,4.95,0.7393,0.753,0.8402,0.756,0.0441,5160411100.0,3713052000.0,5.1813,,5.3582,,5.3582,3964742000.0,,3965000000.0,1.0465,0.6441,PLD
2022-03-31 00:00:00,4829842000.0,1248638000.0,3581614100.0,289781000.0,3880601100.0,240639000.0,259011000.0,4146508000.0,177763000.0,3968619000.0,3716625000.0,4.96,0.7416,0.8035,0.8585,0.7695,0.4318,5317205000.0,3880601100.0,5.188,,5.3652,,5.3652,3968619000.0,,3969313000.0,1.1009,0.6255,PLD
2021-12-31 00:00:00,4759158000.0,1248487000.0,3510953100.0,293167000.0,3206996100.0,115852000.0,266228000.0,3322918000.0,174258000.0,3148590000.0,2933440000.0,3.92,0.7377,0.6739,0.6982,0.6164,0.3696,4645355000.0,3206996100.0,4.1172,,4.2586,,4.2586,3148590000.0,,3149006000.0,0.9761,0.6295,PLD
2021-09-30 00:00:00,4593755000.0,1217539000.0,3376265000.0,285488000.0,2481103200.0,-150132000.0,280187000.0,2330805100.0,175227000.0,2155744000.0,1966910000.0,2.63,0.735,0.5401,0.5074,0.4282,0.4145,3941475100.0,2481103000.0,2.81,,2.9059,,2.9059,2155744000.0,,2156013000.0,0.858,0.6277,PLD
2021-06-30 00:00:00,4493528000.0,1199824000.0,3293703900.0,292866000.0,2271963100.0,-453483000.0,297260000.0,1818480100.0,127946000.0,1690534000.0,1543605000.0,2.09,0.733,0.5056,0.4047,0.3435,0.4514,3742313000.0,2271962900.0,2.202,,2.2776,,2.2776,1690534000.0,,1690534000.0,0.8328,0.6782,PLD
2021-03-31 00:00:00,4608810000.0,1223246000.0,3385563900.0,283188000.0,2183084000.0,-562663000.0,310146000.0,1620421100.0,125262000.0,1495159000.0,1349519000.0,1.82,0.7346,0.4737,0.3516,0.2928,0.442,3666185000.0,2183083800.0,1.9455,,2.0143,,2.0143,1495159000.0,,1495159000.0,0.7955,0.6671,PLD
2020-12-31 00:00:00,4438735000.0,1170104000.0,3268630900.0,274845000.0,2118944000.0,-371856000.0,314507000.0,1747088100.0,130458000.0,1616630000.0,1473122000.0,2.02,0.7364,0.4774,0.3936,0.3319,0.3804,3562444000.0,2118943800.0,2.1429,,2.2198,,2.2198,1616630000.0,,1616630000.0,0.8026,0.6617,PLD
2020-09-30 00:00:00,4153153900.0,1109316000.0,3043837900.0,274243000.0,2196203400.0,-350474000.0,297731000.0,1845730000.0,110865000.0,1734864900.0,1578131900.0,2.25,0.7329,0.5288,0.4444,0.38,0.4305,3530372400.0,2196203700.0,2.4001,,2.4886,,2.4886,1734864900.0,,1734865000.0,0.85,0.7102,PLD
2020-06-30 00:00:00,4012561900.0,1062303000.0,2950259000.0,265094000.0,2111163600.0,-106010000.0,277264000.0,2005154000.0,111797000.0,1893356900.0,1730075900.0,2.56,0.7353,0.5261,0.4997,0.4312,0.3695,3339462500.0,2111163900.0,2.7145,,2.8163,,2.8163,1893356900.0,,1893357000.0,0.8323,0.6519,PLD
