Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Diluted, from Disc. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Discontinued Ops)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Income from Discontinued Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,5189000000.0,3273677200.0,1915920100.0,620949000.0,951541800.0,19000000.0,85390000.0,867000000.0,160055000.0,706097000.0,706000000.0,7.09,0.3692,0.1834,0.1671,0.1361,0.2699,951541800.0,951541700.0,7.0888,,7.1507,,7.1522,706097000.0,,706000000.0,0.1834,0.2752,GL
2022-06-30 00:00:00,5176000000.0,3274800200.0,1901362300.0,616413000.0,949274900.0,18000000.0,82311000.0,868000000.0,158775000.0,708189000.0,708000000.0,7.03,0.3673,0.1834,0.1677,0.1368,0.2707,949274900.0,949274800.0,7.0306,,7.0911,,7.0926,708189000.0,,708000000.0,0.1834,0.2761,GL
2022-03-31 00:00:00,5154111000.0,3242802200.0,1911863200.0,609229000.0,977462900.0,-6769000.0,82252000.0,896243000.0,164408000.0,730803000.0,730618000.0,7.18,0.3709,0.1896,0.1739,0.1418,0.2781,977462900.0,977462800.0,7.1567,,7.229,,7.2305,730803000.0,,730618000.0,0.1896,0.2838,GL
2021-12-31 00:00:00,5112671000.0,3191126100.0,1921743300.0,603838000.0,995876100.0,-31947000.0,83486000.0,913037000.0,167431000.0,744959000.0,745135000.0,7.27,0.3759,0.1948,0.1786,0.1457,0.2737,995876100.0,995876000.0,7.22,,7.2985,,7.3,744959000.0,,745135000.0,0.1948,0.2812,GL
2021-09-30 00:00:00,5044612000.0,3101759900.0,1942690000.0,597537000.0,1030058000.0,-61356000.0,85242000.0,945021000.0,173570000.0,771246000.0,771375000.0,7.47,0.3851,0.2042,0.1873,0.1529,0.2803,1030058000.0,1030058000.0,7.3856,,7.4758,,7.4771,771246000.0,,771375000.0,0.2042,0.289,GL
2021-06-30 00:00:00,4961654000.0,3033170900.0,1928482900.0,586787000.0,1031588900.0,-86030000.0,86030000.0,945559000.0,174239000.0,771320000.0,771320000.0,7.41,0.3887,0.2079,0.1906,0.1555,0.2749,1031588900.0,1031588900.0,7.3058,,7.395,,7.3963,771320000.0,,771320000.0,0.2079,0.284,GL
2021-03-31 00:00:00,4871427000.0,2983203900.0,1888223000.0,584926000.0,999631000.0,-87074000.0,87074000.0,912557000.0,167807000.0,744750000.0,744750000.0,7.09,0.3876,0.2052,0.1873,0.1529,0.299,999631000.0,999631000.0,7.0059,,7.0808,,7.0821,744750000.0,,744750000.0,0.2052,0.3089,GL
2020-12-31 00:00:00,4737921000.0,2877725100.0,1860195800.0,575770000.0,983387700.0,-86704000.0,86704000.0,896684000.0,164911000.0,731773000.0,731773000.0,6.88,0.3926,0.2076,0.1893,0.1545,0.3028,983387700.0,983387700.0,6.82,,6.8987,,6.9,731773000.0,,731773000.0,0.2076,0.3116,GL
2020-09-30 00:00:00,4645556000.0,2810735100.0,1834821000.0,570130000.0,959584900.0,-85797000.0,85797000.0,873788000.0,159194000.0,714594000.0,714594000.0,6.65,0.395,0.2066,0.1881,0.1538,0.2952,959584900.0,959585000.0,6.5871,,6.6783,,6.6888,714594000.0,,714594100.0,0.2066,0.304,GL
2020-06-30 00:00:00,4591793000.0,2744976100.0,1846817100.0,567736000.0,974797000.0,-85217000.0,85217000.0,889580000.0,162113000.0,727467000.0,727467000.0,6.72,0.4022,0.2123,0.1937,0.1584,0.3062,974797000.0,974797100.0,6.6421,,6.753,,6.7588,727467000.0,,727467100.0,0.2123,0.315,GL
2020-03-31 00:00:00,4541370000.0,2681080100.0,1860290200.0,559741000.0,989935000.0,-83836000.0,83836000.0,906099000.0,165071000.0,741028000.0,740985000.0,6.8,0.4096,0.218,0.1995,0.1632,0.273,989935000.0,989935100.0,6.6969,,6.8287,,6.833,741028000.0,,740985100.0,0.218,0.2828,GL
2019-12-31 00:00:00,4527532000.0,2655395900.0,1872136300.0,551726000.0,1015585100.0,-84306000.0,84306000.0,931279000.0,170397000.0,760882000.0,760790000.0,6.96,0.4135,0.2243,0.2057,0.168,0.2919,1015585100.0,1015585200.0,6.83,-0.0007,6.966,-0.0007,6.97,760882000.0,,760790100.0,0.2243,0.3012,GL
2019-09-30 00:00:00,4455693000.0,2623021900.0,1832671000.0,540937000.0,995240000.0,-87414000.0,87414000.0,907826000.0,169299000.0,738527000.0,738446000.0,6.71,0.4113,0.2234,0.2037,0.1657,0.2969,995240000.0,995240100.0,6.6,,6.7163,,6.71,738527000.0,,738446000.0,0.2234,0.3076,GL
2019-06-30 00:00:00,4398216000.0,2600678900.0,1797536900.0,531980000.0,969579000.0,-88753000.0,88753000.0,880826000.0,165417000.0,715409000.0,715352000.0,6.45,0.4087,0.2204,0.2003,0.1626,0.2955,969579000.0,969579100.0,6.33,-0.0005,6.449,-0.0005,6.45,715409000.0,-57000.0,715352000.0,0.2204,0.3064,GL
2019-03-31 00:00:00,4352531000.0,2575422900.0,1777107800.0,522892000.0,968661900.0,-89732000.0,89732000.0,878930000.0,165737000.0,713193000.0,713211000.0,6.38,0.4083,0.2226,0.2019,0.1639,0.2937,968661900.0,968662000.0,6.25,0.0002,6.3745,0.0002,6.38,713193000.0,18000.0,713211000.0,0.2226,0.3029,GL
2018-12-31 00:00:00,4303751000.0,2553729000.0,1750021800.0,516690000.0,953747000.0,-90076000.0,90076000.0,863671000.0,162161000.0,701510000.0,701466000.0,6.22,0.4066,0.2216,0.2007,0.163,0.2864,953747000.0,953747100.0,6.09,-0.0004,6.2146,-0.0004,6.22,701510000.0,-44000.0,701466000.0,0.2216,0.2969,GL
2018-09-30 00:00:00,4295913000.0,2544134000.0,1751779000.0,508229000.0,964580000.0,-88173000.0,88173000.0,876407000.0,-687772900.0,1564180000.0,1564095000.0,13.67,0.4078,0.2245,0.204,0.3641,0.2901,964580000.0,964580200.0,13.28,-0.0096,13.5774,0.0004,13.59,1564180000.0,-85000.0,1564095000.0,0.2245,0.2981,GL
2018-06-30 00:00:00,4258126000.0,2525728000.0,1732398000.0,501071000.0,963397100.0,-86710000.0,86710000.0,876687000.0,-662138900.0,1538826000.0,1538705000.0,13.4,0.4068,0.2262,0.2059,0.3614,0.2996,963397100.0,963397300.0,13.02,-0.0099,13.3127,0.0001,13.32,1538826000.0,-121000.0,1538705000.0,0.2262,0.3068,GL
2018-03-31 00:00:00,4202428000.0,2509371000.0,1693057000.0,494115000.0,937204100.0,-85455000.0,85455000.0,851749000.0,-643046900.0,1494796000.0,1494553000.0,12.97,0.4029,0.223,0.2027,0.3556,0.3147,937204100.0,937204300.0,12.61,-0.011,12.8882,-0.001,12.89,1494796000.0,-243000.0,1494553000.0,0.223,0.3214,GL
2017-12-31 00:00:00,4155573000.0,2492735000.0,1662838000.0,490403000.0,915180000.0,-84532000.0,84532000.0,830648000.0,-627614900.0,1458263000.0,1454494000.0,12.58,0.4001,0.2202,0.1999,0.35,0.339,915180000.0,915180200.0,12.26,-0.04,12.5017,-0.03,12.53,1458263000.0,-3769000.0,1454494000.0,0.2202,0.3439,GL
2017-09-30 00:00:00,4074018900.0,2467124100.0,1606894800.0,486554000.0,873568900.0,-83310000.0,83310000.0,790259000.0,234560000.0,555699000.0,562596000.0,4.79,0.3944,0.2144,0.194,0.1381,0.3643,873568900.0,873569000.0,4.65,0.0361,4.7995,0.0591,4.73,555699000.0,6897000.0,562596000.0,0.2144,0.3713,GL
2017-06-30 00:00:00,4017776900.0,2441347100.0,1576429800.0,481041000.0,853830800.0,-82721000.0,82721000.0,771110000.0,226847000.0,544263000.0,561131000.0,4.74,0.3924,0.2125,0.1919,0.1397,0.3749,853830800.0,853830900.0,4.52,0.1262,4.7479,0.1392,4.6,544263000.0,16868000.0,561131000.0,0.2125,0.3815,GL
2017-03-31 00:00:00,3980582900.0,2414239200.0,1566343700.0,476165000.0,853202700.0,-84675000.0,84675000.0,768528000.0,225334000.0,543194000.0,559287000.0,4.69,0.3935,0.2143,0.1931,0.1405,0.3752,853202700.0,853202800.0,4.47,0.12,4.6944,0.13,4.56,543194000.0,16093000.0,559287000.0,0.2143,0.3815,GL
2016-12-31 00:00:00,3934628900.0,2377922200.0,1556706700.0,469063000.0,855579700.0,-83345000.0,83345000.0,772235000.0,232645000.0,539590000.0,549779000.0,4.58,0.3956,0.2174,0.1963,0.1397,0.3491,855579700.0,855579800.0,4.41,0.08,4.5815,0.08,4.5,539590000.0,10189000.0,549779000.0,0.2174,0.3555,GL
2016-09-30 00:00:00,3893143800.0,2344570100.0,1548573700.0,464456000.0,854312700.0,-82082000.0,82082000.0,772231000.0,238323000.0,533908000.0,547287000.0,4.52,0.3978,0.2194,0.1984,0.1406,0.3456,854312700.0,854313000.0,4.32,0.123,4.5193,0.09,4.42,533908000.0,13379000.0,547287100.0,0.2194,0.3499,GL
