Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2017-09-30 00:00:00,504645000.0,81737000.0,422908000.0,68995000.0,234712000.0,119200900.0,2257000.0,,121458000.0,29250000.0,92208000.0,92208000.0,2.11,0.838,0.2362,0.2407,0.1827,0.1847,127764900.0,119201000.0,2.0379,2.1045,2.1045,92208000.0,92208000.0,0.2532,0.2989,ABMD
2017-06-30 00:00:00,474777000.0,77419000.0,397358000.0,67657000.0,227718000.0,101982900.0,1727000.0,,103710000.0,27130000.0,76580000.0,76580000.0,1.76,0.8369,0.2148,0.2184,0.1613,0.1472,109241900.0,101983000.0,1.7008,1.7552,1.7552,76580000.0,76580000.0,0.2301,0.2633,ABMD
2017-03-31 00:00:00,445304000.0,70627000.0,374677000.0,66386000.0,218153000.0,90137900.0,1205000.0,,91343000.0,39227000.0,52116000.0,52116000.0,1.21,0.8414,0.2024,0.2051,0.117,0.1453,96339900.0,90138000.0,1.1671,1.2054,1.2054,52116000.0,52116000.0,0.2163,0.2585,ABMD
2016-12-31 00:00:00,414581000.0,66029000.0,348552000.0,64286000.0,203309000.0,80957000.0,1257000.0,,82214000.0,33999000.0,48215000.0,48215000.0,1.13,0.8407,0.1953,0.1983,0.1163,0.1657,86508000.0,80957000.0,1.0728,1.1222,1.1222,48215000.0,48215000.0,0.2087,0.2422,ABMD
2016-09-30 00:00:00,385702000.0,59786000.0,325916000.0,61692000.0,191227000.0,72997000.0,889000.0,,73886000.0,30548000.0,43338000.0,43338000.0,1.02,0.845,0.1893,0.1916,0.1124,0.1789,77880000.0,72997000.0,0.9629,1.0157,1.0157,43338000.0,43338000.0,0.2019,0.2377,ABMD
2016-06-30 00:00:00,359106000.0,54621000.0,304485000.0,55209000.0,177970000.0,71306000.0,810000.0,,72116000.0,29918000.0,42198000.0,42198000.0,0.99,0.8479,0.1986,0.2008,0.1175,0.2044,75326000.0,71306000.0,0.936,0.9931,0.9931,42198000.0,42198000.0,0.2098,0.2569,ABMD
2016-03-31 00:00:00,329543000.0,50419000.0,279124000.0,49759000.0,164261000.0,65104000.0,734000.0,,65838000.0,27691000.0,38147000.0,38147000.0,0.9,0.847,0.1976,0.1998,0.1158,0.1856,68381000.0,65104000.0,0.8497,0.904,0.904,38147000.0,38147000.0,0.2075,0.233,ABMD
2015-12-31 00:00:00,303143000.0,46562000.0,256581000.0,45387000.0,153540000.0,57654000.0,329000.0,,57983000.0,-68040000.0,126023000.0,126023000.0,3.04,0.8464,0.1902,0.1913,0.4157,0.2032,60842000.0,57654000.0,2.9152,3.0798,3.0798,126023000.0,126023000.0,0.2007,0.2392,ABMD
2015-09-30 00:00:00,279353000.0,43656000.0,235697000.0,39997000.0,141826000.0,53874000.0,312000.0,,54186000.0,-73966000.0,128152000.0,128152000.0,3.1,0.8437,0.1929,0.194,0.4587,0.1974,56800000.0,53874000.0,2.9762,3.1415,3.1415,128152000.0,128152000.0,0.2033,0.2228,ABMD
2015-06-30 00:00:00,254932000.0,41124000.0,213808000.0,37121000.0,131452000.0,45235000.0,160000.0,,45395000.0,-78861000.0,124256000.0,124256000.0,3.01,0.8387,0.1774,0.1781,0.4874,0.1739,48047000.0,45235000.0,2.8949,3.0532,3.0532,124256000.0,124256000.0,0.1885,0.2001,ABMD
2015-03-31 00:00:00,230311000.0,39945000.0,190366000.0,35973000.0,125727000.0,28666000.0,99000.0,,28765000.0,-84923000.0,113688000.0,113688000.0,2.76,0.8266,0.1245,0.1249,0.4936,0.1654,31436000.0,28666000.0,2.6527,2.798,2.798,113688000.0,113688000.0,0.1365,0.188,ABMD
2014-12-31 00:00:00,213187000.0,39253000.0,173934000.0,34040000.0,119913000.0,19981000.0,174000.0,,20155000.0,1719000.0,18436000.0,18436000.0,0.45,0.8159,0.0937,0.0945,0.0865,0.1512,22422000.0,19981000.0,0.4343,0.4562,0.4562,18436000.0,18436000.0,0.1052,0.1638,ABMD
2014-09-30 00:00:00,197377000.0,38873000.0,158504000.0,33454000.0,114138000.0,10912000.0,193000.0,,11105000.0,960000.0,10145000.0,10145000.0,0.25,0.8031,0.0553,0.0563,0.0514,0.1278,13294000.0,10912000.0,0.2438,0.2567,0.2567,10145000.0,10145000.0,0.0674,0.1431,ABMD
2014-06-30 00:00:00,189784000.0,38288000.0,151496000.0,32482000.0,110882000.0,8132000.0,227000.0,,8359000.0,994000.0,7365000.0,7365000.0,0.19,0.7983,0.0428,0.044,0.0388,0.1278,10609000.0,8132000.0,0.1785,0.1888,0.1888,7365000.0,7365000.0,0.0559,0.1406,ABMD
2014-03-31 00:00:00,183643000.0,37322000.0,146321000.0,30707000.0,107251000.0,8363000.0,167000.0,,8530000.0,1179000.0,7351000.0,7351000.0,0.19,0.7968,0.0455,0.0464,0.04,0.1127,10871000.0,8363000.0,0.1767,0.187,0.187,7351000.0,7351000.0,0.0592,0.1278,ABMD
2013-12-31 00:00:00,176884000.0,36034000.0,140850000.0,29609000.0,102424000.0,8817000.0,91000.0,,8908000.0,1437000.0,7471000.0,7471000.0,0.2,0.7963,0.0498,0.0504,0.0422,0.1021,11317000.0,8817000.0,0.1803,0.1909,0.1909,7471000.0,7471000.0,0.064,0.1195,ABMD
2013-09-30 00:00:00,168939000.0,34706000.0,134233000.0,28089000.0,99003000.0,7141000.0,359000.0,,7500000.0,1738000.0,5762000.0,5762000.0,0.16,0.7946,0.0423,0.0444,0.0341,0.1062,9737000.0,7141000.0,0.1407,0.148,0.148,5762000.0,5762000.0,0.0576,0.1207,ABMD
2013-06-30 00:00:00,162011000.0,32873000.0,129138000.0,26222000.0,91241000.0,11675000.0,320000.0,,11995000.0,1823000.0,10172000.0,10172000.0,0.27,0.7971,0.0721,0.074,0.0628,0.1171,14208000.0,11675000.0,0.2462,0.2597,0.2597,10172000.0,10172000.0,0.0877,0.1361,ABMD
2013-03-31 00:00:00,158124000.0,31596000.0,126528000.0,25647000.0,84227000.0,16543000.0,319000.0,,16862000.0,1848000.0,15014000.0,15014000.0,0.39,0.8002,0.1046,0.1066,0.095,0.149,19266000.0,16543000.0,0.3658,0.3839,0.3839,15014000.0,15014000.0,0.1218,0.167,ABMD
2012-12-31 00:00:00,151794000.0,29556000.0,122238000.0,26061000.0,80361000.0,15353000.0,297000.0,,15650000.0,1811000.0,13839000.0,13839000.0,0.36,0.8053,0.1011,0.1031,0.0912,0.1229,18692000.0,15353000.0,0.3414,0.3539,0.3539,13839000.0,13839000.0,0.1231,0.1481,ABMD
