Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Diluted, from Disc. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Discontinued Ops)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Income from Discontinued Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,31183972000.0,24324924000.0,6859048000.0,4598091000.0,1860471600.0,654184100.0,66737000.0,2514658800.0,483918000.0,2030741000.0,2018249900.0,6.15,0.22,0.0597,0.0806,0.0647,0.061,2485914700.0,1860472600.0,6.0924,,6.1822,,6.1822,2030741000.0,,2030741000.0,0.0797,0.069,CBRE
2022-06-30 00:00:00,30452753000.0,23649381000.0,6803372000.0,4543456000.0,1895787000.0,594651100.0,57818000.0,2490440800.0,474758000.0,2015683000.0,2007353900.0,6.05,0.2234,0.0623,0.0818,0.0659,0.071,2500291100.0,1895788000.0,5.9844,,6.0718,,6.0718,2015683000.0,,2015683000.0,0.0821,0.0785,CBRE
2022-03-31 00:00:00,29140088000.0,22612156000.0,6527932000.0,4311853000.0,1745332400.0,711315100.0,53072000.0,2456649800.0,487441000.0,1969209000.0,1962668900.0,5.87,0.224,0.0599,0.0843,0.0674,0.0728,2306526500.0,1745333400.0,5.8053,,5.8875,,5.8875,1969209000.0,,1969209000.0,0.0792,0.0804,CBRE
2021-12-31 00:00:00,27746034000.0,21579508000.0,6166526000.0,4074184000.0,1637463800.0,771954100.0,50352000.0,2409420800.0,567506000.0,1841915000.0,1836573900.0,5.48,0.2222,0.059,0.0868,0.0662,0.0845,2171649800.0,1637464800.0,5.422,,5.4945,,5.4945,1841915000.0,,1841915000.0,0.0783,0.092,CBRE
2021-09-30 00:00:00,26106320000.0,20366081000.0,5740239000.0,3762330000.0,1489127400.0,413633000.0,50874000.0,1902760000.0,438333000.0,1464427000.0,1458347000.0,4.35,0.2199,0.057,0.0729,0.0559,0.075,2168508400.0,1489128400.0,4.3133,,4.3646,,4.3646,1464427000.0,,1464427000.0,0.0831,0.0826,CBRE
2021-06-30 00:00:00,24953135000.0,19671713000.0,5281422000.0,3530876000.0,1290870100.0,275663000.0,57665000.0,1566533000.0,353888000.0,1212645000.0,1206736000.0,3.6,0.2117,0.0517,0.0628,0.0484,0.0732,1900028100.0,1290871100.0,3.5778,,3.614,,3.614,1212645000.0,,1212645000.0,0.0761,0.0815,CBRE
2021-03-31 00:00:00,23875906000.0,19054491000.0,4821414700.0,3344466000.0,1018552300.0,72008000.0,61843000.0,1090561000.0,239246000.0,851315000.0,845996000.0,2.52,0.2019,0.0427,0.0457,0.0354,0.0642,1624882200.0,1018553300.0,2.515,,2.5378,,2.5378,851315000.0,,851315000.0,0.0681,0.074,CBRE
2020-12-31 00:00:00,23826195000.0,19047619000.0,4778575700.0,3306205000.0,969758800.0,210000.0,67753000.0,969969000.0,214101000.0,755868000.0,751989000.0,2.24,0.2006,0.0407,0.0407,0.0316,0.0657,1642867700.0,969759800.0,2.2337,,2.2549,,2.2549,755868000.0,,755868000.0,0.069,0.0768,CBRE
2020-09-30 00:00:00,24035101000.0,19210644000.0,4824457700.0,3311251100.0,1039700700.0,58986000.0,69911000.0,1098690000.0,19075000.0,1079615000.0,1075842000.0,3.2,0.2007,0.0433,0.0457,0.0448,0.0687,1519813600.0,1039701700.0,3.1792,,3.2198,,3.2198,1079615000.0,,1079615000.0,0.0632,0.0807,CBRE
2020-06-30 00:00:00,24315060000.0,19333401000.0,4981659700.0,3326608100.0,1144922900.0,41383000.0,73928000.0,1186309000.0,33481000.0,1152828000.0,1148309000.0,3.41,0.2049,0.0471,0.0488,0.0472,0.0509,1683982800.0,1144923900.0,3.3883,,3.436,,3.436,1152828000.0,,1152828000.0,0.0693,0.0634,CBRE
