Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,18465900000.0,14248100000.0,4217800000.0,1908100000.0,2309699000.0,121700000.0,,2431400000.0,537400000.0,1894000100.0,1894000000.0,5.14,0.2284,0.1251,0.1317,0.1026,0.0467,2397999000.0,2309699700.0,5.0624,5.1278,5.1278,1894000100.0,1894000000.0,0.1299,0.0519,DHI
2019-12-31 00:00:00,18094600000.0,14054000000.0,4040600200.0,1885500000.0,2155099400.0,117800000.0,,2272900000.0,508500000.0,1764400100.0,1762600000.0,4.76,0.2233,0.1191,0.1256,0.0974,0.0593,2240599400.0,2155100100.0,4.6929,4.7541,4.7541,1764400100.0,1764400000.0,0.1238,0.0636,DHI
2019-09-30 00:00:00,17592900000.0,13720900000.0,3872000100.0,1832500000.0,2039499300.0,85800000.0,,2125300000.0,506700000.0,1618600100.0,1618500000.0,4.36,0.2201,0.1159,0.1208,0.092,0.0461,2122399300.0,2039500000.0,4.2889,4.3441,4.3441,1618600100.0,1618600000.0,0.1206,0.0507,DHI
2019-06-30 00:00:00,17059300000.0,13298599000.0,3760701100.0,1783800000.0,1979699800.0,93300000.0,,2073000000.0,489300000.0,1583700000.0,1579500100.0,4.23,0.2204,0.116,0.1215,0.0926,0.0179,2059599800.0,1979700500.0,4.1742,4.2331,4.2331,1583700000.0,1583700100.0,0.1207,0.0187,DHI
2019-03-31 00:00:00,16588300000.0,12864199000.0,3724101100.0,1738700000.0,1988200100.0,74300000.0,,2062500000.0,498700000.0,1563800000.0,1558500100.0,4.15,0.2245,0.1199,0.1243,0.094,0.0089,2064200100.0,1988200800.0,4.101,4.1632,4.1632,1563800000.0,1563800100.0,0.1244,0.011,DHI
2018-12-31 00:00:00,16254300000.0,12569099000.0,3685200800.0,1695400000.0,1992599800.0,51900000.0,,2044500000.0,484300000.0,1560200000.0,1558200100.0,4.14,0.2267,0.1226,0.1258,0.0959,0.0246,2066999800.0,1992600500.0,4.0765,4.1448,4.1448,1560200000.0,1560200100.0,0.1272,0.0152,DHI
2018-09-30 00:00:00,16068000000.0,12398099000.0,3669900800.0,1676800000.0,1995899800.0,64100000.0,,2060000000.0,597700000.0,1462300000.0,1460300100.0,3.87,0.2284,0.1242,0.1282,0.0909,0.0436,2068199800.0,1995900500.0,3.8141,3.8829,3.8829,1462300000.0,1462300100.0,0.1287,0.0339,DHI
2018-06-30 00:00:00,15721800000.0,12202800000.0,3518999500.0,1636000000.0,1883000100.0,54800000.0,,1937799900.0,631200000.0,1306599900.0,1307400000.0,3.47,0.2238,0.1198,0.1233,0.0832,0.0655,1951300100.0,1883000300.0,3.4148,3.4723,3.4723,1306599900.0,1306600000.0,0.1241,0.0593,DHI
2018-03-31 00:00:00,15062900000.0,11766700000.0,3296199300.0,1575600000.0,1720599900.0,45500000.0,,1766099900.0,624200000.0,1141899900.0,1142600000.0,3.04,0.2188,0.1142,0.1172,0.0759,0.0366,1785899900.0,1720600100.0,2.9931,3.0412,3.0412,1141899900.0,1141900000.0,0.1186,0.0317,DHI
2017-12-31 00:00:00,14519500000.0,11355000000.0,3164499500.0,1529900000.0,1634600100.0,40600000.0,,1675199900.0,654900000.0,1020299900.0,1020800000.0,2.72,0.2179,0.1126,0.1154,0.0703,0.0164,1696000100.0,1634600300.0,2.6842,2.7224,2.7224,1020299900.0,1020300000.0,0.1168,0.0271,DHI
