Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2015-06-30 00:00:00,9774000000.0,1201000000.0,8573000000.0,5066000000.0,3507000000.0,3507000000.0,1274000000.0,2233000000.0,2181000000.0,4.85,0.8771,0.0,0.3588,0.2231,0.364,4.9646,4.9728,4.9728,2233000000.0,2233000000.0,0.0,0.3804,DFS
2015-03-31 00:00:00,9734000000.0,1164000000.0,8570000000.0,4990000000.0,3580000000.0,3580000000.0,1302000000.0,2278000000.0,2225000000.0,4.87,0.8804,0.0,0.3678,0.2286,0.3716,4.9884,4.9965,4.9965,2278000000.0,2278000000.0,0.0,0.3863,DFS
2014-12-31 00:00:00,9611000000.0,1134000000.0,8477000000.0,4783000000.0,3694000000.0,3694000000.0,1371000000.0,2323000000.0,2270000000.0,4.9,0.882,0.0,0.3844,0.2362,0.383,5.0173,5.0282,5.0282,2323000000.0,2323000000.0,0.0,0.3981,DFS
2014-09-30 00:00:00,9674000000.0,1105000000.0,8569000000.0,4586000000.0,3983000000.0,3983000000.0,1462000000.0,2521000000.0,2466000000.0,5.27,0.8858,0.0,0.4117,0.2549,0.3775,5.3783,5.3911,5.3911,2521000000.0,2521000000.0,0.0,0.3936,DFS
2014-06-30 00:00:00,9536000000.0,1095000000.0,8441000000.0,4521000000.0,3920000000.0,3920000000.0,1450000000.0,2470000000.0,2415000000.0,5.1,0.8852,0.0,0.4111,0.2533,0.3161,5.2065,5.2214,5.2214,2470000000.0,2470000000.0,0.0,0.3357,DFS
2014-03-31 00:00:00,9428000000.0,1118000000.0,8310000000.0,4424000000.0,3886000000.0,3886000000.0,1458000000.0,2428000000.0,2373000000.0,4.95,0.8814,0.0,0.4122,0.2517,0.3117,5.0561,5.0705,5.0705,2428000000.0,2428000000.0,0.0,0.3345,DFS
2013-12-31 00:00:00,9370000000.0,1146000000.0,8224000000.0,4280000000.0,3944000000.0,3944000000.0,1474000000.0,2470000000.0,2414000000.0,4.97,0.8777,0.0,0.4209,0.2576,0.3507,5.0733,5.0877,5.0877,2470000000.0,2470000000.0,0.0,0.3753,DFS
2013-09-30 00:00:00,9294000000.0,1194000000.0,8100000000.0,4065000000.0,4035000000.0,4035000000.0,1530000000.0,2505000000.0,2457000000.0,4.94,0.8715,0.0,0.4342,0.2644,0.358,5.0545,5.0673,5.0673,2505000000.0,2505000000.0,0.0,0.3829,DFS
2013-06-30 00:00:00,9243219000.0,1241310000.0,8001909000.0,3901195000.0,4100714000.0,4100714000.0,1562028000.0,2538686000.0,2498770000.0,4.73,0.8657,0.0,0.4436,0.2703,0.3838,5.0486,5.0591,5.0591,2538686000.0,2538686000.0,0.0,0.4075,DFS
2013-03-31 00:00:00,9103219000.0,1276310000.0,7826909000.0,3861195000.0,3965714000.0,3965714000.0,1504028000.0,2461686000.0,2430770000.0,4.71,0.8598,0.0,0.4356,0.267,0.3818,4.8219,4.8318,4.8318,2461686000.0,2461686000.0,0.0,0.4035,DFS
