Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,4296830000.0,847010000.0,3449820100.0,2313375000.0,1136445200.0,1136445000.0,214350000.0,922095000.0,872862000.0,5.17,0.8029,0.0,0.2645,0.2031,0.1762,5.4042,5.4599,5.4599,922095000.0,922095000.0,0.0,0.2165,FRC
2019-12-31 00:00:00,4156000000.0,815000000.0,3341000100.0,2208000000.0,1133000200.0,1133000000.0,203000000.0,930000000.0,881000000.0,5.25,0.8039,0.0,0.2726,0.212,0.1855,5.4706,5.5357,5.5357,930000000.0,930000000.0,0.0,0.2259,FRC
2019-09-30 00:00:00,4034601800.0,759928000.0,3274673900.0,2163398100.0,1111275800.0,1111275900.0,195859000.0,915417000.0,860827000.0,5.16,0.8116,0.0,0.2754,0.2134,0.3995,5.423,5.4844,5.4844,915417000.0,915417000.0,0.0,0.4381,FRC
2019-06-30 00:00:00,3897031800.0,690721000.0,3206310900.0,2115369100.0,1090941900.0,1090941900.0,196823000.0,894119000.0,835204000.0,5.04,0.8228,0.0,0.2799,0.2143,0.3213,5.3265,5.3985,5.3985,894119000.0,894119000.0,0.0,0.3576,FRC
2019-03-31 00:00:00,3732809800.0,601761000.0,3131048900.0,2057242100.0,1073807000.0,1073806900.0,192471000.0,881336000.0,823046000.0,5.01,0.8388,0.0,0.2877,0.2205,0.2522,5.2853,5.3649,5.3649,881336000.0,881336000.0,0.0,0.2901,FRC
2018-12-31 00:00:00,3575050800.0,530498000.0,3044552900.0,1992811100.0,1051741900.0,1051741900.0,197914000.0,853828000.0,796103000.0,4.89,0.8516,0.0,0.2942,0.2227,0.2734,5.1555,5.2398,5.2398,853828000.0,853828000.0,0.0,0.3108,FRC
2018-09-30 00:00:00,3395946800.0,462986000.0,2932960800.0,1931725000.0,1001236000.0,1001236100.0,184549000.0,816687000.0,760918000.0,4.7,0.8637,0.0,0.2948,0.2241,0.3607,4.9533,5.0464,5.0464,816687000.0,816687000.0,0.0,0.4021,FRC
2018-06-30 00:00:00,3238033800.0,403616000.0,2834417800.0,1857565000.0,976852900.0,976853100.0,173703000.0,803150000.0,750221000.0,4.68,0.8754,0.0,0.3017,0.2317,0.2202,4.8948,5.0046,5.0046,803150000.0,803150000.0,0.0,0.2642,FRC
2018-03-31 00:00:00,3079700800.0,348061000.0,2731639900.0,1786676000.0,944963800.0,944964100.0,164995000.0,779969000.0,724859000.0,4.56,0.887,0.0,0.3068,0.2354,0.2839,4.773,4.8972,4.8972,779969000.0,779969000.0,0.0,0.332,FRC
2017-12-31 00:00:00,2912078800.0,300155000.0,2611923900.0,1699722000.0,912201800.0,912202100.0,154542000.0,757660000.0,699620000.0,4.44,0.8969,0.0,0.3132,0.2402,0.2903,4.6672,4.8068,4.8068,757660000.0,757660000.0,0.0,0.3476,FRC
2017-09-30 00:00:00,2765409100.0,253184000.0,2512225200.0,1626974000.0,885251100.0,904414000.0,161913000.0,742501000.0,681357000.0,4.38,0.9084,0.0,0.327,0.2464,0.3415,4.6242,4.775,4.775,742501000.0,742501000.0,0.0,0.3976,FRC
2017-06-30 00:00:00,2610494100.0,210680000.0,2399814200.0,1548122000.0,845576100.0,864739000.0,150429000.0,714310000.0,650061000.0,4.23,0.9193,0.0,0.3313,0.249,0.3785,4.5022,4.6541,4.6541,714310000.0,714310000.0,0.0,0.4313,FRC
2017-03-31 00:00:00,2474836100.0,181283000.0,2293553100.0,1454980000.0,826071100.0,845234000.0,152527000.0,692707000.0,625426000.0,4.13,0.9267,0.0,0.3415,0.2527,0.3506,4.4339,4.5886,4.5886,692707000.0,692707000.0,0.0,0.3973,FRC
2016-12-31 00:00:00,2375685100.0,163711000.0,2211974100.0,1384378000.0,808433100.0,827596000.0,154168000.0,673428000.0,604839000.0,4.0,0.9311,0.0,0.3484,0.2546,0.3223,4.3702,4.5272,4.5272,673428000.0,673428000.0,0.0,0.3588,FRC
2016-09-30 00:00:00,2260614000.0,153249000.0,2107365000.0,1300577000.0,780692000.0,780692000.0,146336000.0,634356000.0,567829000.0,3.81,0.9322,0.0,0.3453,0.2512,0.2482,4.1802,4.3231,4.3231,634356000.0,634356000.0,0.0,0.283,FRC
2016-06-30 00:00:00,2164804000.0,146686000.0,2018118000.0,1236625000.0,756782000.0,756782000.0,159402000.0,597380000.0,532916000.0,3.62,0.9322,0.0,0.3496,0.2462,0.2291,3.9947,4.1247,4.1247,597380000.0,597380000.0,0.0,0.2601,FRC
2016-03-31 00:00:00,2084126000.0,145783000.0,1938343000.0,1183908000.0,731169000.0,731169000.0,167441000.0,563728000.0,502229000.0,3.44,0.9301,0.0,0.3508,0.241,0.3006,3.8149,3.9293,3.9293,563728000.0,563728000.0,0.0,0.3298,FRC
2015-12-31 00:00:00,1989145000.0,147429000.0,1841716000.0,1129288000.0,690668000.0,690668000.0,168523000.0,522145000.0,463217000.0,3.26,0.9259,0.0,0.3472,0.2329,0.2888,3.5885,3.6852,3.6852,522145000.0,522145000.0,0.0,0.3153,FRC
2015-09-30 00:00:00,1912621000.0,149066000.0,1763555000.0,1076110000.0,667250000.0,667250000.0,169692000.0,497558000.0,440055000.0,3.13,0.9221,0.0,0.3489,0.2301,0.3777,3.4534,3.5474,3.5474,497558000.0,497558000.0,0.0,0.4013,FRC
2015-06-30 00:00:00,1887913000.0,152326000.0,1735587000.0,1036754000.0,677789000.0,677789000.0,179062000.0,498727000.0,442649000.0,3.18,0.9193,0.0,0.359,0.2345,0.3378,3.49,3.5868,3.5868,498727000.0,498727000.0,0.0,0.3625,FRC
2015-03-31 00:00:00,1842863000.0,152525000.0,1690338000.0,1000311000.0,668132000.0,668132000.0,179918000.0,488214000.0,432658000.0,3.14,0.9172,0.0,0.3626,0.2348,0.2848,3.4427,3.5416,3.5416,488214000.0,488214000.0,0.0,0.3074,FRC
2014-12-31 00:00:00,1801364000.0,152249000.0,1649115000.0,956488000.0,669883000.0,669883000.0,182877000.0,487006000.0,431450000.0,3.17,0.9155,0.0,0.3719,0.2395,0.2632,3.4664,3.5699,3.5699,487006000.0,487006000.0,0.0,0.2866,FRC
2014-09-30 00:00:00,1756208900.0,152759000.0,1603449900.0,906156000.0,673699900.0,673700000.0,186854000.0,486846000.0,432379000.0,3.21,0.913,0.0,0.3836,0.2462,0.2311,3.4929,3.6052,3.6052,486846000.0,486846000.0,0.0,0.2547,FRC
2014-06-30 00:00:00,1674823900.0,150192000.0,1524631900.0,855112000.0,645075900.0,645076000.0,182493000.0,462583000.0,411616000.0,3.09,0.9103,0.0,0.3852,0.2458,0.1959,3.3529,3.4674,3.4674,462583000.0,462583000.0,0.0,0.2235,FRC
2014-03-31 00:00:00,1622676900.0,142754000.0,1479922900.0,811245000.0,643382900.0,643383000.0,189162000.0,454221000.0,407437000.0,3.1,0.912,0.0,0.3965,0.2511,0.3903,3.3283,3.4451,3.4451,454221000.0,454221000.0,0.0,0.4208,FRC
2013-12-31 00:00:00,1600367900.0,131843000.0,1468524900.0,778819000.0,663558900.0,663559000.0,201489000.0,462070000.0,421399000.0,3.22,0.9176,0.0,0.4146,0.2633,0.3135,3.3989,3.5185,3.5185,462070000.0,462070000.0,0.0,0.3513,FRC
2013-09-30 00:00:00,1574888200.0,119442000.0,1455446200.0,750841000.0,679749200.0,679749000.0,224175000.0,455574000.0,421169000.0,3.23,0.9242,0.0,0.4316,0.2674,0.2499,3.3644,3.4782,3.4782,455574000.0,455574000.0,0.0,0.2914,FRC
2013-06-30 00:00:00,1546381200.0,110117000.0,1436264200.0,745381000.0,667370200.0,667370000.0,220848000.0,446522000.0,416839000.0,3.21,0.9288,0.0,0.4316,0.2696,0.3809,3.3078,3.4168,3.4168,446522000.0,446522000.0,0.0,0.421,FRC
2013-03-31 00:00:00,1510153200.0,111995000.0,1398158200.0,731772000.0,644346200.0,644346000.0,211762000.0,432584000.0,394691000.0,3.04,0.9258,0.0,0.4267,0.2614,0.1658,3.2136,3.3175,3.3175,432584000.0,432584000.0,0.0,0.207,FRC
2012-12-31 00:00:00,1455940200.0,114186000.0,1341754200.0,719935000.0,601347200.0,601347000.0,198645000.0,402702000.0,369221000.0,2.85,0.9216,0.0,0.413,0.2536,0.264,3.001,3.0965,3.0965,402702000.0,402702000.0,0.0,0.3019,FRC
