Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,5047600000.0,1443000100.0,3604599500.0,1564300100.0,1173699500.0,,-431300000.0,379100000.0,742399800.0,97800000.0,644599800.0,9800000.0,639800000.0,2.72,0.7141,0.2325,0.1471,0.1268,0.0895,2136499600.0,1173699800.0,2.7666,2.7716,2.7715,654399800.0,654400000.0,0.4233,0.3383,EVRG
2019-12-31 00:00:00,5147800000.0,1516300100.0,3631499600.0,1584000100.0,1185799600.0,,-413000000.0,374000000.0,772799800.0,97000000.0,675799800.0,9800000.0,669900000.0,2.8,0.7054,0.2304,0.1501,0.1301,0.1047,2144199600.0,1185799900.0,2.8579,2.8627,2.8626,685599800.0,685600000.0,0.4165,0.3398,EVRG
2019-09-30 00:00:00,5216000000.0,1562900000.0,3653099700.0,1630600000.0,1170099900.0,,-408700000.0,365600000.0,761400000.0,129900000.0,631500000.0,8500000.0,624500000.0,2.59,0.7004,0.2243,0.146,0.1197,0.1022,2127799700.0,1170099900.0,2.7834,2.7876,2.7876,640000000.0,640000000.0,0.4079,0.3362,EVRG
2019-06-30 00:00:00,5220900000.0,1585300000.0,3635599700.0,1640900000.0,1164499900.0,,-416200000.0,363900000.0,748300000.0,128500000.0,619800000.0,6900000.0,612700000.0,2.35,0.6964,0.223,0.1433,0.1174,0.101,2102999800.0,1164499900.0,2.5355,2.5379,2.5379,626700000.0,626700000.0,0.4028,0.3322,EVRG
2019-03-31 00:00:00,4892600000.0,1529000000.0,3363599800.0,1601100000.0,1019699900.0,,-380300000.0,326900000.0,639400000.0,59100000.0,580300000.0,6200000.0,574800000.0,2.34,0.6875,0.2084,0.1307,0.1175,0.081,1860399800.0,1019699900.0,2.5182,2.5204,2.5204,586500000.0,586500000.0,0.3802,0.3271,EVRG
2018-12-31 00:00:00,4275900000.0,1338600000.0,2937299800.0,1384900000.0,933599900.0,,-334000000.0,279600000.0,599600000.0,59000000.0,540600000.0,5400000.0,535800000.0,2.37,0.6869,0.2183,0.1402,0.1253,0.1001,1639799800.0,933599900.0,2.5503,2.5525,2.5525,546000000.0,546000000.0,0.3835,0.3503,EVRG
2018-09-30 00:00:00,3670925900.0,1132171000.0,2538755000.0,1126965000.0,905814900.0,,-286108000.0,234105000.0,619707000.0,66889000.0,552818000.0,8400000.0,551139000.0,2.54,0.6916,0.2468,0.1688,0.1501,0.1262,1493314900.0,905815000.0,2.6022,2.6042,2.6042,561218000.0,561218000.0,0.4068,0.3709,EVRG
2018-06-30 00:00:00,2882725900.0,942471000.0,1940255000.0,895965000.0,637614900.0,,-222708000.0,188405000.0,414907000.0,58589000.0,356318000.0,8000000.0,354439000.0,2.33,0.6731,0.2212,0.1439,0.123,0.0451,1114214900.0,637615000.0,2.3995,2.4006,2.4006,364318000.0,364318000.0,0.3865,0.3282,EVRG
2018-03-31 00:00:00,2598625900.0,817971000.0,1780655000.0,737065000.0,670914900.0,,-203608000.0,173705000.0,467307000.0,139489000.0,327818000.0,8100000.0,324739000.0,2.27,0.6852,0.2582,0.1798,0.125,0.066,1117093900.0,670915000.0,2.3557,2.3568,2.3568,335918000.0,335918000.0,0.4299,0.36,EVRG
2017-12-31 00:00:00,2570999900.0,789400000.0,1781600000.0,731100000.0,678799800.0,,-197800000.0,171000000.0,481000000.0,151200000.0,329800000.0,,323900000.0,2.27,0.693,0.264,0.1871,0.126,0.0576,1119399900.0,678799900.0,2.3598,2.3614,2.3614,336500000.0,336500000.0,0.4354,0.355,EVRG
2017-09-30 00:00:00,2582722000.0,794542000.0,1788180000.0,925172000.0,692883000.0,,-207770000.0,168884000.0,485113000.0,136736000.0,348377000.0,,344016000.0,2.41,0.6924,0.2683,0.1878,0.1332,0.0094,1129169100.0,692883000.0,2.5111,2.5127,2.5127,357977000.0,357977000.0,0.4372,0.3306,EVRG
2017-06-30 00:00:00,2553076000.0,755754000.0,1797322000.0,938266000.0,698559000.0,,-188582000.0,166381000.0,509977000.0,162147000.0,347830000.0,,340436000.0,2.39,0.704,0.2736,0.1998,0.1333,-0.0502,1116791100.0,698559000.0,2.4954,2.5009,2.5009,355830000.0,355830000.0,0.4374,0.3286,EVRG
2017-03-31 00:00:00,2565224000.0,756011000.0,1809213000.0,966516000.0,691974000.0,,-175711000.0,162364000.0,516263000.0,166789000.0,349474000.0,,340676000.0,2.4,0.7053,0.2698,0.2013,0.1328,-0.0935,1093439100.0,691974000.0,2.4968,2.5037,2.5037,355974000.0,355974000.0,0.4263,0.3125,EVRG
2016-12-31 00:00:00,2562100000.0,742300000.0,1819800000.0,971662000.0,702400100.0,,-163200000.0,161700000.0,539200000.0,184500000.0,354700000.0,,346600000.0,2.44,0.7103,0.2742,0.2105,0.1353,-0.1105,1098500100.0,702400100.0,2.5347,2.5419,2.5419,361200000.0,361200000.0,0.4287,0.3137,EVRG
2016-09-30 00:00:00,2501517100.0,707239000.0,1794278100.0,785017000.0,674361100.0,,-144565000.0,163693000.0,529796000.0,184565000.0,345231000.0,,332303000.0,2.34,0.7173,0.2696,0.2118,0.1328,-0.0848,1053050100.0,674361100.0,2.4515,2.4421,2.4421,345231000.0,345231000.0,0.421,0.3292,EVRG
2016-06-30 00:00:00,2469692100.0,715057000.0,1754635100.0,768134000.0,659389100.0,,-162500000.0,167102000.0,496889000.0,169647000.0,327242000.0,,315282000.0,2.22,0.7105,0.267,0.2012,0.1277,-0.0233,1034353100.0,659389100.0,2.3305,2.3187,2.3187,327242000.0,327242000.0,0.4188,0.3286,EVRG
2016-03-31 00:00:00,2437807100.0,738632000.0,1699175100.0,742280000.0,637250100.0,,-156965000.0,172935000.0,480285000.0,162944000.0,317341000.0,,306652000.0,2.18,0.697,0.2614,0.197,0.1258,0.003,1001107100.0,637250100.0,2.2782,2.2699,2.2699,317341000.0,317341000.0,0.4107,0.304,EVRG
2015-12-31 00:00:00,2459164100.0,790108000.0,1669056100.0,737468000.0,620997100.0,,-167201000.0,176802000.0,453796000.0,152000000.0,301796000.0,,291929000.0,2.1,0.6787,0.2525,0.1845,0.1187,0.0064,972917100.0,620997100.0,2.1876,2.1875,2.1875,301796000.0,301796000.0,0.3956,0.2911,EVRG
2015-09-30 00:00:00,2509637800.0,852946000.0,1656691800.0,737085000.0,617906900.0,,-165727000.0,179163000.0,452180000.0,146437000.0,305743000.0,,295656000.0,2.15,0.6601,0.2462,0.1802,0.1178,0.028,960474800.0,617906900.0,2.255,2.2285,2.2285,305743000.0,305743000.0,0.3827,0.3028,EVRG
2015-06-30 00:00:00,2540848800.0,887991000.0,1652857800.0,738341000.0,617721900.0,,-151107000.0,179388000.0,466615000.0,151676000.0,314939000.0,,304944000.0,2.31,0.6505,0.2431,0.1836,0.12,0.0059,955385800.0,617721900.0,2.3898,2.3863,2.3863,314939000.0,314939000.0,0.376,0.305,EVRG
2015-03-31 00:00:00,2563953800.0,910871000.0,1653082800.0,753190000.0,608974900.0,,-160470000.0,181175000.0,448505000.0,143987000.0,304518000.0,,294559000.0,2.25,0.6447,0.2375,0.1749,0.1149,-0.008,939507800.0,608974900.0,2.3307,2.3305,2.3305,304518000.0,304518000.0,0.3664,0.3122,EVRG
2014-12-31 00:00:00,2601702800.0,924374000.0,1677328800.0,757929000.0,632957900.0,,-159363000.0,183118000.0,473595000.0,151270000.0,322325000.0,,312469000.0,2.4,0.6447,0.2433,0.182,0.1201,-0.0103,960157800.0,632957900.0,2.4791,2.4791,2.4791,322325000.0,322325000.0,0.369,0.3172,EVRG
2014-09-30 00:00:00,2565143100.0,899260000.0,1665883100.0,752107000.0,631216100.0,,-161754000.0,184452000.0,469462000.0,149849000.0,319613000.0,,309857000.0,2.39,0.6494,0.2461,0.183,0.1208,-0.0277,954134100.0,631216100.0,2.4197,2.4681,2.4681,319613000.0,319613000.0,0.372,0.3118,EVRG
2014-06-30 00:00:00,2496077100.0,866662000.0,1629415100.0,750270000.0,600003100.0,,-164346000.0,185629000.0,435657000.0,130709000.0,304948000.0,,295623000.0,2.3,0.6528,0.2404,0.1745,0.1184,-0.0214,917736100.0,600003100.0,2.3484,2.3778,2.3778,304948000.0,304948000.0,0.3677,0.3024,EVRG
2014-03-31 00:00:00,2452998100.0,843650000.0,1609348100.0,724705000.0,608786100.0,,-156340000.0,184124000.0,452446000.0,133869000.0,318577000.0,,309486000.0,2.42,0.6561,0.2482,0.1844,0.1262,-0.0281,922458100.0,608786100.0,2.4683,2.4918,2.4918,318577000.0,318577000.0,0.3761,0.3047,EVRG
2013-12-31 00:00:00,2370654100.0,813401000.0,1557253100.0,705475000.0,579185000.0,,-154601000.0,182167000.0,424584000.0,123721000.0,300863000.0,,291710000.0,2.29,0.6569,0.2443,0.1791,0.1231,-0.0326,884122000.0,579185000.0,2.345,2.3604,2.3604,300863000.0,300863000.0,0.3729,0.2965,EVRG
2013-09-30 00:00:00,2334547900.0,920422000.0,1414125900.0,457295000.0,583433800.0,,-152440000.0,180241000.0,430994000.0,125496000.0,305498000.0,,295836000.0,2.33,0.6057,0.2499,0.1846,0.1267,-0.0306,892220800.0,583433800.0,2.392,2.4005,2.4005,305498000.0,305498000.0,0.3822,0.2991,EVRG
2013-06-30 00:00:00,2335331900.0,874051000.0,1461280900.0,482566000.0,609117800.0,,-158172000.0,179550000.0,450946000.0,139476000.0,311470000.0,,302364000.0,2.39,0.6257,0.2608,0.1931,0.1295,-0.0276,914933800.0,609117800.0,2.4471,2.4532,2.4532,311470000.0,311470000.0,0.3918,0.3114,EVRG
2013-03-31 00:00:00,2332004900.0,824431000.0,1507573900.0,528567000.0,610707800.0,,-165721000.0,178575000.0,444987000.0,138506000.0,306481000.0,,296537000.0,2.34,0.6465,0.2619,0.1908,0.1272,-0.0315,920029800.0,610707800.0,2.4123,2.4167,2.4167,306481000.0,306481000.0,0.3945,0.3125,EVRG
2012-12-31 00:00:00,2261469900.0,756537000.0,1504932900.0,568067000.0,562132900.0,,-153535000.0,176337000.0,408598000.0,126136000.0,282462000.0,,272752000.0,2.15,0.6655,0.2486,0.1807,0.1206,-0.0933,880262900.0,562132900.0,2.2259,2.2291,2.2291,282462000.0,282462000.0,0.3892,0.2649,EVRG
