Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,14276000000.0,11697000000.0,2580000000.0,403900000.0,2063101500.0,206000000.0,-95600000.0,49000000.0,1907000000.0,518000000.0,1389800100.0,8000000.0,1303000000.0,6.23,0.1807,0.1445,0.1336,0.0913,0.0538,2396000000.0,2063101000.0,6.6788,6.7206,6.7206,1397800100.0,1398000000.0,0.1678,0.102,OMC
2022-06-30 00:00:00,14268000000.0,11684000000.0,2585000000.0,412500000.0,2058701400.0,205000000.0,-110200000.0,33000000.0,1888000000.0,503000000.0,1385500100.0,9100000.0,1294000000.0,6.11,0.1812,0.1443,0.1323,0.0907,0.0572,2389000000.0,2058700900.0,6.5854,6.627,6.627,1394600100.0,1395000000.0,0.1674,0.1052,OMC
2022-03-31 00:00:00,14272600000.0,11615500000.0,2657100100.0,404800000.0,2085501400.0,234000000.0,-143600000.0,102300000.0,1880900000.0,493200000.0,1388800100.0,7400000.0,1294200000.0,6.05,0.1862,0.1461,0.1318,0.0907,0.083,2403700100.0,2085500900.0,6.5088,6.55,6.55,1396200100.0,1396600000.0,0.1684,0.1304,OMC
2021-12-31 00:00:00,14289500000.0,11605100000.0,2684399900.0,379700000.0,2197900900.0,237000000.0,-209100000.0,148100000.0,1988800000.0,489100000.0,1500100100.0,10900000.0,1408000000.0,6.55,0.1879,0.1538,0.1392,0.0985,0.0895,2399099800.0,2197900400.0,6.9926,7.0351,7.0351,1507600100.0,1507600000.0,0.1679,0.1361,OMC
2021-09-30 00:00:00,14190500000.0,11468199000.0,2722300000.0,371200000.0,2190100400.0,240000000.0,-212700000.0,196300000.0,1977500100.0,496600000.0,1480800100.0,8400000.0,1390200000.0,6.45,0.1918,0.1543,0.1394,0.098,0.1802,2389300500.0,2190100100.0,6.875,6.9132,6.9132,1486300200.0,1486200000.0,0.1684,0.185,OMC
2021-06-30 00:00:00,13962000000.0,11230399000.0,2731599800.0,366400000.0,2149900400.0,243000000.0,-217500000.0,243700000.0,1932400100.0,497500000.0,1434900100.0,-1600000.0,1347500000.0,6.25,0.1956,0.154,0.1384,0.0965,0.1595,2351000400.0,2149900100.0,6.6623,6.6918,6.6918,1441100200.0,1441100000.0,0.1684,0.1641,OMC
2021-03-31 00:00:00,13191100000.0,10704999000.0,2486099600.0,345300000.0,1644000100.0,217000000.0,-191200000.0,217100000.0,1452800100.0,396200000.0,1056600100.0,,975100000.0,4.52,0.1885,0.1246,0.1101,0.0739,0.166,1857600100.0,1643999800.0,4.8837,4.8996,4.8996,1055100200.0,1055100000.0,0.1408,0.1706,OMC
2020-12-31 00:00:00,13171100000.0,10711299000.0,2459799600.0,360500000.0,1598800100.0,214000000.0,-189500000.0,221800000.0,1409300100.0,381700000.0,1027600100.0,-6800000.0,945400000.0,4.38,0.1868,0.1214,0.107,0.0718,0.1252,1813300100.0,1598799800.0,4.7215,4.7347,4.7347,1020800200.0,1020800000.0,0.1377,0.1309,OMC
2020-09-30 00:00:00,13555301000.0,11065400000.0,2489900200.0,356500000.0,1630499500.0,216000000.0,-180000000.0,218500000.0,1450500000.0,399000000.0,1051499900.0,-9400000.0,962199900.0,4.43,0.1837,0.1203,0.107,0.071,0.0997,1842999500.0,1630499100.0,4.7798,4.7964,4.7964,1042100000.0,1042100000.0,0.136,0.1052,OMC
2020-06-30 00:00:00,13972601000.0,11500600000.0,2472000500.0,363500000.0,1602399900.0,,-180800000.0,226900000.0,1421600000.0,390400000.0,1031199900.0,-11800000.0,939099900.0,4.31,0.1769,0.1147,0.1017,0.0672,0.1002,1816799900.0,1602399500.0,4.6509,4.6724,4.6724,1019400000.0,1019400000.0,0.13,0.1064,OMC
2020-03-31 00:00:00,14891701000.0,12160100000.0,2731600800.0,389100000.0,2113600300.0,,-183800000.0,239800000.0,1929800000.0,499100000.0,1430699900.0,-2800000.0,1333999900.0,6.11,0.1834,0.1419,0.1296,0.0896,0.0781,2326800300.0,2113599900.0,6.5019,6.534,6.534,1427900000.0,1427900000.0,0.1562,0.0849,OMC
2019-12-31 00:00:00,14953701000.0,12194000000.0,2759700900.0,405900000.0,2122300300.0,,-184000000.0,244300000.0,1938300000.0,504400000.0,1433899900.0,2000000.0,1339099900.0,6.1,0.1845,0.1419,0.1296,0.0895,0.1173,2339000300.0,2122299900.0,6.5002,6.5327,6.5327,1435900000.0,1435900000.0,0.1564,0.1241,OMC
2019-09-30 00:00:00,14899200000.0,12131899000.0,2767301300.0,427600000.0,2103099900.0,,-198600000.0,260700000.0,1904500100.0,495400000.0,1409100100.0,6600000.0,1323300000.0,5.98,0.1857,0.1412,0.1278,0.0888,0.1055,2327299900.0,2103099700.0,6.3565,6.3843,6.3843,1415700200.0,1415700000.0,0.1562,0.116,OMC
2019-06-30 00:00:00,14989700000.0,12169099000.0,2820601200.0,443900000.0,2132099600.0,,-206000000.0,267300000.0,1926100100.0,498400000.0,1427700100.0,7100000.0,1332000000.0,5.98,0.1882,0.1422,0.1285,0.0889,0.1099,2363799700.0,2132099400.0,6.4001,6.4273,6.4273,1434800200.0,1434800000.0,0.1577,0.1202,OMC
2019-03-31 00:00:00,15129500000.0,12280999000.0,2848501100.0,453600000.0,2140699700.0,,-208300000.0,267100000.0,1932400100.0,504500000.0,1427900100.0,7600000.0,1325500000.0,5.9,0.1883,0.1415,0.1277,0.0876,0.1164,2381999800.0,2140699500.0,6.3468,6.3734,6.3734,1435500200.0,1435500000.0,0.1574,0.1287,OMC
2018-12-31 00:00:00,15290200000.0,12437299000.0,2852901200.0,455400000.0,2133500200.0,,-209200000.0,266400000.0,1924300100.0,492700000.0,1431600100.0,8900000.0,1326400000.0,5.87,0.1866,0.1395,0.1259,0.0867,0.0998,2384600300.0,2133500000.0,6.3291,6.3571,6.3571,1440500200.0,1440500000.0,0.156,0.1126,OMC
2018-09-30 00:00:00,15380100000.0,12517200000.0,2862899700.0,457800000.0,2132700200.0,,-205900000.0,259600000.0,1926800100.0,632400000.0,1294400000.0,4200000.0,1181300100.0,5.19,0.1861,0.1387,0.1253,0.0768,0.1156,2396300300.0,2132700400.0,5.6643,5.6941,5.6941,1298600000.0,1298600000.0,0.1558,0.1262,OMC
2018-06-30 00:00:00,15385300000.0,12565800000.0,2819499700.0,443800000.0,2100600200.0,,-201600000.0,255200000.0,1899000100.0,649100000.0,1249900000.0,4300000.0,1145700100.0,5.0,0.1833,0.1365,0.1234,0.0745,0.1043,2356400200.0,2100600400.0,5.4306,5.4612,5.4612,1254200000.0,1254200000.0,0.1532,0.1158,OMC
2018-03-31 00:00:00,15315800000.0,12510700000.0,2805099800.0,436500000.0,2089799900.0,,-200400000.0,251600000.0,1889400100.0,679100000.0,1210300000.0,4200000.0,1109600100.0,4.8,0.1832,0.1364,0.1234,0.0724,0.0939,2352499900.0,2089800100.0,5.2173,5.2504,5.2504,1214500000.0,1214500000.0,0.1536,0.1044,OMC
