Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,4316925000.0,1734676000.0,2582248800.0,1125783100.0,1456465800.0,11153000.0,12588000.0,1467619100.0,342434000.0,1125184900.0,1125185000.0,2.08,0.5982,0.3374,0.34,0.2606,0.2462,1518868800.0,1456466000.0,2.0658,2.0817,2.0817,1125184900.0,1125184900.0,0.3518,0.2737,MNST
2019-12-31 00:00:00,4200819000.0,1682234000.0,2518584800.0,1115646100.0,1402938800.0,13023000.0,7810000.0,1415962100.0,308127000.0,1107834900.0,1107835000.0,2.04,0.5995,0.334,0.3371,0.2637,0.2391,1463665800.0,1402939000.0,2.0268,2.0433,2.0433,1107834900.0,1107834900.0,0.3484,0.2651,MNST
2019-09-30 00:00:00,4107842100.0,1647824000.0,2460018200.0,1067614000.0,1392404200.0,13220000.0,,1405624000.0,313638000.0,1091986000.0,1091986000.0,2.0,0.5989,0.339,0.3422,0.2658,0.2663,1454757200.0,1392404200.0,1.984,2.0019,2.0019,1091986000.0,1091986000.0,0.3541,0.2828,MNST
2019-06-30 00:00:00,3990425100.0,1595750000.0,2394675100.0,1058141000.0,1336534100.0,13087000.0,,1349621000.0,288825000.0,1060796000.0,1060796000.0,1.93,0.6001,0.3349,0.3382,0.2658,0.2644,1397772100.0,1336534100.0,1.917,1.9373,1.9373,1060796000.0,1060796000.0,0.3503,0.2795,MNST
2019-03-31 00:00:00,3902253100.0,1548603000.0,2353650000.0,1038485000.0,1315165000.0,10590000.0,,1325755000.0,287316000.0,1038439000.0,1038439000.0,1.87,0.6032,0.337,0.3397,0.2661,0.2735,1373023000.0,1315165000.0,1.8604,1.8823,1.8823,1038439000.0,1038439000.0,0.3519,0.2912,MNST
2018-12-31 00:00:00,3807183100.0,1511808000.0,2295375000.0,1011756000.0,1283619000.0,9653000.0,,1293272000.0,300268000.0,993004000.0,993004000.0,1.77,0.6029,0.3372,0.3397,0.2608,0.2866,1340598000.0,1283619000.0,1.7598,1.7822,1.7822,993004000.0,993004000.0,0.3521,0.3052,MNST
2018-09-30 00:00:00,3693308900.0,1446525000.0,2246783800.0,1002563000.0,1244220700.0,6002000.0,,1250223000.0,295003000.0,955220000.0,955220000.0,1.7,0.6083,0.3369,0.3385,0.2586,0.2565,1300472700.0,1244220700.0,1.6841,1.708,1.708,955220000.0,955220000.0,0.3521,0.2759,MNST
2018-06-30 00:00:00,3586624900.0,1377791000.0,2208833900.0,986814000.0,1222019800.0,7010000.0,,1229030000.0,322799000.0,906231000.0,906231000.0,1.61,0.6159,0.3407,0.3427,0.2527,0.2433,1276316800.0,1222019800.0,1.5842,1.6088,1.6088,906231000.0,906231000.0,0.3559,0.2665,MNST
2018-03-31 00:00:00,3477819900.0,1305747000.0,2172072800.0,957633000.0,1214439800.0,3983000.0,,1218423000.0,359675000.0,858748000.0,858748000.0,1.52,0.6246,0.3492,0.3503,0.2469,0.2479,1266134800.0,1214439800.0,1.4925,1.5183,1.5183,858748000.0,858748000.0,0.3641,0.2713,MNST
2017-12-31 00:00:00,3369044900.0,1231355000.0,2137689800.0,938903000.0,1198786800.0,2836000.0,,1201623000.0,380945000.0,820678000.0,820678000.0,1.45,0.6345,0.3558,0.3567,0.2436,0.266,1247673800.0,1198786800.0,1.422,1.448,1.448,820678000.0,820678000.0,0.3703,0.2932,MNST
2017-09-30 00:00:00,3312455000.0,1180261900.0,2132192900.0,948791000.0,1183402100.0,-2899000.0,,1180503100.0,388200000.0,792303100.0,792303000.0,1.39,0.6437,0.3573,0.3564,0.2392,0.2914,1229477100.0,1183402200.0,1.3652,1.3907,1.3907,792303100.0,792303100.0,0.3712,0.3232,MNST
2017-06-30 00:00:00,3190933000.0,1125473900.0,2065458900.0,909054000.0,1156405100.0,-7932000.0,7172000.0,1148473100.0,383271000.0,765202100.0,765202000.0,1.3367,0.6473,0.3624,0.3599,0.2398,0.2711,1200696100.0,1156405200.0,1.3156,1.341,1.341,765202100.0,765202100.0,0.3763,0.3093,MNST
2017-03-31 00:00:00,3111353000.0,1111576900.0,1999776000.0,904889000.0,1094887000.0,-5603000.0,,1089284100.0,362496000.0,726788100.0,726788000.0,1.2534,0.6427,0.3519,0.3501,0.2336,-0.0056,1137891000.0,1094887100.0,1.23,1.2545,1.2545,726788100.0,726788100.0,0.3657,0.2522,MNST
2016-12-31 00:00:00,3049393000.0,1107392900.0,1942000000.0,856662000.0,1085338000.0,-5653000.0,,1079685100.0,367000000.0,712685100.0,712685000.0,1.2134,0.6368,0.3559,0.3541,0.2337,-0.0301,1126182900.0,1085338100.0,1.1882,1.2123,1.2123,712685100.0,712685100.0,0.3693,0.23,MNST
2016-09-30 00:00:00,2941059900.0,1093812900.0,1847247000.0,785189000.0,1062057900.0,388000.0,5636000.0,1062446000.0,383966000.0,678480000.0,678480000.0,1.1401,0.6281,0.3611,0.3612,0.2307,-0.0608,1101034800.0,1062058000.0,1.1296,1.1516,1.1516,678480000.0,678480000.0,0.3744,0.2012,MNST
2016-06-30 00:00:00,2909724900.0,1099976900.0,1809748000.0,746627000.0,1063120900.0,-1937000.0,5637000.0,1061184000.0,399773000.0,661411000.0,661411000.0,1.0867,0.622,0.3654,0.3647,0.2273,-0.0424,1100060800.0,1063121000.0,1.0806,1.0999,1.0999,661411000.0,661411000.0,0.3781,0.2095,MNST
2016-03-31 00:00:00,2775958900.0,1089516900.0,1686442000.0,707175000.0,1140737000.0,-2730000.0,,1138007000.0,431811000.0,706196000.0,706196000.0,1.21,0.6075,0.4109,0.41,0.2544,0.239,1174150900.0,1140737100.0,1.2018,1.2257,1.2257,706196000.0,706196000.0,0.423,0.1907,MNST
2015-12-31 00:00:00,2722563900.0,1090262900.0,1632301000.0,900118000.0,893653000.0,-2105000.0,,891548000.0,344815000.0,546733000.0,546733000.0,0.95,0.5995,0.3282,0.3275,0.2008,0.2427,924513000.0,893653100.0,0.9463,0.9652,0.9652,546733000.0,546733000.0,0.3396,0.192,MNST
2015-09-30 00:00:00,2682699000.0,1121974000.0,1560725000.0,864067000.0,858127900.0,-4155000.0,5237000.0,853973000.0,320649000.0,533324000.0,533324000.0,0.9733,0.5818,0.3199,0.3183,0.1988,0.2539,886411900.0,858127900.0,0.9475,0.973,0.973,533324000.0,533324000.0,0.3304,0.2021,MNST
2015-06-30 00:00:00,2562052000.0,1124883000.0,1437169000.0,842042000.0,756596900.0,-1831000.0,,754766000.0,274416000.0,480350000.0,480350000.0,0.9333,0.5609,0.2953,0.2946,0.1875,0.2517,782501900.0,756596900.0,0.9005,0.9314,0.9314,480350000.0,480350000.0,0.3054,0.1949,MNST
2015-03-31 00:00:00,2555529000.0,1133580000.0,1421949000.0,815678000.0,606270900.0,-638000.0,,605633000.0,213284000.0,392349000.0,392349000.0,0.7833,0.5564,0.2372,0.237,0.1535,0.2101,631938800.0,606270900.0,0.7499,0.7814,0.7814,392349000.0,392349000.0,0.2473,0.2207,MNST
2014-12-31 00:00:00,2464867000.0,1125057000.0,1339810000.0,592305000.0,747504900.0,-1717000.0,,745788000.0,262603000.0,483185000.0,483185000.0,0.9633,0.5436,0.3033,0.3026,0.196,0.2301,773155800.0,747504900.0,0.9241,0.9629,0.9629,483185000.0,483185000.0,0.3137,0.2424,MNST
2014-09-30 00:00:00,2400149000.0,1114962900.0,1285186100.0,595849000.0,689337000.0,-3718000.0,,685619000.0,251661000.0,433958000.0,433958000.0,0.8666,0.5355,0.2872,0.2857,0.1808,0.1845,714778900.0,689337000.0,0.8318,0.8656,0.8656,433958000.0,433958000.0,0.2978,0.1972,MNST
2014-06-30 00:00:00,2354599000.0,1103862900.0,1250736100.0,599877000.0,650859000.0,-3386000.0,,647473000.0,242928000.0,404545000.0,404545000.0,0.8066,0.5312,0.2764,0.275,0.1718,0.1961,676278900.0,650859000.0,0.7759,0.8069,0.8069,404545000.0,404545000.0,0.2872,0.2129,MNST
2014-03-31 00:00:00,2298334000.0,1090623900.0,1207710100.0,593237000.0,614473000.0,-6966000.0,,607507000.0,237092000.0,370415000.0,370415000.0,0.7399,0.5255,0.2674,0.2643,0.1612,0.1706,638628000.0,614473000.0,0.7112,0.7396,0.7396,370415000.0,370415000.0,0.2779,0.1882,MNST
2013-12-31 00:00:00,2246428000.0,1073496900.0,1172931100.0,600015000.0,572916000.0,-9022000.0,,563894000.0,225233000.0,338661000.0,338661000.0,0.6766,0.5221,0.255,0.251,0.1508,0.1332,595678000.0,572916000.0,0.6512,0.6773,0.6773,338661000.0,338661000.0,0.2652,0.1523,MNST
2013-09-30 00:00:00,2177095900.0,1037438000.0,1139657900.0,587616000.0,552041900.0,-8318000.0,,543724000.0,213184000.0,330540000.0,330540000.0,0.6566,0.5235,0.2536,0.2497,0.1518,0.1349,573783900.0,552041800.0,0.6344,0.661,0.661,330540000.0,330540000.0,0.2636,0.1587,MNST
2013-06-30 00:00:00,2128613900.0,1022834000.0,1105779900.0,564482000.0,541297900.0,-7059000.0,,534239000.0,209744000.0,324495000.0,324495000.0,0.6366,0.5195,0.2543,0.251,0.1524,0.1088,562103900.0,541297800.0,0.6138,0.6416,0.6416,324495000.0,324495000.0,0.2641,0.1303,MNST
2013-03-31 00:00:00,2090319900.0,1013794000.0,1076525900.0,544882000.0,531643900.0,-3717000.0,,527927000.0,200510000.0,327417000.0,327417000.0,0.63,0.515,0.2543,0.2526,0.1566,0.12,552297900.0,531643800.0,0.6048,0.6353,0.6353,327417000.0,327417000.0,0.2642,0.142,MNST
2012-12-31 00:00:00,2060701900.0,995046000.0,1065655900.0,515033000.0,550622900.0,-1469000.0,,549154000.0,209134000.0,340020000.0,340020000.0,0.65,0.5171,0.2672,0.2665,0.165,0.1158,571184900.0,550622800.0,0.619,0.6525,0.6525,340020000.0,340020000.0,0.2772,0.1396,MNST
