Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,1887900000.0,1262000000.0,625900100.0,39800000.0,275900000.0,313900100.0,,-5500000.0,8200000.0,308400000.0,57900000.0,250500000.0,10100000.0,260600000.0,3.53,0.3315,0.1663,0.1634,0.138,0.1308,417800000.0,313900100.0,3.454,3.524,3.524,260600000.0,260600000.0,0.2213,0.1995,WST
2019-12-31 00:00:00,1839900000.0,1234200000.0,605700100.0,38900000.0,272700000.0,296600100.0,,-4800000.0,8500000.0,291800000.0,59000000.0,232800000.0,8900000.0,241700000.0,3.27,0.3292,0.1612,0.1586,0.1314,0.1309,400000000.0,296600100.0,3.2056,3.2662,3.2662,241700000.0,241700000.0,0.2174,0.1996,WST
2019-09-30 00:00:00,1791799900.0,1206100000.0,585699900.0,38500000.0,263400000.0,284299900.0,,-4100000.0,8700000.0,280200000.0,57400000.0,222800000.0,7000000.0,229800000.0,3.11,0.3269,0.1587,0.1564,0.1283,0.1196,387699900.0,284300000.0,3.051,3.1059,3.1059,229800000.0,229800000.0,0.2164,0.1864,WST
2019-06-30 00:00:00,1767399900.0,1193900000.0,573499900.0,39300000.0,263500000.0,277799800.0,,-1400000.0,8600000.0,276400000.0,54500000.0,221900000.0,6800000.0,228700000.0,3.1,0.3245,0.1572,0.1564,0.1294,0.113,382099800.0,277799900.0,3.0345,3.0921,3.0921,228700000.0,228700000.0,0.2162,0.1778,WST
2019-03-31 00:00:00,1745199900.0,1187400000.0,557799900.0,40500000.0,263200000.0,257599800.0,,-700000.0,8800000.0,256900000.0,45000000.0,211900000.0,6800000.0,218700000.0,2.96,0.3196,0.1476,0.1472,0.1253,0.1064,361099800.0,257599900.0,2.9023,2.9574,2.9574,218700000.0,218700000.0,0.2069,0.1669,WST
2018-12-31 00:00:00,1717399900.0,1172000000.0,545399900.0,40300000.0,262900000.0,240299800.0,,400000.0,8400000.0,240700000.0,41400000.0,199300000.0,7600000.0,206900000.0,2.8,0.3176,0.1399,0.1402,0.1205,0.1071,344699800.0,240299900.0,2.7441,2.7998,2.7998,206900000.0,206900000.0,0.2007,0.168,WST
2018-09-30 00:00:00,1710499900.0,1169700000.0,540799900.0,40200000.0,262800000.0,234900000.0,,-700000.0,8200000.0,234200000.0,88300000.0,145900000.0,9000000.0,154900000.0,2.1,0.3162,0.1373,0.1369,0.0906,0.1127,337900000.0,234900000.0,2.0459,2.0952,2.0952,205900000.0,205900000.0,0.1975,0.1736,WST
2018-06-30 00:00:00,1676999900.0,1146700000.0,530299900.0,39200000.0,260500000.0,237000000.0,,-1000000.0,7600000.0,236000000.0,94300000.0,141700000.0,9000000.0,150700000.0,2.04,0.3162,0.1413,0.1407,0.0899,0.1027,338800000.0,237000000.0,1.9886,2.0355,2.0355,189500000.0,189500000.0,0.202,0.1695,WST
2018-03-31 00:00:00,1627099900.0,1114000000.0,513099900.0,38400000.0,251800000.0,218700000.0,,-2100000.0,7600000.0,216600000.0,91200000.0,125400000.0,8000000.0,133400000.0,1.81,0.3153,0.1344,0.1331,0.082,0.1022,318500000.0,218700000.0,1.7525,1.7983,1.7983,194300000.0,194300000.0,0.1957,0.1768,WST
2017-12-31 00:00:00,1599099900.0,1086200000.0,512899900.0,39100000.0,246000000.0,225800000.0,,-3400000.0,7800000.0,222400000.0,80900000.0,141500000.0,9200000.0,150700000.0,2.05,0.3207,0.1412,0.1391,0.0942,0.0829,322500000.0,225800000.0,1.9881,2.0391,2.0391,,,0.2017,0.1647,WST
2017-09-30 00:00:00,1565799900.0,1057800000.0,507999900.0,39000000.0,247100000.0,218099900.0,,-1800000.0,7100000.0,216300000.0,35200000.0,181100000.0,8800000.0,189900000.0,2.58,0.3244,0.1393,0.1381,0.1213,0.0669,312699900.0,218099900.0,2.5144,2.5746,2.5746,189900000.0,189900000.0,0.1997,0.162,WST
2017-06-30 00:00:00,1544299900.0,1040300000.0,503999900.0,38900000.0,242800000.0,206499900.0,,-3800000.0,7900000.0,202700000.0,35600000.0,167100000.0,9400000.0,176500000.0,2.4,0.3264,0.1337,0.1313,0.1143,0.0537,298999900.0,206499900.0,2.3438,2.4003,2.4003,176500000.0,176500000.0,0.1936,0.1594,WST
2017-03-31 00:00:00,1534699900.0,1022400000.0,512299900.0,37700000.0,244000000.0,225699900.0,,-4200000.0,7700000.0,221500000.0,49700000.0,171800000.0,10600000.0,182400000.0,2.48,0.3338,0.1471,0.1443,0.1189,0.0446,317399900.0,225699900.0,2.4295,2.4851,2.4851,182400000.0,182400000.0,0.2068,0.1545,WST
2016-12-31 00:00:00,1509099900.0,1007700000.0,501399900.0,36800000.0,239600000.0,195199900.0,,-5400000.0,8100000.0,189800000.0,54400000.0,135400000.0,8200000.0,143600000.0,1.96,0.3323,0.1293,0.1258,0.0952,0.0326,285899900.0,195199900.0,1.9146,1.9591,1.9591,143600000.0,143600000.0,0.1895,0.1454,WST
2016-09-30 00:00:00,1486500000.0,989200000.0,497300100.0,37200000.0,241300000.0,187700100.0,,-8500000.0,9600000.0,179200000.0,49500000.0,129700000.0,8100000.0,137800000.0,1.89,0.3345,0.1263,0.1206,0.0927,0.0324,278900100.0,187700100.0,1.8462,1.8896,1.8896,137800000.0,137800000.0,0.1876,0.145,WST
2016-06-30 00:00:00,1454300000.0,969800000.0,484500100.0,36700000.0,237600000.0,132900100.0,,-9700000.0,11100000.0,123200000.0,28500000.0,94700000.0,7000000.0,101700000.0,1.4,0.3332,0.0914,0.0847,0.0699,0.0464,223600100.0,132900100.0,1.3652,1.3974,1.3974,101700000.0,101700000.0,0.1538,0.1485,WST
2016-03-31 00:00:00,1426000000.0,956600000.0,469400100.0,36000000.0,235900000.0,110800100.0,,-11000000.0,12500000.0,99800000.0,20700000.0,79100000.0,5700000.0,84800000.0,1.18,0.3292,0.0777,0.07,0.0595,0.0541,201000100.0,110800100.0,1.1448,1.1737,1.1737,84800000.0,84800000.0,0.141,0.1524,WST
2015-12-31 00:00:00,1399800000.0,944000000.0,455800100.0,34100000.0,233000000.0,128600100.0,,-12500000.0,14100000.0,116100000.0,26300000.0,89800000.0,5800000.0,95600000.0,1.33,0.3256,0.0919,0.0829,0.0683,0.0577,218500100.0,128600100.0,1.2954,1.3278,1.3278,95600000.0,95600000.0,0.1561,0.1517,WST
2015-09-30 00:00:00,1389900000.0,944000000.0,445900000.0,31900000.0,229400000.0,128000000.0,,-12900000.0,15000000.0,115100000.0,26800000.0,88300000.0,5300000.0,93600000.0,1.31,0.3208,0.0921,0.0828,0.0673,0.055,216600000.0,128000000.0,1.271,1.3069,1.3069,93600000.0,93600000.0,0.1558,0.137,WST
2015-06-30 00:00:00,1401300000.0,953800000.0,447500000.0,33000000.0,230800000.0,175500000.0,,-12400000.0,15800000.0,163100000.0,45100000.0,118000000.0,5100000.0,123100000.0,1.73,0.3193,0.1252,0.1164,0.0878,0.0519,264800000.0,175500000.0,1.6777,1.7227,1.7227,123100000.0,123100000.0,0.189,0.1324,WST
2015-03-31 00:00:00,1410500000.0,959400000.0,451100000.0,34800000.0,227500000.0,190500000.0,,-13100000.0,16600000.0,177400000.0,49900000.0,127500000.0,5400000.0,132900000.0,1.87,0.3198,0.1351,0.1258,0.0942,0.0437,280700000.0,190500000.0,1.8198,1.8677,1.8677,132900000.0,132900000.0,0.199,0.1221,WST
2014-12-31 00:00:00,1421400000.0,973600000.0,447800000.0,37300000.0,228700000.0,182000000.0,,-13000000.0,16500000.0,169000000.0,47200000.0,121800000.0,5300000.0,127100000.0,1.79,0.315,0.128,0.1189,0.0894,0.0483,272000000.0,182000000.0,1.7458,1.7927,1.7927,127100000.0,127100000.0,0.1914,0.1287,WST
2014-09-30 00:00:00,1414300100.0,969600000.0,444700100.0,39200000.0,229900000.0,174300100.0,,-13400000.0,16600000.0,160900000.0,46200000.0,114700000.0,4600000.0,119300000.0,1.69,0.3144,0.1232,0.1138,0.0844,0.058,264400100.0,174300100.0,1.6411,1.6872,1.6872,119300000.0,119300000.0,0.1869,0.1454,WST
2014-06-30 00:00:00,1400200100.0,959900000.0,440300100.0,39200000.0,230000000.0,170000100.0,,-14700000.0,16500000.0,155300000.0,45100000.0,110200000.0,4900000.0,115100000.0,1.63,0.3145,0.1214,0.1109,0.0822,0.0506,258900100.0,170000100.0,1.5895,1.6346,1.6346,115100000.0,115100000.0,0.1849,0.1393,WST
2014-03-31 00:00:00,1375800100.0,946400000.0,429400100.0,38800000.0,232200000.0,158400100.0,,-14700000.0,16400000.0,143700000.0,41400000.0,102300000.0,5400000.0,107700000.0,1.535,0.3121,0.1151,0.1044,0.0783,0.0643,244900100.0,158400100.0,1.4968,1.538,1.538,107700000.0,107700000.0,0.178,0.1529,WST
2013-12-31 00:00:00,1368400100.0,933700000.0,434700100.0,37900000.0,234900000.0,162400100.0,,-15300000.0,17000000.0,147100000.0,40200000.0,106900000.0,5400000.0,112300000.0,1.615,0.3177,0.1187,0.1075,0.0821,0.0501,247600100.0,162400100.0,1.5729,1.6135,1.6135,112300000.0,112300000.0,0.1809,0.1611,WST
2013-09-30 00:00:00,1347200100.0,921600000.0,425600000.0,36700000.0,233600000.0,157000000.0,,-15000000.0,16500000.0,142000000.0,36900000.0,105100000.0,4700000.0,109800000.0,1.585,0.3159,0.1165,0.1054,0.0815,0.056,240300000.0,157000000.0,1.557,1.5861,1.5861,109800000.0,109800000.0,0.1784,0.1644,WST
2013-06-30 00:00:00,1309200100.0,898700000.0,410500000.0,35300000.0,231200000.0,143600000.0,,-14900000.0,16500000.0,128700000.0,35300000.0,93400000.0,4400000.0,97800000.0,1.42,0.3136,0.1097,0.0983,0.0747,0.0566,224300000.0,143600000.0,1.3949,1.4188,1.4188,97800000.0,97800000.0,0.1713,0.1679,WST
2013-03-31 00:00:00,1289500100.0,891200000.0,398300000.0,34000000.0,225900000.0,136700000.0,,-26800000.0,17000000.0,109900000.0,31500000.0,78400000.0,4800000.0,83200000.0,1.215,0.3089,0.106,0.0852,0.0645,0.0247,215500000.0,136700000.0,1.1814,1.2137,1.2137,83200000.0,83200000.0,0.1671,0.1493,WST
2012-12-31 00:00:00,1266400100.0,878700000.0,387700000.0,33200000.0,218100000.0,135100000.0,,-26500000.0,16700000.0,108600000.0,32700000.0,75900000.0,4800000.0,80700000.0,1.185,0.3061,0.1067,0.0858,0.0637,0.0426,212000000.0,135100000.0,1.124,1.185,1.185,80700000.0,80700000.0,0.1674,0.148,WST
