Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Diluted, from Disc. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Discontinued Ops)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Income from Discontinued Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,1361755000.0,474006000.0,878205000.0,59466000.0,241846900.0,592863000.0,107338000.0,834710000.0,2814000.0,831896000.0,819478000.0,7.6,0.6449,0.1776,0.613,0.6018,-0.4996,788098900.0,241846900.0,7.7275,,7.8266,,7.8266,831896000.0,,830572000.0,0.5787,0.5272,CPT
2022-06-30 00:00:00,1284799000.0,451243000.0,821326000.0,60424000.0,225481900.0,608026000.0,103133000.0,833508000.0,2557000.0,830951000.0,819127000.0,7.62,0.6393,0.1755,0.6487,0.6376,-0.707,724318900.0,225481900.0,7.7333,,7.8326,,7.8326,830951000.0,,829637000.0,0.5638,0.5171,CPT
2022-03-31 00:00:00,1198054000.0,426403000.0,760973000.0,59936000.0,202872900.0,162762000.0,98195000.0,365635000.0,2131000.0,363504000.0,352731000.0,3.38,0.6352,0.1693,0.3052,0.2944,-0.1021,643561900.0,202872900.0,3.4994,,3.53,,3.53,363504000.0,,362930000.0,0.5372,0.5102,CPT
2021-12-31 00:00:00,1149982000.0,417025000.0,726560000.0,59368000.0,201280900.0,112988000.0,97297000.0,314269000.0,1893000.0,312376000.0,303411000.0,2.93,0.6318,0.175,0.2733,0.2638,-0.197,621972900.0,201280900.0,3.0378,,3.0625,,3.0625,312376000.0,,311923000.0,0.5409,0.5022,CPT
2021-09-30 00:00:00,1103466000.0,413928000.0,685847000.0,57702000.0,219797100.0,-93111000.0,96787000.0,126686000.0,1788000.0,124898000.0,120076000.0,1.19,0.6215,0.1992,0.1148,0.1088,-0.3031,615911100.0,219797000.0,1.2399,,1.2407,,1.2407,124898000.0,,124868000.0,0.5582,0.4912,CPT
2021-06-30 00:00:00,1071366000.0,404912000.0,666454000.0,55468000.0,218498100.0,-86062000.0,96065000.0,132436000.0,1923000.0,130513000.0,125506000.0,1.25,0.6221,0.2039,0.1236,0.1171,-0.1796,593725100.0,218498000.0,1.3075,,1.3081,,1.3081,130513000.0,,130513000.0,0.5542,0.4787,CPT
2021-03-31 00:00:00,1045526000.0,401622000.0,643904000.0,54613000.0,199247100.0,-80805000.0,95463000.0,118442000.0,1857000.0,116585000.0,111769000.0,1.12,0.6159,0.1906,0.1133,0.1069,0.0853,567691100.0,199247000.0,1.1717,,1.1721,,1.1721,116585000.0,,116585000.0,0.543,0.4755,CPT
2020-12-31 00:00:00,1043837000.0,401353000.0,642484000.0,53624000.0,188025100.0,-57474000.0,91526000.0,130551000.0,1972000.0,128579000.0,123650000.0,1.24,0.6155,0.1801,0.1251,0.1185,0.0889,555187100.0,188025000.0,1.2931,,1.2937,,1.2937,128579000.0,,128579000.0,0.5319,0.4975,CPT
2020-09-30 00:00:00,1045744100.0,391805000.0,653939100.0,53524000.0,158221200.0,38058000.0,87622000.0,196279000.0,1856000.0,194423000.0,189275000.0,1.91,0.6253,0.1513,0.1877,0.181,0.0052,518998200.0,158221200.0,1.9432,,1.9633,,1.9633,194423000.0,,194423000.0,0.4963,0.5359,CPT
2020-06-30 00:00:00,1040695100.0,384626000.0,656069100.0,54256000.0,168113200.0,36426000.0,84076000.0,204539000.0,1554000.0,202985000.0,197900000.0,2.0,0.6304,0.1615,0.1965,0.1902,0.0316,524129200.0,168113200.0,2.031,,2.0515,,2.0515,202985000.0,,202985000.0,0.5036,0.5641,CPT
2020-03-31 00:00:00,1045773100.0,376172000.0,669601100.0,53126000.0,197655200.0,32749000.0,79943000.0,230404000.0,1388000.0,229016000.0,223740000.0,2.26,0.6403,0.189,0.2203,0.2139,-0.1312,545514200.0,197655200.0,2.2946,,2.3155,,2.3155,229016000.0,,229016000.0,0.5216,0.5484,CPT
2019-12-31 00:00:00,1028461100.0,373004000.0,655457100.0,53201000.0,219896200.0,5463000.0,80706000.0,225359000.0,1089000.0,224270000.0,219084000.0,2.23,0.6373,0.2138,0.2191,0.213,-0.2146,556170200.0,219896200.0,2.2565,,2.2777,,2.2777,224270000.0,,224270000.0,0.5408,0.5402,CPT
2019-09-30 00:00:00,1009919000.0,369315000.0,640604000.0,53649000.0,234252000.0,-64865000.0,82585000.0,169387000.0,1035000.0,168352000.0,162408000.0,1.68,0.6343,0.232,0.1677,0.1608,-0.0649,563663000.0,234252000.0,1.7269,,1.7258,,1.7258,168352000.0,,168352000.0,0.5581,0.531,CPT
2019-06-30 00:00:00,991017000.0,369578000.0,621439000.0,52809000.0,228836000.0,-64224000.0,83101000.0,164612000.0,1052000.0,163560000.0,157766000.0,1.65,0.6271,0.2309,0.1661,0.1592,-0.19,548909000.0,228836000.0,1.694,,1.6931,,1.6931,163560000.0,,163560000.0,0.5539,0.4956,CPT
2019-03-31 00:00:00,972389000.0,363412000.0,608977000.0,51820000.0,229915000.0,-68821000.0,84359000.0,161094000.0,1204000.0,159890000.0,154155000.0,1.62,0.6263,0.2364,0.1657,0.1585,-0.0302,540911000.0,229915000.0,1.6724,,1.6715,,1.6715,159890000.0,,159890000.0,0.5563,0.5237,CPT
2018-12-31 00:00:00,954505000.0,349882000.0,604623000.0,50735000.0,222678000.0,-60560000.0,84263000.0,162118000.0,1424000.0,160694000.0,155021000.0,1.63,0.6334,0.2333,0.1698,0.1624,-0.1406,523624000.0,222678000.0,1.685,,1.6878,,1.6878,160694000.0,,160694000.0,0.5486,0.5278,CPT
2018-09-30 00:00:00,939413000.0,343800000.0,595613000.0,50115000.0,222905000.0,-12122000.0,82834000.0,210783000.0,1314000.0,209469000.0,204921000.0,2.14,0.634,0.2373,0.2244,0.2181,-0.0816,513367000.0,222905000.0,2.2063,,2.2225,,2.2225,209469000.0,,209469000.0,0.5465,0.5075,CPT
2018-06-30 00:00:00,925821000.0,344148000.0,581673000.0,49763000.0,218837000.0,-12387000.0,82809000.0,206450000.0,1496000.0,204954000.0,200439000.0,2.11,0.6283,0.2364,0.223,0.2165,0.0096,499837000.0,218837000.0,2.1727,,2.1925,,2.1925,204954000.0,,204954000.0,0.5399,0.4995,CPT
2018-03-31 00:00:00,912058000.0,339440000.0,572618000.0,49942000.0,217179000.0,-10642000.0,84168000.0,206537000.0,1141000.0,205396000.0,200956000.0,2.14,0.6278,0.2381,0.2265,0.2203,-0.0467,487643000.0,217179000.0,2.1973,,2.2213,,2.2213,205396000.0,,205396000.0,0.5347,0.4921,CPT
2017-12-31 00:00:00,900896000.0,341970000.0,558926000.0,50587000.0,211309000.0,-9225000.0,86750000.0,202084000.0,1224000.0,200860000.0,196422000.0,2.12,0.6204,0.2346,0.2243,0.218,0.1712,475283000.0,211309000.0,2.1711,,2.1952,,2.1952,200860000.0,,200860000.0,0.5276,0.4825,CPT
2017-09-30 00:00:00,888208000.0,335008000.0,553200000.0,50164000.0,218347000.0,-63068000.0,89341000.0,155279000.0,1421000.0,153858000.0,149326000.0,1.65,0.6228,0.2458,0.1748,0.1681,0.0658,476895000.0,218347000.0,1.674,,1.7081,,1.6874,153858000.0,,153858100.0,0.5369,0.4722,CPT
2017-06-30 00:00:00,880265000.0,326488000.0,553777000.0,48708000.0,224778000.0,198335000.0,91207000.0,423113000.0,1309000.0,421804000.0,405840000.0,4.5,0.6291,0.2554,0.4807,0.461,0.5756,479144000.0,224778000.0,4.4985,,4.7021,,4.5276,421804000.0,,421804100.0,0.5443,0.4822,CPT
2017-03-31 00:00:00,878373000.0,332708000.0,545665000.0,48060000.0,228625000.0,226657000.0,92311000.0,455282000.0,1773000.0,453509000.0,812954000.0,9.01,0.6212,0.2603,0.5183,0.9255,0.6809,480414000.0,228625000.0,4.7757,,9.2769,,4.8002,453509000.0,,831275100.0,0.5469,0.4776,CPT
2016-12-31 00:00:00,876447000.0,330502000.0,545945000.0,47415000.0,233047000.0,223954000.0,93145000.0,457001000.0,1617000.0,455384000.0,819823000.0,9.08,0.6229,0.2659,0.5214,0.9354,0.6997,483193000.0,233047000.0,4.79,4.32,9.3573,4.32,4.81,455384000.0,387760000.0,838226100.0,0.5513,0.5055,CPT
2016-09-30 00:00:00,874293000.0,331884000.0,542409000.0,47949000.0,229197900.0,242732000.0,93676000.0,471930000.0,1742000.0,470188000.0,839523000.0,9.3,0.6204,0.2622,0.5398,0.9602,0.7612,478260900.0,229198000.0,4.96,,9.5784,,4.98,470188000.0,,857948000.0,0.547,0.5297,CPT
2016-06-30 00:00:00,866651000.0,330284000.0,536367000.0,48929000.0,230287900.0,-28394000.0,94274000.0,201894000.0,1840000.0,200054000.0,585669000.0,6.48,0.6189,0.2657,0.233,0.6758,0.2149,477854900.0,230288000.0,2.11,4.36,6.623,4.37,2.11,200054000.0,392667000.0,592721000.0,0.5514,0.52,CPT
2016-03-31 00:00:00,851605000.0,323392000.0,528213000.0,48708000.0,226268900.0,-64331000.0,96050000.0,161938000.0,1758000.0,160180000.0,175446000.0,1.94,0.6203,0.2657,0.1902,0.206,0.105,471319900.0,226269000.0,1.73,0.22,2.0181,0.21,1.73,160180000.0,19957000.0,180137000.0,0.5534,0.5204,CPT
2015-12-31 00:00:00,835618000.0,318423000.0,517195000.0,46233000.0,219907900.0,20476000.0,97312000.0,240384000.0,1872000.0,238512000.0,249315000.0,2.77,0.6189,0.2632,0.2877,0.2984,0.1873,460851900.0,219908000.0,2.54,0.22,2.898,0.22,2.55,238512000.0,19750000.0,258262000.0,0.5515,0.5065,CPT
2015-09-30 00:00:00,783377000.0,305148000.0,478229000.0,53715000.0,192563000.0,157501000.0,99632000.0,350064000.0,2009000.0,348055000.0,367220000.0,4.09,0.6105,0.2458,0.4469,0.4688,0.3057,416857000.0,192563000.0,3.6696,1.17,4.2991,1.19,3.6821,348055000.0,107223000.0,381084000.0,0.5321,0.5223,CPT
2015-06-30 00:00:00,783882000.0,304875000.0,479007000.0,52256000.0,191905000.0,164060000.0,98925000.0,355965000.0,1864000.0,354101000.0,368459000.0,4.11,0.6111,0.2448,0.4541,0.47,0.2947,414878000.0,191905000.0,3.7498,1.53,4.3169,1.56,3.7683,354101000.0,139045000.0,382223000.0,0.5293,0.5347,CPT
2015-03-31 00:00:00,785942000.0,306927000.0,479015000.0,51208000.0,195727000.0,164371000.0,96825000.0,360098000.0,1858000.0,358240000.0,367652000.0,4.11,0.6095,0.249,0.4582,0.4678,0.2539,417529000.0,195727000.0,3.8176,1.75,4.3126,1.79,3.8413,358240000.0,160987000.0,381306000.0,0.5312,0.5103,CPT
2014-12-31 00:00:00,790263000.0,307770000.0,482493000.0,51005000.0,200155000.0,84865000.0,94906000.0,285020000.0,1903000.0,283117000.0,292089000.0,3.27,0.6105,0.2533,0.3607,0.3696,0.1225,422210000.0,200155000.0,3.06,,3.4207,,3.0799,283117000.0,,301314000.0,0.5343,0.5296,CPT
2014-09-30 00:00:00,831836000.0,317866000.0,513970000.0,39619000.0,229512100.0,-68627000.0,94663000.0,160885000.0,1467000.0,159418000.0,243587000.0,2.75,0.6179,0.2759,0.1934,0.2928,-0.2576,461814100.0,229512100.0,1.7604,,2.8752,,1.7878,159418000.0,,251809000.0,0.5552,0.5069,CPT
