Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Diluted, from Disc. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Discontinued Ops)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Income from Discontinued Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,9211000000.0,124000000.0,7449000000.0,1641000000.0,3824000000.0,141000000.0,43000000.0,3353000000.0,242000000.0,1917000000.0,2548000000.0,4.51,0.8087,0.4152,0.364,0.2766,0.3263,4842000000.0,3824000000.0,3.4173,,3.4424,,3.4424,1917000000.0,,2587000000.0,0.5257,0.3751,ICE
2022-06-30 00:00:00,9221000000.0,147000000.0,7208000000.0,1673000000.0,3619000000.0,156000000.0,331000000.0,4504000000.0,1105000000.0,3399000000.0,3372000000.0,5.97,0.7817,0.3925,0.4885,0.3657,0.3064,4632000000.0,3619000000.0,6.027,,6.0612,,6.0612,3399000000.0,,3399000000.0,0.5023,0.3515,ICE
2022-03-31 00:00:00,8638000000.0,149000000.0,7099000000.0,1686000000.0,3549000000.0,1236000000.0,429000000.0,5697000000.0,1611000000.0,4086000000.0,4069000000.0,7.21,0.8218,0.4109,0.6595,0.4711,0.3133,4557000000.0,3549000000.0,7.234,,7.2725,,7.2725,4086000000.0,,4086000000.0,0.5276,0.3641,ICE
2021-12-31 00:00:00,8027000000.0,159000000.0,6987000000.0,1677000000.0,3449000000.0,1168000000.0,535000000.0,5698000000.0,1629000000.0,4069000000.0,4058000000.0,7.2,0.8704,0.4297,0.7099,0.5055,0.3328,4458000000.0,3449000000.0,7.2018,,7.2402,,7.2402,4069000000.0,,4069000000.0,0.5554,0.3891,ICE
2021-09-30 00:00:00,7414000000.0,249000000.0,10232000000.0,2478000000.0,5040000000.0,1002000000.0,646000000.0,4263000000.0,2057000000.0,4971000000.0,3057000000.0,5.44,1.3801,0.6798,0.575,0.4123,0.3677,6056000000.0,5040000000.0,8.7995,,8.8345,,8.8345,4971000000.0,,3068000000.0,0.8168,0.4311,ICE
2021-06-30 00:00:00,6586000000.0,162000000.0,6424000000.0,1563000000.0,3098000000.0,924000000.0,414000000.0,4022000000.0,1197000000.0,2825000000.0,2814000000.0,5.03,0.9754,0.4704,0.6107,0.4273,0.3954,4041000000.0,3098000000.0,5.019,,5.042,,5.042,2825000000.0,,2825000000.0,0.6136,0.4722,ICE
2021-03-31 00:00:00,6274000000.0,159000000.0,6115000000.0,1451000000.0,3043000000.0,-280000000.0,392000000.0,2763000000.0,663000000.0,2100000000.0,2085000000.0,3.76,0.9747,0.485,0.4404,0.3323,0.4189,3892000000.0,3043000000.0,3.763,,3.7834,,3.7834,2100000000.0,,2100000000.0,0.6203,0.4933,ICE
2020-12-31 00:00:00,6036000000.0,144000000.0,5892000000.0,1373000000.0,3033000000.0,-267000000.0,357000000.0,2766000000.0,658000000.0,2108000000.0,2089000000.0,3.79,0.9761,0.5025,0.4583,0.3461,0.4094,3784000000.0,3033000000.0,3.7982,,3.8188,,3.8188,2108000000.0,,2108000000.0,0.6269,0.4773,ICE
2020-09-30 00:00:00,5663000000.0,128000000.0,5535000000.0,1300000000.0,2875000000.0,-196000000.0,316000000.0,2679000000.0,646000000.0,2033000000.0,2011000000.0,3.66,0.9774,0.5077,0.4731,0.3551,0.3924,3558000000.0,2875000000.0,3.6699,,3.6959,,3.6959,2033000000.0,,2033000000.0,0.6283,0.4577,ICE
2020-06-30 00:00:00,5588000000.0,126000000.0,5462000000.0,1253000000.0,2954000000.0,-218000000.0,299000000.0,2736000000.0,560000000.0,2176000000.0,2150000000.0,3.9,0.9775,0.5286,0.4896,0.3848,0.4188,3615000000.0,2954000000.0,3.9086,,3.9375,,3.9375,2176000000.0,,2176000000.0,0.6469,0.4751,ICE
