Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,3715000000.0,460000000.0,3255000000.0,2219000000.0,1036000000.0,-19000000.0,1036000000.0,232000000.0,804000000.0,799000000.0,5.34,0.8762,0.0,0.2789,0.2151,0.4479,5.4231,5.4493,5.4493,804000000.0,804000000.0,0.0,0.4708,CMA
2019-12-31 00:00:00,3817000000.0,468000000.0,3349000000.0,1811000000.0,1538000000.0,-32000000.0,1538000000.0,336000000.0,1202000000.0,1195000000.0,7.94,0.8774,0.0,0.4029,0.3131,0.263,7.9603,8.0133,8.0133,1202000000.0,1202000000.0,0.0,0.2856,CMA
2019-09-30 00:00:00,3846000000.0,443000000.0,3403000000.0,1808000000.0,1595000000.0,,1581000000.0,342000000.0,1239000000.0,1232000000.0,7.98,0.8848,0.0,0.4111,0.3203,0.3721,7.9119,7.9993,7.9993,1239000000.0,1239000000.0,0.0,0.3947,CMA
2019-06-30 00:00:00,3788000000.0,394000000.0,3394000000.0,1778000000.0,1616000000.0,,1590000000.0,325000000.0,1265000000.0,1258000000.0,7.89,0.896,0.0,0.4197,0.3321,0.3561,7.8095,7.9171,7.9171,1265000000.0,1265000000.0,0.0,0.3767,CMA
2019-03-31 00:00:00,3709000000.0,330000000.0,3379000000.0,1718000000.0,1661000000.0,,1624000000.0,331000000.0,1293000000.0,1285000000.0,7.84,0.911,0.0,0.4379,0.3465,0.3268,7.7354,7.863,7.863,1293000000.0,1293000000.0,0.0,0.35,CMA
2018-12-31 00:00:00,3595000000.0,267000000.0,3328000000.0,1740000000.0,1588000000.0,-53000000.0,1535000000.0,300000000.0,1235000000.0,1227000000.0,7.32,0.9257,0.0,0.427,0.3413,0.4245,7.2223,7.3511,7.3511,1235000000.0,1235000000.0,0.0,0.4495,CMA
2018-09-30 00:00:00,3504000000.0,210000000.0,3294000000.0,1777000000.0,1517000000.0,-52000000.0,1465000000.0,428000000.0,1037000000.0,1031000000.0,6.06,0.9401,0.0,0.4181,0.2942,0.3171,5.9909,6.1013,6.1013,1037000000.0,1037000000.0,0.0,0.343,CMA
2018-06-30 00:00:00,3449000000.0,167000000.0,3282000000.0,1817000000.0,1465000000.0,-47000000.0,1418000000.0,473000000.0,945000000.0,939000000.0,5.46,0.9516,0.0,0.4111,0.2723,0.2801,5.3971,5.496,5.496,945000000.0,945000000.0,0.0,0.3041,CMA
2018-03-31 00:00:00,3356000000.0,136000000.0,3220000000.0,1869000000.0,1351000000.0,-50000000.0,1301000000.0,479000000.0,822000000.0,817000000.0,4.71,0.9595,0.0,0.3877,0.2434,0.2867,4.6576,4.7496,4.7496,822000000.0,822000000.0,0.0,0.3096,CMA
2017-12-31 00:00:00,3289000000.0,121000000.0,3168000000.0,1889000000.0,1279000000.0,-45000000.0,1234000000.0,491000000.0,743000000.0,738000000.0,4.24,0.9632,0.0,0.3752,0.2244,0.3089,4.1741,4.2702,4.2702,743000000.0,743000000.0,0.0,0.3299,CMA
2017-09-30 00:00:00,3177000000.0,117000000.0,3060000000.0,1878000000.0,1182000000.0,-52000000.0,1130000000.0,335000000.0,795000000.0,789000000.0,4.54,0.9632,0.0,0.3557,0.2483,0.2729,4.4529,4.5671,4.5671,795000000.0,795000000.0,0.0,0.294,CMA
2017-06-30 00:00:00,3075000000.0,114000000.0,2961000000.0,1887000000.0,1074000000.0,-65000000.0,1009000000.0,291000000.0,718000000.0,713000000.0,4.12,0.9629,0.0,0.3281,0.2319,0.268,4.0227,4.1395,4.1395,718000000.0,718000000.0,0.0,0.2901,CMA
2017-03-31 00:00:00,3011000000.0,113000000.0,2898000000.0,1941000000.0,957000000.0,-104000000.0,853000000.0,234000000.0,619000000.0,614000000.0,3.57,0.9625,0.0,0.2833,0.2039,0.1866,3.4762,3.5807,3.5807,619000000.0,619000000.0,0.0,0.2132,CMA
2016-12-31 00:00:00,2960000000.0,112000000.0,2848000000.0,2085000000.0,763000000.0,-95000000.0,670000000.0,193000000.0,477000000.0,473000000.0,2.76,0.9622,0.0,0.2264,0.1598,0.1321,2.6949,2.7732,2.7732,477000000.0,477000000.0,0.0,0.1642,CMA
2016-09-30 00:00:00,2931000000.0,107000000.0,2824000000.0,2150000000.0,674000000.0,-100000000.0,601000000.0,172000000.0,429000000.0,425000000.0,2.54,0.9635,0.0,0.205,0.145,0.1679,2.4241,2.4784,2.4784,429000000.0,429000000.0,0.0,0.2061,CMA
2016-06-30 00:00:00,2887000000.0,103000000.0,2784000000.0,2144000000.0,640000000.0,-88000000.0,587000000.0,171000000.0,416000000.0,411000000.0,2.43,0.9643,0.0,0.2033,0.1424,0.2064,2.3289,2.3798,2.3798,416000000.0,416000000.0,0.0,0.2477,CMA
2016-03-31 00:00:00,2848000000.0,98000000.0,2750000000.0,2110000000.0,640000000.0,,640000000.0,193000000.0,447000000.0,442000000.0,2.59,0.9656,0.0,0.2247,0.1552,0.2296,2.4831,2.5456,2.5456,447000000.0,447000000.0,0.0,0.2721,CMA
2015-12-31 00:00:00,2819000000.0,95000000.0,2724000000.0,1974000000.0,750000000.0,,750000000.0,229000000.0,521000000.0,515000000.0,2.98,0.9663,0.0,0.2661,0.1827,0.2646,2.8785,2.9602,2.9602,521000000.0,521000000.0,0.0,0.3068,CMA
2015-09-30 00:00:00,2749000000.0,94000000.0,2655000000.0,1843000000.0,812000000.0,,812000000.0,258000000.0,554000000.0,548000000.0,3.08,0.9658,0.0,0.2954,0.1993,0.2281,3.0473,3.1378,3.1378,554000000.0,554000000.0,0.0,0.2681,CMA
2015-06-30 00:00:00,2692000000.0,90000000.0,2602000000.0,1762000000.0,840000000.0,,840000000.0,268000000.0,572000000.0,566000000.0,3.17,0.9666,0.0,0.312,0.2103,0.2207,3.1283,3.2254,3.2254,572000000.0,572000000.0,0.0,0.2552,CMA
2015-03-31 00:00:00,2651000000.0,92000000.0,2559000000.0,1697000000.0,862000000.0,,862000000.0,274000000.0,588000000.0,581000000.0,3.21,0.9653,0.0,0.3252,0.2192,0.258,3.1983,3.302,3.302,588000000.0,588000000.0,0.0,0.2878,CMA
2014-12-31 00:00:00,2607000000.0,95000000.0,2512000000.0,1642000000.0,870000000.0,,870000000.0,277000000.0,593000000.0,586000000.0,3.24,0.9636,0.0,0.3337,0.2248,0.2183,3.2053,3.3128,3.3128,593000000.0,593000000.0,0.0,0.2451,CMA
2014-09-30 00:00:00,2630000000.0,98000000.0,2532000000.0,1714000000.0,818000000.0,,818000000.0,257000000.0,561000000.0,553000000.0,3.05,0.9627,0.0,0.311,0.2103,0.3502,3.0132,3.1189,3.1189,561000000.0,561000000.0,0.0,0.3768,CMA
2014-06-30 00:00:00,2646000000.0,103000000.0,2543000000.0,1737000000.0,806000000.0,,806000000.0,252000000.0,554000000.0,546000000.0,3.0,0.9611,0.0,0.3046,0.2063,0.3156,2.9669,3.0663,3.0663,554000000.0,554000000.0,0.0,0.35,CMA
2014-03-31 00:00:00,2650000000.0,107000000.0,2543000000.0,1751000000.0,792000000.0,,792000000.0,246000000.0,546000000.0,538000000.0,2.97,0.9596,0.0,0.2989,0.203,0.2611,2.9198,3.0041,3.0041,546000000.0,546000000.0,0.0,0.2985,CMA
2013-12-31 00:00:00,2666000000.0,112000000.0,2554000000.0,1768000000.0,786000000.0,,786000000.0,245000000.0,541000000.0,533000000.0,2.92,0.958,0.0,0.2948,0.1999,0.2753,2.8931,2.9562,2.9562,541000000.0,541000000.0,0.0,0.3136,CMA
2013-09-30 00:00:00,2703000000.0,118000000.0,2585000000.0,1733000000.0,852000000.0,,857000000.0,302000000.0,555000000.0,547000000.0,2.96,0.9563,0.0,0.3171,0.2024,0.0784,2.968,3.0216,3.0216,555000000.0,555000000.0,0.0,0.1321,CMA
2013-06-30 00:00:00,2693000000.0,124000000.0,2569000000.0,1754000000.0,815000000.0,,795000000.0,270000000.0,525000000.0,518000000.0,2.77,0.954,0.0,0.2952,0.1924,0.098,2.7945,2.8297,2.8297,525000000.0,525000000.0,0.0,0.1864,CMA
2013-03-31 00:00:00,2709000000.0,130000000.0,2579000000.0,1770000000.0,809000000.0,,781000000.0,256000000.0,525000000.0,518000000.0,2.73,0.952,0.0,0.2883,0.1912,0.203,2.7669,2.7854,2.7854,525000000.0,525000000.0,0.0,0.2931,CMA
2012-12-31 00:00:00,2733000000.0,135000000.0,2598000000.0,1808000000.0,790000000.0,-72000000.0,762000000.0,241000000.0,521000000.0,515000000.0,2.68,0.9506,0.0,0.2788,0.1884,0.1639,2.7136,2.7278,2.7278,521000000.0,521000000.0,0.0,0.2532,CMA
