Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,4913000000.0,1945323000.0,2624570900.0,406444000.0,600484700.0,134000000.0,284012000.0,1866000000.0,53187000.0,1469961000.0,1744000000.0,4.87,0.5342,0.1222,0.3798,0.355,0.583,2188171600.0,600484700.0,5.1427,5.1808,5.1808,1469961000.0,1814000000.0,0.4454,0.3368,DLR
2022-06-30 00:00:00,4854000000.0,1890692000.0,2620254900.0,407457000.0,627468600.0,122000000.0,278927000.0,1758000000.0,47320000.0,1367711000.0,1641000000.0,4.56,0.5398,0.1293,0.3622,0.3381,0.337,2234444600.0,627468600.0,4.8182,4.8302,4.8302,1367711000.0,1712000000.0,0.4603,0.337,DLR
2022-03-31 00:00:00,4808188000.0,1849855000.0,2614957900.0,399173000.0,642724800.0,95752000.0,284918000.0,1851380000.0,78496000.0,1429646000.0,1715369000.0,4.82,0.5439,0.1337,0.385,0.3568,0.3437,2254792700.0,642724800.0,5.0396,5.0523,5.0523,1429646000.0,1773798000.0,0.4689,0.3437,DLR
2021-12-31 00:00:00,4771579000.0,1778320000.0,2649561900.0,400654000.0,694008800.0,242456000.0,293846000.0,2163603000.0,72799000.0,1747412000.0,2024775000.0,5.92,0.5553,0.1454,0.4534,0.4243,0.7113,2289491600.0,694008800.0,6.1698,6.1861,6.1861,1747412000.0,2091474000.0,0.4798,0.3569,DLR
2021-09-30 00:00:00,4379188000.0,1733270100.0,2646053800.0,398134000.0,722774800.0,114023000.0,299932000.0,788433000.0,72160000.0,716523000.0,667952000.0,2.37,0.6042,0.165,0.18,0.1525,0.5739,2303732800.0,722774900.0,2.4141,2.4194,2.4194,716523000.0,716982000.0,0.5261,0.4057,DLR
2021-06-30 00:00:00,4270856000.0,1667646100.0,2603209800.0,391026000.0,682812900.0,-29781000.0,318014000.0,653032000.0,74504000.0,578528000.0,506582000.0,1.79,0.6095,0.1599,0.1529,0.1186,0.6057,2243592800.0,682813000.0,1.9276,1.9317,1.9317,578528000.0,578528000.0,0.5253,0.4319,DLR
2021-03-31 00:00:00,4170663000.0,1617020100.0,2553642800.0,387825000.0,649995700.0,-82876000.0,322874000.0,567120000.0,38412000.0,528708000.0,432889000.0,1.54,0.6123,0.1558,0.136,0.1038,0.607,2201879600.0,649995800.0,1.7628,1.7693,1.7693,528708000.0,528708000.0,0.5279,0.4334,DLR
2020-12-31 00:00:00,3903609000.0,1514116100.0,2389492800.0,351369000.0,557525700.0,-156749000.0,333021000.0,400777000.0,38047000.0,362730000.0,263342000.0,1.13,0.6121,0.1428,0.1027,0.0675,0.5818,2030369700.0,557525800.0,1.3816,1.3946,1.3946,362730000.0,362730000.0,0.5201,0.4372,DLR
2020-09-30 00:00:00,3628462900.0,1393561000.0,2234901900.0,303851000.0,536195600.0,149346000.0,336053000.0,685542000.0,32994000.0,652548000.0,534742000.0,2.48,0.6159,0.1478,0.1889,0.1474,0.582,1913215600.0,536195600.0,2.9596,2.9835,2.9835,652548000.0,652548000.0,0.5273,0.4362,DLR
2020-06-30 00:00:00,3410260900.0,1293012000.0,2117248900.0,262484000.0,556559700.0,186783000.0,331128000.0,743343000.0,21767000.0,721576000.0,621939000.0,2.86,0.6208,0.1632,0.218,0.1824,0.5545,1843168700.0,556559700.0,3.2871,3.3131,3.3131,721576000.0,721576000.0,0.5405,0.4102,DLR
2020-03-31 00:00:00,3218062900.0,1208879000.0,2009183900.0,221176000.0,552720800.0,169112000.0,337305000.0,721833000.0,14911000.0,706922000.0,600001000.0,2.81,0.6243,0.1718,0.2243,0.1864,0.5691,1768080800.0,552720800.0,3.2993,3.3235,3.3235,706922000.0,706922000.0,0.5494,0.4319,DLR
