Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,23625000000.0,1232000000.0,22393000000.0,13414000000.0,8230000000.0,-611000000.0,7619000000.0,1432000000.0,6187000000.0,5841000000.0,4.4,0.9479,0.0,0.3225,0.2472,0.2971,4.6171,4.655,4.655,6187000000.0,6187000000.0,0.0,0.2971,TFC
2022-06-30 00:00:00,22945000000.0,801000000.0,22144000000.0,12921000000.0,8467000000.0,-721000000.0,7746000000.0,1492000000.0,6254000000.0,5921000000.0,4.45,0.9651,0.0,0.3376,0.2581,0.2915,4.6576,4.6976,4.6976,6254000000.0,6254000000.0,0.0,0.2915,TFC
2022-03-31 00:00:00,22872000000.0,733000000.0,22139000000.0,12572000000.0,8812000000.0,-897000000.0,7915000000.0,1535000000.0,6380000000.0,6026000000.0,4.52,0.968,0.0,0.3461,0.2635,0.3045,4.7419,4.7848,4.7848,6380000000.0,6380000000.0,0.0,0.3045,TFC
2021-12-31 00:00:00,23064000000.0,768000000.0,22296000000.0,12717000000.0,8815000000.0,-822000000.0,7993000000.0,1556000000.0,6437000000.0,6033000000.0,4.51,0.9667,0.0,0.3466,0.2616,0.2069,4.7703,4.814,4.814,6437000000.0,6437000000.0,0.0,0.2516,TFC
2021-09-30 00:00:00,23226000000.0,845000000.0,22381000000.0,12997000000.0,8583000000.0,-918000000.0,7665000000.0,1500000000.0,6165000000.0,5737000000.0,4.27,0.9636,0.0,0.33,0.247,0.3365,4.5551,4.5966,4.5966,6165000000.0,6165000000.0,0.0,0.3661,TFC
2021-06-30 00:00:00,23268000000.0,913000000.0,22355000000.0,13604000000.0,7916000000.0,-982000000.0,6934000000.0,1332000000.0,5602000000.0,5189000000.0,3.85,0.9608,0.0,0.298,0.223,0.2421,4.13,4.1665,4.1665,5602000000.0,5602000000.0,0.0,0.2637,TFC
2021-03-31 00:00:00,23731000000.0,1155000000.0,22576000000.0,14771000000.0,6904000000.0,-894000000.0,6010000000.0,1108000000.0,4902000000.0,4532000000.0,3.36,0.9513,0.0,0.2533,0.191,0.098,3.608,3.6385,3.6385,4902000000.0,4902000000.0,0.0,0.117,TFC
2020-12-31 00:00:00,24427000000.0,1722000000.0,22705000000.0,15429000000.0,6333000000.0,-860000000.0,5473000000.0,981000000.0,4492000000.0,4184000000.0,3.1,0.9295,0.0,0.2241,0.1713,0.2711,3.3071,3.3346,3.3346,4492000000.0,4492000000.0,0.0,0.3045,TFC
2020-09-30 00:00:00,22741000000.0,2062000000.0,20679000000.0,14362000000.0,5486000000.0,-775000000.0,4711000000.0,823000000.0,3888000000.0,3658000000.0,2.95,0.9093,0.0,0.2072,0.1609,0.1654,3.0598,3.0883,3.0883,3888000000.0,3888000000.0,0.0,0.2016,TFC
2020-06-30 00:00:00,20429000000.0,2319000000.0,18110000000.0,12507000000.0,4934000000.0,-573000000.0,4361000000.0,786000000.0,3575000000.0,3325000000.0,3.12,0.8865,0.0,0.2135,0.1628,0.254,3.287,3.3225,3.3225,3575000000.0,3575000000.0,0.0,0.2905,TFC
2020-03-31 00:00:00,17676000000.0,2395000000.0,15281000000.0,10088000000.0,4718000000.0,-387000000.0,4331000000.0,829000000.0,3502000000.0,3265000000.0,3.55,0.8645,0.0,0.245,0.1847,0.353,3.7229,3.767,3.767,3502000000.0,3502000000.0,0.0,0.39,TFC
2019-12-31 00:00:00,14664000000.0,2096000000.0,12568000000.0,7889000000.0,4379000000.0,-360000000.0,4019000000.0,782000000.0,3237000000.0,3028000000.0,3.8,0.8571,0.0,0.2741,0.2065,0.0884,3.9708,4.0206,4.0206,3237000000.0,3237000000.0,0.0,0.1037,TFC
2019-09-30 00:00:00,13825000000.0,1942000000.0,11883000000.0,7180000000.0,4363000000.0,-213000000.0,4150000000.0,834000000.0,3316000000.0,3080000000.0,4.03,0.8595,0.0,0.3002,0.2228,0.2066,4.2786,4.3325,4.3325,3316000000.0,3316000000.0,0.0,0.2412,TFC
2019-06-30 00:00:00,13612000000.0,1806000000.0,11806000000.0,7147000000.0,4350000000.0,-197000000.0,4153000000.0,826000000.0,3327000000.0,3134000000.0,4.09,0.8673,0.0,0.3051,0.2302,0.2428,4.2844,4.3392,4.3392,3327000000.0,3327000000.0,0.0,0.2285,TFC
2019-03-31 00:00:00,13270000000.0,1627000000.0,11643000000.0,7108000000.0,4256000000.0,-198000000.0,4058000000.0,794000000.0,3264000000.0,3067000000.0,3.99,0.8774,0.0,0.3058,0.2311,0.2622,4.188,4.2433,4.2433,3264000000.0,3264000000.0,0.0,0.2484,TFC
2018-12-31 00:00:00,12996000000.0,1438000000.0,11558000000.0,7101000000.0,4206000000.0,-146000000.0,4060000000.0,803000000.0,3257000000.0,3063000000.0,3.97,0.8894,0.0,0.3124,0.2357,0.3498,4.1571,4.2136,4.2136,3257000000.0,3257000000.0,0.0,0.3346,TFC
2018-09-30 00:00:00,12748000000.0,1261000000.0,11487000000.0,7218000000.0,4018000000.0,-92000000.0,3926000000.0,807000000.0,3119000000.0,2923000000.0,3.76,0.9011,0.0,0.308,0.2293,0.3651,3.9529,4.0085,4.0085,3119000000.0,3119000000.0,0.0,0.3651,TFC
2018-06-30 00:00:00,12483000000.0,1109000000.0,11374000000.0,7182000000.0,3940000000.0,-121000000.0,3819000000.0,891000000.0,2928000000.0,2731000000.0,3.49,0.9112,0.0,0.3059,0.2188,0.3664,3.6836,3.7366,3.7366,2928000000.0,2928000000.0,0.0,0.3664,TFC
2018-03-31 00:00:00,12311000000.0,961000000.0,11350000000.0,7213000000.0,3880000000.0,-107000000.0,3773000000.0,993000000.0,2780000000.0,2587000000.0,3.27,0.9219,0.0,0.3065,0.2101,0.3887,3.4601,3.5102,3.5102,2780000000.0,2780000000.0,0.0,0.3887,TFC
2017-12-31 00:00:00,12156000000.0,839000000.0,11317000000.0,7614000000.0,3441000000.0,-115000000.0,3326000000.0,911000000.0,2415000000.0,2220000000.0,2.78,0.931,0.0,0.2736,0.1826,0.3813,2.9779,3.0216,3.0216,2415000000.0,2415000000.0,0.0,0.3813,TFC
2017-09-30 00:00:00,11940000000.0,765000000.0,11175000000.0,7543000000.0,3486000000.0,-106000000.0,3380000000.0,989000000.0,2391000000.0,2198000000.0,2.73,0.9359,0.0,0.2831,0.1841,0.4554,2.9268,2.9687,2.9687,2391000000.0,2391000000.0,0.0,0.4554,TFC
2017-06-30 00:00:00,11856000000.0,720000000.0,11136000000.0,7531000000.0,3455000000.0,-102000000.0,3353000000.0,968000000.0,2385000000.0,2200000000.0,2.72,0.9393,0.0,0.2828,0.1856,0.3156,2.903,2.9433,2.9433,2385000000.0,2385000000.0,0.0,0.3156,TFC
2017-03-31 00:00:00,11747000000.0,719000000.0,11028000000.0,7474000000.0,3398000000.0,-184000000.0,3214000000.0,916000000.0,2298000000.0,2110000000.0,2.61,0.9388,0.0,0.2736,0.1796,0.2897,2.7931,2.8311,2.8311,2298000000.0,2298000000.0,0.0,0.2897,TFC
2016-12-31 00:00:00,11538000000.0,745000000.0,10793000000.0,6972000000.0,3671000000.0,-171000000.0,3500000000.0,1058000000.0,2442000000.0,2259000000.0,2.81,0.9354,0.0,0.3033,0.1958,0.27,2.9967,3.0348,3.0348,2442000000.0,2442000000.0,0.0,0.27,TFC
2016-09-30 00:00:00,11341000000.0,756000000.0,10585000000.0,6870000000.0,3571000000.0,-208000000.0,3363000000.0,1022000000.0,2341000000.0,2169000000.0,2.72,0.9333,0.0,0.2965,0.1913,0.1645,2.8973,2.9325,2.9325,2341000000.0,2341000000.0,0.0,0.1645,TFC
2016-06-30 00:00:00,11020000000.0,757000000.0,10263000000.0,6683000000.0,3445000000.0,-242000000.0,3203000000.0,971000000.0,2232000000.0,2062000000.0,2.62,0.9313,0.0,0.2907,0.1871,0.3603,2.8059,2.8396,2.8396,2232000000.0,2232000000.0,0.0,0.3603,TFC
2016-03-31 00:00:00,10593000000.0,746000000.0,9847000000.0,6611000000.0,3120000000.0,-175000000.0,2945000000.0,799000000.0,2146000000.0,1975000000.0,2.58,0.9296,0.0,0.278,0.1864,0.3393,2.7753,2.8098,2.8098,2146000000.0,2146000000.0,0.0,0.3393,TFC
2015-12-31 00:00:00,10346000000.0,735000000.0,9611000000.0,6424000000.0,3082000000.0,-165000000.0,2917000000.0,794000000.0,2123000000.0,1936000000.0,2.59,0.929,0.0,0.2819,0.1871,0.3026,2.8017,2.8381,2.8381,2123000000.0,2123000000.0,0.0,0.3026,TFC
2015-09-30 00:00:00,10176000000.0,727000000.0,9449000000.0,6217000000.0,3137000000.0,-133000000.0,3004000000.0,820000000.0,2184000000.0,1985000000.0,2.72,0.9286,0.0,0.2952,0.1951,0.3546,2.9437,2.983,2.983,2184000000.0,2184000000.0,0.0,0.3546,TFC
2015-06-30 00:00:00,10028000000.0,733000000.0,9295000000.0,6169000000.0,3037000000.0,-63000000.0,2974000000.0,770000000.0,2204000000.0,2005000000.0,2.8,0.9269,0.0,0.2966,0.1999,0.2348,3.0126,3.0537,3.0537,2204000000.0,2204000000.0,0.0,0.2348,TFC
2015-03-31 00:00:00,10015000000.0,750000000.0,9265000000.0,6039000000.0,3137000000.0,-51000000.0,3086000000.0,906000000.0,2180000000.0,1975000000.0,2.76,0.9251,0.0,0.3081,0.1972,0.1982,2.9853,3.0259,3.0259,2180000000.0,2180000000.0,0.0,0.1982,TFC
2014-12-31 00:00:00,9998000000.0,768000000.0,9230000000.0,5966000000.0,3173000000.0,-46000000.0,3127000000.0,921000000.0,2206000000.0,1983000000.0,2.78,0.9232,0.0,0.3128,0.1983,0.3211,3.0286,3.0717,3.0717,2206000000.0,2206000000.0,0.0,0.3211,TFC
