Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2018-03-31 00:00:00,12594301000.0,1691400000.0,10902901000.0,2326900100.0,1936499900.0,5855801000.0,,-220000000.0,,5635800000.0,2542000000.0,3093799700.0,,2964400200.0,14.01,0.8657,0.465,0.4475,0.2354,0.3907,6593701000.0,5855801000.0,14.6059,14.6324,14.6324,3093799700.0,3093800100.0,0.5235,0.4584,BIIB
2017-12-31 00:00:00,12273901000.0,1630000000.0,10643901000.0,2253600100.0,1933899900.0,5345801000.0,,-217000000.0,,5128800000.0,2458700000.0,2670099700.0,,2539100200.0,11.93,0.8672,0.4355,0.4179,0.2069,0.2206,6426801000.0,5345801000.0,12.5358,12.5593,12.5593,2670099700.0,2670100100.0,0.5236,0.3708,BIIB
2017-09-30 00:00:00,11838900000.0,1499299900.0,10339600000.0,2199900100.0,1856099900.0,4767099500.0,,-199900000.0,,4567200100.0,1082900100.0,3484300000.0,,3485699800.0,16.34,0.8734,0.4027,0.3858,0.2944,0.2436,5816500000.0,4767099500.0,16.3145,16.3415,16.3415,3484300000.0,3484300000.0,0.4913,0.3898,BIIB
2017-06-30 00:00:00,11716900000.0,1546199900.0,10170700000.0,2282500100.0,1885399900.0,4538499500.0,,-214000000.0,,4324500100.0,1036100100.0,3288400000.0,,3292499800.0,15.26,0.868,0.3873,0.3691,0.281,0.1917,5590700000.0,4538499500.0,15.221,15.2479,15.2479,3288400000.0,3288400000.0,0.4771,0.3395,BIIB
2017-03-31 00:00:00,11532700000.0,1550299900.0,9982400000.0,1959400100.0,1947999900.0,4797999500.0,,-203900000.0,,4594100100.0,1120100100.0,3474000000.0,,3479499800.0,15.98,0.8656,0.416,0.3984,0.3017,0.1881,5843000000.0,4797999500.0,15.9335,15.9612,15.9612,3474000000.0,3474000000.0,0.5066,0.3301,BIIB
2016-12-31 00:00:00,11448800000.0,1478699900.0,9970100000.0,1973300100.0,1946599900.0,5151699500.0,,-218700000.0,,4933000100.0,1237300100.0,3695700000.0,,3702799800.0,16.95,0.8708,0.45,0.4309,0.3234,0.3371,5834400000.0,5151699500.0,16.8907,16.9217,16.9217,3695700000.0,3695700000.0,0.5096,0.4007,BIIB
2016-09-30 00:00:00,11416100000.0,1432100100.0,9984000000.0,1981100000.0,2035400000.0,5432200000.0,,-251800000.0,,5180600000.0,1304100000.0,3876499700.0,,3885199900.0,17.72,0.8746,0.4758,0.4538,0.3403,0.3074,6093800000.0,5432200000.0,17.647,17.683,17.683,3876499800.0,3876499900.0,0.5338,0.3722,BIIB
2016-06-30 00:00:00,11238200000.0,1325200100.0,9913000000.0,1972000000.0,2050500000.0,5378800000.0,,-209100000.0,,5169800000.0,1297200000.0,3872599700.0,,3817899900.0,17.16,0.8821,0.4786,0.46,0.3397,0.3078,6011800000.0,5378800000.0,17.3346,17.3673,17.3673,3865799800.0,3865799900.0,0.5349,0.3696,BIIB
2016-03-31 00:00:00,10935600000.0,1241000100.0,9694600000.0,1989600000.0,2050000000.0,5151400000.0,,-161500000.0,,4990000000.0,1236100000.0,3753899700.0,,3695399900.0,16.31,0.8865,0.4711,0.4563,0.3379,0.3162,5753600000.0,5151400000.0,16.4797,16.5126,16.5126,3742199700.0,3742199900.0,0.5261,0.3843,BIIB
2015-12-31 00:00:00,10763800000.0,1240400100.0,9523400000.0,2012800000.0,2113100000.0,4891000000.0,,-123700000.0,,4767300000.0,1161600000.0,3605699700.0,-12500000.0,3546999900.0,15.37,0.8848,0.4544,0.4429,0.3295,0.3003,5491400000.0,4891000000.0,15.5415,15.5752,15.5752,3593199700.0,3593199900.0,0.5102,0.3641,BIIB
2015-09-30 00:00:00,10565150000.0,1205729000.0,9359421000.0,1971169200.0,2103667900.0,4882849000.0,,-50070000.0,,4832479000.0,1172691000.0,3659788300.0,-12668000.0,3598880200.0,15.35,0.8859,0.4622,0.4574,0.3406,0.2849,5484541000.0,4882849000.0,15.5136,15.5486,15.5486,3647119800.0,3647119900.0,0.5191,0.3416,BIIB
2015-06-30 00:00:00,10298696000.0,1198368000.0,9100328000.0,1868443200.0,2196303900.0,4663527000.0,,-50960000.0,,4612367000.0,1117365000.0,3495002300.0,-11262000.0,3490138200.0,14.82,0.8836,0.4528,0.4479,0.3389,0.3136,5289025000.0,4663527000.0,14.7432,14.7823,14.7823,3483739800.0,3483739900.0,0.5136,0.3522,BIIB
2015-03-31 00:00:00,10128548000.0,1204155000.0,8924393000.0,1825016200.0,2281025900.0,4419152000.0,,-35199000.0,,4383753000.0,1093386000.0,3290367300.0,-8295000.0,3277344200.0,13.9,0.8811,0.4363,0.4328,0.3236,0.3198,5064189000.0,4419152000.0,13.8656,13.9076,13.9076,3282071900.0,3282071900.0,0.5,0.3525,BIIB
2014-12-31 00:00:00,9703299000.0,1171000000.0,8532299000.0,1893400200.0,2232299900.0,3972499900.0,,-25800000.0,,3946600000.0,989900000.0,2956700300.0,-15100000.0,2934800200.0,12.43,0.8793,0.4094,0.4067,0.3025,-0.0656,4660599900.0,3972499900.0,12.4012,12.4434,12.4434,2941599900.0,2941599900.0,0.4803,0.3032,BIIB
2014-09-30 00:00:00,9028500000.0,1132298000.0,7896202000.0,1815611000.0,2181638000.0,3470467800.0,,-22405000.0,,3448163100.0,911956000.0,2536207100.0,-19862000.0,2508585000.0,10.62,0.8746,0.3844,0.3819,0.2779,0.2901,4159318800.0,3470468200.0,10.5992,10.6422,10.6426,2516345200.0,2516245000.0,0.4607,0.3188,BIIB
2014-06-30 00:00:00,8344834000.0,1064355000.0,7280479000.0,1808454000.0,2016786000.0,3002420800.0,,-10755000.0,,2991766100.0,823287000.0,2168479100.0,-20638000.0,2139343000.0,9.05,0.8725,0.3598,0.3585,0.2564,0.2827,3663342800.0,3002421200.0,9.0323,9.0747,9.0751,2147841200.0,2147741000.0,0.439,0.3159,BIIB
2014-03-31 00:00:00,7646855000.0,1003196000.0,6643659000.0,1688644000.0,1871176000.0,2676222900.0,,-26044000.0,,2650279100.0,713906000.0,1936373100.0,-20994000.0,1915507000.0,8.1,0.8688,0.35,0.3466,0.2505,0.262,3301432900.0,2676223300.0,8.0415,8.0852,8.0856,1915379200.0,1915279000.0,0.4317,0.297,BIIB
2013-12-31 00:00:00,6932200000.0,857700000.0,6074500000.0,1444100000.0,1712100000.0,2515400000.0,,-34900000.0,,2480600100.0,601000000.0,1879600100.0,-17200000.0,1862300000.0,7.87,0.8763,0.3629,0.3578,0.2686,0.3028,3047100000.0,2515400400.0,7.8154,7.8611,7.8615,1862400200.0,1862300000.0,0.4396,0.3383,BIIB
2013-09-30 00:00:00,6384291000.0,733000000.0,5651291000.0,1367000900.0,1565172000.0,2303089000.0,,-43815000.0,,2259274000.0,547094000.0,1712180000.0,-15019000.0,1697160900.0,7.16,0.8852,0.3607,0.3539,0.2658,0.2737,2773322100.0,2303088800.0,7.1159,7.1589,7.1589,1697161100.0,1697160900.0,0.4344,0.3108,BIIB
2013-06-30 00:00:00,5942065000.0,637662000.0,5304403000.0,1261200900.0,1459219000.0,2153808000.0,,-43723000.0,,2110085000.0,492033000.0,1618052000.0,-10107000.0,1607944900.0,6.78,0.8927,0.3625,0.3551,0.2706,0.2759,2570767100.0,2153807800.0,6.7432,6.7869,6.7869,1607945100.0,1607944900.0,0.4326,0.312,BIIB
2013-03-31 00:00:00,5639543000.0,546046000.0,5093497000.0,1263296900.0,1329974000.0,1997004000.0,,-30345000.0,,1966659000.0,453914000.0,1512745000.0,-8329000.0,1504120900.0,6.33,0.9032,0.3541,0.3487,0.2667,0.143,2376160100.0,1997003800.0,6.2969,6.3407,6.3407,1504416100.0,1504415900.0,0.4213,0.3306,BIIB
2012-12-31 00:00:00,5516461000.0,545494000.0,4970967000.0,1334918900.0,1277465000.0,1855849100.0,,-744000.0,,1855105000.0,470554000.0,1384551000.0,-4518000.0,1380032900.0,5.79,0.9011,0.3364,0.3363,0.2502,0.2946,2221497200.0,1855848900.0,5.7564,5.8,5.8,1380033100.0,1380032900.0,0.4027,0.3408,BIIB
