Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,8043000000.0,1483000000.0,6560000000.0,4830000000.0,1730000000.0,1730000000.0,344000000.0,1386000000.0,1306000000.0,2.93,0.8156,0.0,0.2151,0.1624,-0.0283,3.0994,3.1091,3.1091,1386000000.0,1386000000.0,0.0,-0.0127,CFG
2019-12-31 00:00:00,8066000000.0,1575000000.0,6491000000.0,4240000000.0,2251000000.0,2251000000.0,460000000.0,1791000000.0,1718000000.0,3.82,0.8047,0.0,0.2791,0.213,0.1986,3.9693,3.9825,3.9825,1791000000.0,1791000000.0,0.0,0.2104,CFG
2019-09-30 00:00:00,8034000000.0,1587000000.0,6447000000.0,4180000000.0,2267000000.0,2267000000.0,461000000.0,1806000000.0,1741000000.0,3.8,0.8025,0.0,0.2822,0.2167,0.1753,3.927,3.9399,3.9399,1806000000.0,1806000000.0,0.0,0.1904,CFG
2019-06-30 00:00:00,7896000000.0,1523000000.0,6373000000.0,4094000000.0,2279000000.0,2279000000.0,479000000.0,1800000000.0,1745000000.0,3.75,0.8071,0.0,0.2886,0.221,0.0989,3.8504,3.8633,3.8633,1800000000.0,1800000000.0,0.0,0.1177,CFG
2019-03-31 00:00:00,7653000000.0,1399000000.0,6254000000.0,4006000000.0,2248000000.0,2248000000.0,476000000.0,1772000000.0,1735000000.0,3.68,0.8172,0.0,0.2937,0.2267,0.1764,3.7383,3.7513,3.7513,1772000000.0,1772000000.0,0.0,0.2006,CFG
2018-12-31 00:00:00,7354000000.0,1226000000.0,6128000000.0,3945000000.0,2183000000.0,2183000000.0,462000000.0,1721000000.0,1692000000.0,3.54,0.8333,0.0,0.2968,0.2301,0.2087,3.5822,3.5943,3.5943,1721000000.0,1721000000.0,0.0,0.2403,CFG
2018-09-30 00:00:00,7086000000.0,1067000000.0,6019000000.0,4024000000.0,1995000000.0,2129000000.0,207000000.0,1922000000.0,1908000000.0,3.93,0.8494,0.0,0.3005,0.2693,0.1559,3.9291,3.9424,3.9424,1922000000.0,1922000000.0,0.0,0.2314,CFG
2018-06-30 00:00:00,6838000000.0,940000000.0,5898000000.0,3921000000.0,1932000000.0,2066000000.0,239000000.0,1827000000.0,1813000000.0,3.69,0.8625,0.0,0.3021,0.2651,0.3279,3.6945,3.7064,3.7064,1827000000.0,1827000000.0,0.0,0.4038,CFG
2018-03-31 00:00:00,6614000000.0,829000000.0,5785000000.0,3850000000.0,1845000000.0,1979000000.0,259000000.0,1720000000.0,1706000000.0,3.44,0.8747,0.0,0.2992,0.2579,0.1902,3.447,3.4576,3.4576,1720000000.0,1720000000.0,0.0,0.2622,CFG
2017-12-31 00:00:00,6454000000.0,747000000.0,5707000000.0,3795000000.0,1778000000.0,1912000000.0,260000000.0,1652000000.0,1638000000.0,3.27,0.8843,0.0,0.2963,0.2538,0.2236,3.2798,3.2898,3.2898,1652000000.0,1652000000.0,0.0,0.2918,CFG
2017-09-30 00:00:00,6258000000.0,672000000.0,5586000000.0,3585000000.0,1823000000.0,1823000000.0,555000000.0,1268000000.0,1254000000.0,2.47,0.8926,0.0,0.2913,0.2004,0.2167,2.4915,2.499,2.499,1268000000.0,1268000000.0,0.0,0.2784,CFG
2017-06-30 00:00:00,6127000000.0,604000000.0,5523000000.0,3607000000.0,1737000000.0,1737000000.0,520000000.0,1217000000.0,1203000000.0,2.35,0.9014,0.0,0.2835,0.1963,0.1599,2.3684,2.3759,2.3759,1217000000.0,1217000000.0,0.0,0.2159,CFG
2017-03-31 00:00:00,5953000000.0,548000000.0,5405000000.0,3594000000.0,1636000000.0,1636000000.0,494000000.0,1142000000.0,1128000000.0,2.18,0.9079,0.0,0.2748,0.1895,0.2799,2.1999,2.2073,2.2073,1142000000.0,1142000000.0,0.0,0.3308,CFG
2016-12-31 00:00:00,5763000000.0,508000000.0,5255000000.0,3551000000.0,1534000000.0,1534000000.0,489000000.0,1045000000.0,1031000000.0,1.98,0.9119,0.0,0.2662,0.1789,0.2065,1.9945,2.0015,2.0015,1045000000.0,1045000000.0,0.0,0.2585,CFG
2016-09-30 00:00:00,5612000000.0,488000000.0,5124000000.0,3509000000.0,1451000000.0,1451000000.0,467000000.0,984000000.0,970000000.0,1.85,0.913,0.0,0.2586,0.1728,0.2368,1.8647,1.8715,1.8715,984000000.0,984000000.0,0.0,0.2844,CFG
2016-06-30 00:00:00,5425000000.0,472000000.0,4953000000.0,3441000000.0,1359000000.0,1359000000.0,452000000.0,907000000.0,893000000.0,1.69,0.913,0.0,0.2505,0.1646,0.212,1.7073,1.7141,1.7141,907000000.0,907000000.0,0.0,0.2614,CFG
2016-03-31 00:00:00,5336000000.0,461000000.0,4875000000.0,3446000000.0,1280000000.0,1280000000.0,426000000.0,854000000.0,840000000.0,1.58,0.9136,0.0,0.2399,0.1574,0.2296,1.601,1.608,1.608,854000000.0,854000000.0,0.0,0.282,CFG
2015-12-31 00:00:00,5276000000.0,452000000.0,4824000000.0,3415000000.0,1263000000.0,1263000000.0,423000000.0,840000000.0,833000000.0,1.55,0.9143,0.0,0.2394,0.1579,0.1791,1.5607,1.5683,1.5683,840000000.0,840000000.0,0.0,0.2329,CFG
2015-09-30 00:00:00,5208000000.0,437000000.0,4771000000.0,3405000000.0,1215000000.0,1215000000.0,399000000.0,816000000.0,809000000.0,1.49,0.9161,0.0,0.2333,0.1553,0.1262,1.5027,1.5112,1.5112,816000000.0,816000000.0,0.0,0.1947,CFG
2015-06-30 00:00:00,5135000000.0,412000000.0,4723000000.0,3415000000.0,1154000000.0,1154000000.0,369000000.0,785000000.0,785000000.0,1.43,0.9198,0.0,0.2247,0.1529,0.1059,1.4276,1.4344,1.4344,785000000.0,785000000.0,0.0,0.1722,CFG
2015-03-31 00:00:00,5380000000.0,384000000.0,4996000000.0,3498000000.0,1348000000.0,1348000000.0,440000000.0,908000000.0,908000000.0,1.64,0.9286,0.0,0.2506,0.1688,0.0879,1.6346,1.64,1.64,908000000.0,908000000.0,0.0,0.1465,CFG
2014-12-31 00:00:00,5342000000.0,363000000.0,4979000000.0,3566000000.0,1268000000.0,1268000000.0,403000000.0,865000000.0,865000000.0,1.56,0.932,0.0,0.2374,0.1619,0.2025,1.5509,1.5538,1.5538,865000000.0,865000000.0,0.0,0.2602,CFG
2014-09-30 00:00:00,5318000000.0,365000000.0,4953000000.0,3620000000.0,1205000000.0,1205000000.0,393000000.0,812000000.0,812000000.0,1.46,0.9314,0.0,0.2266,0.1527,0.3787,1.4498,1.4499,1.4499,812000000.0,812000000.0,0.0,0.4175,CFG
2014-06-30 00:00:00,,,,,,931000000.0,308000000.0,,,,,,0.0,,0.0,,,,623000000.0,,,0.0,CFG
2014-03-31 00:00:00,,,,,,,,,,,,,,,0.0,,,,,,,0.0,CFG
2013-12-31 00:00:00,,,,,,,,,,,,,,,0.0,,,,,,,0.0,CFG
2013-09-30 00:00:00,,,,,,,,,,,,,,,0.0,,,,,,,0.0,CFG
