Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Diluted, from Disc. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Discontinued Ops)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Income from Discontinued Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,8045000000.0,5230000000.0,2815000000.0,1672100100.0,1079199900.0,109000000.0,81000000.0,106600000.0,976000000.0,224000000.0,752400000.0,,752000000.0,5.65,0.3499,0.1341,0.1213,0.0935,0.0346,1378000000.0,1079200000.0,5.6547,,5.7069,,5.7069,752400000.0,,752000000.0,0.1713,0.068,FBHS
2022-06-30 00:00:00,7977000000.0,5203000000.0,2776000000.0,1656800100.0,1084599900.0,96000000.0,56000000.0,94100000.0,993000000.0,243000000.0,750300000.0,,750000000.0,5.53,0.348,0.136,0.1245,0.094,0.0266,1350000000.0,1084600000.0,5.5318,,5.5942,,5.5942,750300000.0,,750000000.0,0.1692,0.0587,FBHS
2022-03-31 00:00:00,7802100000.0,5067300000.0,2736799900.0,1616800100.0,1095399800.0,85000000.0,1100000.0,84800000.0,1014000000.0,238800000.0,775500000.0,,775200000.0,5.62,0.3508,0.1404,0.13,0.0994,0.0427,1324299900.0,1095399900.0,5.6154,,5.6907,,5.6907,775500000.0,,775200000.0,0.1697,0.0737,FBHS
2021-12-31 00:00:00,7656100000.0,4939200000.0,2717899900.0,1578800100.0,1090399800.0,84000000.0,-31600000.0,84400000.0,1004700000.0,232700000.0,772400000.0,,772000000.0,5.54,0.355,0.1424,0.1312,0.1008,0.0622,1310599900.0,1090399900.0,5.537,,5.6174,,5.6174,772400000.0,,772000000.0,0.1712,0.09,FBHS
2021-09-30 00:00:00,7352800000.0,4706200000.0,2647599700.0,1530300000.0,1063099600.0,83000000.0,-57200000.0,82700000.0,979300000.0,215800000.0,763600000.0,,760599900.0,5.42,0.3601,0.1446,0.1332,0.1034,0.0754,1267599600.0,1063099900.0,5.4227,,5.4972,,5.4972,760700000.0,,760600000.0,0.1724,0.102,FBHS
2021-06-30 00:00:00,7018900000.0,4480700000.0,2538199700.0,1458600000.0,1016699600.0,82000000.0,-82200000.0,82200000.0,934500000.0,204800000.0,729700000.0,,723199900.0,5.14,0.3616,0.1449,0.1331,0.103,0.0934,1202299600.0,1016699900.0,5.1561,,5.2268,,5.2268,724400000.0,,724400000.0,0.1713,0.118,FBHS
2021-03-31 00:00:00,6458600000.0,4143300000.0,2315299800.0,1340200000.0,894799700.0,83000000.0,-79300000.0,83200000.0,815500000.0,184800000.0,630700000.0,,621799900.0,4.42,0.3585,0.1385,0.1263,0.0963,0.0965,1073299700.0,894800000.0,4.4463,,4.4988,,4.4988,623400000.0,,623400000.0,0.1662,0.1193,FBHS
2020-12-31 00:00:00,6090300000.0,3925900000.0,2164399800.0,1282600000.0,801399700.0,84000000.0,-70600000.0,83900000.0,730800000.0,168800000.0,562000000.0,-7600000.0,553099900.0,3.93,0.3554,0.1316,0.12,0.0908,0.1111,969399700.0,801400000.0,3.9544,,3.997,,3.997,554400000.0,,554400000.0,0.1592,0.1356,FBHS
2020-09-30 00:00:00,5901100000.0,3812600000.0,2088500200.0,1230800000.0,760699800.0,87000000.0,-104600000.0,86800000.0,656100000.0,156600000.0,499500000.0,,493600000.0,3.51,0.3539,0.1289,0.1112,0.0836,0.1146,921899800.0,760699900.0,3.5264,,3.5639,,3.5639,494800000.0,,494800000.0,0.1562,0.1339,FBHS
2020-06-30 00:00:00,5708000000.0,3675900000.0,2032100200.0,1213800000.0,688499800.0,,-109900000.0,90300000.0,578600000.0,141600000.0,437000000.0,,434600000.0,3.09,0.356,0.1206,0.1014,0.0761,0.117,846799800.0,688499900.0,3.0965,,3.1254,,3.1254,434700000.0,,434700000.0,0.1484,0.1376,FBHS
