Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2019-06-30 00:00:00,19863000000.0,3964000000.0,15899000000.0,10925000000.0,4832000000.0,,4832000000.0,871000000.0,3961000000.0,3765000000.0,3.86,0.8004,0.0,0.2433,0.1895,0.0311,4.0499,4.0647,4.0647,3961000000.0,3961000000.0,0.0,0.0964,BK
2019-03-31 00:00:00,19551000000.0,3438000000.0,16113000000.0,11012000000.0,4941000000.0,,4941000000.0,893000000.0,4048000000.0,3848000000.0,3.89,0.8242,0.0,0.2527,0.1968,0.2416,4.0719,4.0882,4.0882,4048000000.0,4048000000.0,0.0,0.3017,BK
2018-12-31 00:00:00,19213000000.0,2821000000.0,16392000000.0,11020000000.0,5192000000.0,,5192000000.0,938000000.0,4254000000.0,4070000000.0,4.06,0.8532,0.0,0.2702,0.2118,0.2556,4.2195,4.2376,4.2376,4254000000.0,4254000000.0,0.0,0.3121,BK
2018-09-30 00:00:00,18323000000.0,2210000000.0,16113000000.0,11016000000.0,4900000000.0,,4900000000.0,335000000.0,4565000000.0,4361000000.0,4.31,0.8794,0.0,0.2674,0.238,0.1661,4.4857,4.5062,4.5062,4565000000.0,4565000000.0,0.0,0.2239,BK
2018-06-30 00:00:00,17839000000.0,1779000000.0,16060000000.0,10925000000.0,4934000000.0,,4934000000.0,463000000.0,4471000000.0,4276000000.0,4.18,0.9003,0.0,0.2766,0.2397,0.3975,4.3555,4.3772,4.3772,4471000000.0,4471000000.0,0.0,0.4524,BK
2018-03-31 00:00:00,17246000000.0,1368000000.0,15878000000.0,10824000000.0,4848000000.0,,4848000000.0,509000000.0,4339000000.0,4141000000.0,4.02,0.9207,0.0,0.2811,0.2401,0.2293,4.2,4.2226,4.2226,4339000000.0,4339000000.0,0.0,0.2922,BK
2017-12-31 00:00:00,16617000000.0,1074000000.0,15543000000.0,10724000000.0,4610000000.0,,4610000000.0,496000000.0,4114000000.0,3880000000.0,3.74,0.9354,0.0,0.2774,0.2335,0.2088,3.957,3.9798,3.9798,4114000000.0,4114000000.0,0.0,0.2809,BK
2017-09-30 00:00:00,16408000000.0,803000000.0,15605000000.0,10347000000.0,5041000000.0,,5034000000.0,1229000000.0,3805000000.0,3571000000.0,3.42,0.9511,0.0,0.3068,0.2176,0.4158,3.6359,3.6572,3.6572,3805000000.0,3805000000.0,0.0,0.4928,BK
2017-06-30 00:00:00,16121000000.0,591000000.0,15530000000.0,10296000000.0,5008000000.0,,4983000000.0,1205000000.0,3778000000.0,3547000000.0,3.38,0.9633,0.0,0.3091,0.22,0.1139,3.5863,3.6068,3.6068,3778000000.0,3778000000.0,0.0,0.1842,BK
2017-03-31 00:00:00,15838000000.0,488000000.0,15350000000.0,10246000000.0,4872000000.0,,4840000000.0,1163000000.0,3677000000.0,3446000000.0,3.26,0.9692,0.0,0.3056,0.2176,0.1484,3.461,3.4804,3.4804,3677000000.0,3677000000.0,0.0,0.2051,BK
2016-12-31 00:00:00,15674000000.0,437000000.0,15237000000.0,10226000000.0,4774000000.0,-49000000.0,4725000000.0,1177000000.0,3548000000.0,3373000000.0,3.17,0.9721,0.0,0.3015,0.2152,0.3513,3.3112,3.3288,3.3288,3548000000.0,3548000000.0,0.0,0.3998,BK
2016-09-30 00:00:00,15587000000.0,414000000.0,15173000000.0,10428000000.0,4504000000.0,-60000000.0,4444000000.0,1072000000.0,3372000000.0,3192000000.0,2.98,0.9734,0.0,0.2851,0.2048,0.0692,3.1209,3.1382,3.1382,3372000000.0,3372000000.0,0.0,0.109,BK
2016-06-30 00:00:00,15415000000.0,393000000.0,15022000000.0,10487000000.0,4289000000.0,-53000000.0,4236000000.0,1030000000.0,3206000000.0,3047000000.0,2.82,0.9745,0.0,0.2748,0.1977,0.1495,2.9388,2.9566,2.9566,3206000000.0,3206000000.0,0.0,0.1917,BK
2016-03-31 00:00:00,15470000000.0,338000000.0,15132000000.0,10539000000.0,4341000000.0,-105000000.0,4236000000.0,1016000000.0,3220000000.0,3056000000.0,2.8,0.9782,0.0,0.2738,0.1975,0.3494,2.9195,2.939,2.939,3220000000.0,3220000000.0,0.0,0.3873,BK
2015-12-31 00:00:00,15494000000.0,300000000.0,15194000000.0,10613000000.0,4320000000.0,-85000000.0,4235000000.0,1013000000.0,3222000000.0,3017000000.0,2.73,0.9806,0.0,0.2733,0.1947,0.2276,2.8942,2.9147,2.9147,3222000000.0,3222000000.0,0.0,0.2664,BK
2015-09-30 00:00:00,15473000000.0,316000000.0,15157000000.0,10492000000.0,4395000000.0,-867000000.0,3528000000.0,745000000.0,2783000000.0,2594000000.0,2.86,0.9796,0.0,0.228,0.1676,0.295,2.487,2.5048,2.5048,2783000000.0,2783000000.0,0.0,0.3342,BK
2015-06-30 00:00:00,16303000000.0,325000000.0,15978000000.0,10542000000.0,5157000000.0,-1076000000.0,4081000000.0,1019000000.0,3062000000.0,2830000000.0,3.05,0.9801,0.0,0.2503,0.1736,0.2826,2.7136,2.733,2.733,3062000000.0,3062000000.0,0.0,0.2903,BK
2015-03-31 00:00:00,16186000000.0,349000000.0,15837000000.0,10682000000.0,4866000000.0,-1139000000.0,3727000000.0,960000000.0,2767000000.0,2553000000.0,2.79,0.9784,0.0,0.2303,0.1577,0.3275,2.4425,2.4588,2.4588,2767000000.0,2767000000.0,0.0,0.3378,BK
2014-12-31 00:00:00,16046000000.0,354000000.0,15692000000.0,10701000000.0,4693000000.0,-1130000000.0,3563000000.0,912000000.0,2651000000.0,2447000000.0,2.69,0.9779,0.0,0.222,0.1525,0.2666,2.3297,2.3442,2.3442,2651000000.0,2651000000.0,0.0,0.2794,BK
2014-09-30 00:00:00,15963000000.0,349000000.0,15614000000.0,10848000000.0,4459000000.0,-332000000.0,4127000000.0,1177000000.0,2950000000.0,2745000000.0,2.43,0.9781,0.0,0.2585,0.172,0.1544,2.5864,2.6014,2.6014,2950000000.0,2950000000.0,0.0,0.1698,BK
2014-06-30 00:00:00,15130000000.0,344000000.0,14786000000.0,10878000000.0,3595000000.0,-128000000.0,3467000000.0,640000000.0,2827000000.0,2639000000.0,2.33,0.9773,0.0,0.2291,0.1744,0.1303,2.4646,2.4757,2.4757,2827000000.0,2827000000.0,0.0,0.1786,BK
2014-03-31 00:00:00,15397000000.0,331000000.0,15066000000.0,10838000000.0,3897000000.0,-19000000.0,3878000000.0,762000000.0,3116000000.0,2911000000.0,2.56,0.9785,0.0,0.2519,0.1891,0.0236,2.7074,2.7178,2.7178,3116000000.0,3116000000.0,0.0,0.068,BK
2013-12-31 00:00:00,15391000000.0,343000000.0,15048000000.0,10859000000.0,3847000000.0,-70000000.0,3777000000.0,1592000000.0,2185000000.0,1994000000.0,1.76,0.9777,0.0,0.2454,0.1296,-0.0813,1.8965,1.9038,1.9038,2185000000.0,2185000000.0,0.0,-0.0417,BK
2013-09-30 00:00:00,15430000000.0,376000000.0,15054000000.0,10682000000.0,4016000000.0,-114000000.0,3902000000.0,1627000000.0,2275000000.0,2104000000.0,1.84,0.9756,0.0,0.2529,0.1364,-0.0174,1.9673,1.9736,1.9736,2275000000.0,2275000000.0,0.0,0.0195,BK
2013-06-30 00:00:00,15367000000.0,421000000.0,14946000000.0,10577000000.0,3999000000.0,-124000000.0,3875000000.0,1833000000.0,2042000000.0,1869000000.0,1.62,0.9726,0.0,0.2522,0.1216,-0.0219,1.7547,1.7591,1.7591,2042000000.0,2042000000.0,0.0,0.0193,BK
2013-03-31 00:00:00,15021000000.0,483000000.0,14538000000.0,10433000000.0,3731000000.0,-489000000.0,3242000000.0,1587000000.0,1655000000.0,1511000000.0,1.3,0.9678,0.0,0.2158,0.1006,-0.125,1.4101,1.4129,1.4129,1655000000.0,1655000000.0,0.0,-0.0818,BK
2012-12-31 00:00:00,15089000000.0,534000000.0,14555000000.0,10310000000.0,3861000000.0,-559000000.0,3302000000.0,779000000.0,2523000000.0,2397000000.0,2.05,0.9646,0.0,0.2188,0.1589,0.0651,2.1424,2.1459,2.1459,2523000000.0,2523000000.0,0.0,0.108,BK
