Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2018-06-30 00:00:00,41197000000.0,2480000000.0,38717000000.0,30915000000.0,7802000000.0,7802000000.0,4392000000.0,3410000000.0,3303000000.0,3.81,0.9398,0.0,0.1894,0.0802,0.3226,3.9918,3.9998,3.9998,3410000000.0,3410000000.0,0.0,0.3484,AXP
2018-03-31 00:00:00,40177000000.0,2290000000.0,37887000000.0,30219000000.0,7668000000.0,7668000000.0,4537000000.0,3131000000.0,3026000000.0,3.43,0.943,0.0,0.1909,0.0753,0.334,3.614,3.6227,3.6227,3131000000.0,3131000000.0,0.0,0.3595,AXP
2017-12-31 00:00:00,38990000000.0,2112000000.0,36878000000.0,29453000000.0,7425000000.0,7425000000.0,4677000000.0,2748000000.0,2646000000.0,2.91,0.9458,0.0,0.1904,0.0679,0.32,3.1016,3.112,3.112,2748000000.0,2748000000.0,0.0,0.3473,AXP
2017-09-30 00:00:00,40458000000.0,1946000000.0,38512000000.0,31778000000.0,6734000000.0,6734000000.0,1988000000.0,4746000000.0,4628000000.0,5.2,0.9519,0.0,0.1664,0.1144,0.2647,5.3223,5.337,5.337,4746000000.0,4746000000.0,0.0,0.2947,AXP
2017-06-30 00:00:00,38804000000.0,1808000000.0,36996000000.0,30358000000.0,6638000000.0,6638000000.0,2109000000.0,4529000000.0,4413000000.0,4.9,0.9534,0.0,0.1711,0.1137,0.209,5.017,5.0305,5.0305,4529000000.0,4529000000.0,0.0,0.2416,AXP
2017-03-31 00:00:00,37782000000.0,1723000000.0,36059000000.0,28362000000.0,7697000000.0,7697000000.0,2497000000.0,5200000000.0,5078000000.0,5.54,0.9544,0.0,0.2037,0.1344,0.1475,5.6533,5.6686,5.6686,5200000000.0,5200000000.0,0.0,0.1832,AXP
2016-12-31 00:00:00,37143000000.0,1705000000.0,35438000000.0,27396000000.0,8042000000.0,8042000000.0,2667000000.0,5375000000.0,5252000000.0,5.65,0.9541,0.0,0.2165,0.1414,0.1862,5.7487,5.761,5.761,5375000000.0,5375000000.0,0.0,0.2232,AXP
2016-09-30 00:00:00,34179000000.0,1691000000.0,32488000000.0,24099000000.0,8389000000.0,8389000000.0,2907000000.0,5482000000.0,5358000000.0,5.66,0.9505,0.0,0.2454,0.1568,0.1871,5.7923,5.8115,5.8115,5482000000.0,5482000000.0,0.0,0.2292,AXP
2016-06-30 00:00:00,34567000000.0,1660000000.0,32907000000.0,24315000000.0,8592000000.0,8592000000.0,2986000000.0,5606000000.0,5480000000.0,5.69,0.952,0.0,0.2486,0.1585,0.2377,5.8248,5.8438,5.8438,5606000000.0,5606000000.0,0.0,0.2798,AXP
2016-03-31 00:00:00,34594000000.0,1638000000.0,32956000000.0,25150000000.0,7806000000.0,7806000000.0,2742000000.0,5064000000.0,4943000000.0,5.01,0.9527,0.0,0.2256,0.1429,0.281,5.1376,5.1555,5.1555,5064000000.0,5064000000.0,0.0,0.3211,AXP
2015-12-31 00:00:00,34441000000.0,1623000000.0,32818000000.0,24880000000.0,7938000000.0,7938000000.0,2775000000.0,5163000000.0,5063000000.0,5.05,0.9529,0.0,0.2305,0.147,0.2719,5.1475,5.1682,5.1682,5163000000.0,5163000000.0,0.0,0.3109,AXP
2015-09-30 00:00:00,35136000000.0,1628000000.0,33508000000.0,24799000000.0,8709000000.0,8709000000.0,2998000000.0,5711000000.0,5614000000.0,5.56,0.9537,0.0,0.2479,0.1598,0.2564,5.6161,5.6385,5.6385,5711000000.0,5711000000.0,0.0,0.2911,AXP
2015-06-30 00:00:00,35267000000.0,1649000000.0,33618000000.0,24601000000.0,9017000000.0,9017000000.0,3095000000.0,5922000000.0,5846000000.0,5.73,0.9532,0.0,0.2557,0.1658,0.2596,5.757,5.7837,5.7837,5922000000.0,5922000000.0,0.0,0.2932,AXP
2015-03-31 00:00:00,35643000000.0,1678000000.0,33965000000.0,24866000000.0,9099000000.0,9099000000.0,3121000000.0,5978000000.0,5921000000.0,5.74,0.9529,0.0,0.2553,0.1661,0.2414,5.7481,5.7772,5.7772,5978000000.0,5978000000.0,0.0,0.2758,AXP
2014-12-31 00:00:00,35895000000.0,1707000000.0,34188000000.0,25197000000.0,8991000000.0,8991000000.0,3106000000.0,5885000000.0,5839000000.0,5.59,0.9524,0.0,0.2505,0.1627,0.2729,5.5995,5.6315,5.6315,5885000000.0,5885000000.0,0.0,0.3062,AXP
2014-09-30 00:00:00,35315000000.0,1765000000.0,33550000000.0,24804000000.0,8746000000.0,8746000000.0,3000000000.0,5746000000.0,5712000000.0,5.41,0.95,0.0,0.2477,0.1617,0.2182,5.4173,5.4504,5.4504,5746000000.0,5746000000.0,0.0,0.2529,AXP
2014-06-30 00:00:00,35377000000.0,1829000000.0,33548000000.0,25044000000.0,8504000000.0,8504000000.0,2869000000.0,5635000000.0,5600000000.0,5.26,0.9483,0.0,0.2404,0.1583,0.0601,5.2702,5.3035,5.3035,5635000000.0,5635000000.0,0.0,0.0905,AXP
2014-03-31 00:00:00,35040000000.0,1878000000.0,33162000000.0,24975000000.0,8187000000.0,8187000000.0,2676000000.0,5511000000.0,5475000000.0,5.1,0.9464,0.0,0.2336,0.1563,0.093,5.1058,5.1391,5.1391,5511000000.0,5511000000.0,0.0,0.1223,AXP
2013-12-31 00:00:00,34828000000.0,1958000000.0,32870000000.0,24982000000.0,7888000000.0,7888000000.0,2529000000.0,5359000000.0,5312000000.0,4.91,0.9438,0.0,0.2265,0.1525,0.2165,4.921,4.9529,4.9529,5359000000.0,5359000000.0,0.0,0.2454,AXP
2013-09-30 00:00:00,34607000000.0,2039000000.0,32568000000.0,27068000000.0,5500000000.0,6837000000.0,2149000000.0,4688000000.0,4631000000.0,4.26,0.9411,0.0,0.1976,0.1338,0.1083,4.2861,4.3122,4.3122,4688000000.0,4688000000.0,0.0,0.135,AXP
2013-06-30 00:00:00,34242000000.0,2113000000.0,32129000000.0,26763000000.0,5366000000.0,6703000000.0,2131000000.0,4572000000.0,4527000000.0,4.1,0.9383,0.0,0.1958,0.1322,0.2785,4.1267,4.1504,4.1504,4572000000.0,4572000000.0,0.0,0.3087,AXP
2013-03-31 00:00:00,34020000000.0,2171000000.0,31849000000.0,26599000000.0,5250000000.0,6587000000.0,2081000000.0,4506000000.0,4460000000.0,3.98,0.9362,0.0,0.1936,0.1311,0.3,4.0082,4.0308,4.0308,4506000000.0,4506000000.0,0.0,0.3291,AXP
2012-12-31 00:00:00,33781000000.0,2226000000.0,31555000000.0,26441000000.0,5114000000.0,6451000000.0,1969000000.0,4482000000.0,4433000000.0,3.9,0.9341,0.0,0.191,0.1312,0.1785,3.9281,3.9489,3.9489,4482000000.0,4482000000.0,0.0,0.2096,AXP
