Date,Revenue,Cost of Revenue,Gross Profit,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2019-09-30 00:00:00,6482000000.0,5296000000.0,1186000000.0,1163000000.0,-53000000.0,53000000.0,1110000000.0,191000000.0,919000000.0,919000000.0,5.59,0.183,0.1794,0.1712,0.1418,0.1862,1232000000.0,1163000000.0,5.5534,5.6225,5.6225,919000000.0,919000000.0,0.1901,0.1905,CINF
2019-06-30 00:00:00,6697000000.0,5189000000.0,1508000000.0,1487000000.0,-53000000.0,53000000.0,1434000000.0,210000000.0,1224000000.0,1224000000.0,7.48,0.2252,0.222,0.2141,0.1828,0.1746,1554000000.0,1487000000.0,7.4278,7.5027,7.5027,1224000000.0,1224000000.0,0.232,0.1781,CINF
2019-03-31 00:00:00,6342000000.0,5101000000.0,1241000000.0,1221000000.0,-53000000.0,53000000.0,1168000000.0,155000000.0,1013000000.0,1013000000.0,6.22,0.1957,0.1925,0.1842,0.1597,0.19,1285000000.0,1221000000.0,6.1561,6.2115,6.2115,1013000000.0,1013000000.0,0.2026,0.1935,CINF
2018-12-31 00:00:00,5407000000.0,5087000000.0,320000000.0,304000000.0,-53000000.0,53000000.0,251000000.0,-36000000.0,287000000.0,287000000.0,1.76,0.0592,0.0562,0.0464,0.0531,0.2147,367000000.0,304000000.0,1.7447,1.7587,1.7587,287000000.0,287000000.0,0.0679,0.2184,CINF
2018-09-30 00:00:00,6108000000.0,5013000000.0,1095000000.0,1083000000.0,-54000000.0,54000000.0,1029000000.0,-352000000.0,1381000000.0,1381000000.0,8.46,0.1793,0.1773,0.1685,0.2261,0.1827,1146000000.0,1083000000.0,8.3728,8.4521,8.4521,1381000000.0,1381000000.0,0.1876,0.1853,CINF
2018-06-30 00:00:00,5605000000.0,5000000000.0,605000000.0,593000000.0,-53000000.0,53000000.0,540000000.0,-390000000.0,930000000.0,930000000.0,5.68,0.1079,0.1058,0.0963,0.1659,0.1882,653000000.0,593000000.0,5.6156,5.6752,5.6752,930000000.0,930000000.0,0.1165,0.1911,CINF
2018-03-31 00:00:00,5433000000.0,4963000000.0,470000000.0,457000000.0,-53000000.0,53000000.0,404000000.0,-409000000.0,813000000.0,813000000.0,4.96,0.0865,0.0841,0.0744,0.1496,0.1938,516000000.0,457000000.0,4.8989,4.9541,4.9541,813000000.0,813000000.0,0.095,0.1969,CINF
2017-12-31 00:00:00,5732000000.0,4936000000.0,796000000.0,783000000.0,-53000000.0,53000000.0,730000000.0,-315000000.0,1045000000.0,1045000000.0,6.37,0.1389,0.1366,0.1274,0.1823,0.1807,838000000.0,783000000.0,6.2951,6.3642,6.3642,1045000000.0,1045000000.0,0.1462,0.1835,CINF
2017-09-30 00:00:00,5633000000.0,4906000000.0,727000000.0,714000000.0,-53000000.0,53000000.0,661000000.0,158000000.0,503000000.0,503000000.0,3.06,0.1291,0.1268,0.1173,0.0893,0.1789,768000000.0,714000000.0,3.0235,3.0582,3.0582,503000000.0,503000000.0,0.1363,0.1821,CINF
2017-06-30 00:00:00,5623000000.0,4772000000.0,851000000.0,838000000.0,-53000000.0,53000000.0,785000000.0,204000000.0,581000000.0,581000000.0,3.53,0.1513,0.149,0.1396,0.1033,0.186,889000000.0,838000000.0,3.4878,3.5298,3.5298,581000000.0,581000000.0,0.1581,0.1887,CINF
2017-03-31 00:00:00,5608000000.0,4718000000.0,890000000.0,876000000.0,-53000000.0,53000000.0,823000000.0,219000000.0,604000000.0,604000000.0,3.66,0.1587,0.1562,0.1468,0.1077,0.1737,926000000.0,876000000.0,3.6241,3.6689,3.6689,604000000.0,604000000.0,0.1651,0.1758,CINF
2016-12-31 00:00:00,5449000000.0,4572000000.0,877000000.0,865000000.0,-53000000.0,53000000.0,812000000.0,221000000.0,591000000.0,591000000.0,3.58,0.1609,0.1587,0.149,0.1085,0.2022,913000000.0,865000000.0,3.5494,3.5927,3.5927,591000000.0,591000000.0,0.1676,0.2046,CINF
2016-09-30 00:00:00,5400000000.0,4435000000.0,965000000.0,952000000.0,-52000000.0,52000000.0,900000000.0,253000000.0,647000000.0,647000000.0,3.92,0.1787,0.1763,0.1667,0.1198,0.2117,999000000.0,952000000.0,3.8911,3.9381,3.9381,647000000.0,647000000.0,0.185,0.2139,CINF
2016-06-30 00:00:00,5276000000.0,4320000000.0,956000000.0,943000000.0,-53000000.0,53000000.0,890000000.0,249000000.0,641000000.0,641000000.0,3.89,0.1812,0.1787,0.1687,0.1215,0.207,992000000.0,943000000.0,3.8634,3.9055,3.9055,641000000.0,641000000.0,0.188,0.2092,CINF
2016-03-31 00:00:00,5221000000.0,4185000000.0,1036000000.0,1025000000.0,-53000000.0,53000000.0,972000000.0,278000000.0,694000000.0,694000000.0,4.22,0.1984,0.1963,0.1862,0.1329,0.2132,1075000000.0,1025000000.0,4.1881,4.2303,4.2303,694000000.0,694000000.0,0.2059,0.2155,CINF
2015-12-31 00:00:00,5142000000.0,4195000000.0,947000000.0,934000000.0,-53000000.0,53000000.0,881000000.0,247000000.0,634000000.0,634000000.0,3.86,0.1842,0.1816,0.1713,0.1233,0.2071,986000000.0,934000000.0,3.8285,3.8659,3.8659,634000000.0,634000000.0,0.1918,0.2091,CINF
2015-09-30 00:00:00,5141000000.0,4173000000.0,968000000.0,954000000.0,-53000000.0,53000000.0,901000000.0,256000000.0,645000000.0,645000000.0,3.94,0.1883,0.1856,0.1753,0.1255,0.1916,1006000000.0,954000000.0,3.8982,3.9351,3.9351,645000000.0,645000000.0,0.1957,0.1935,CINF
2015-06-30 00:00:00,5143000000.0,4160000000.0,983000000.0,969000000.0,-52000000.0,52000000.0,917000000.0,263000000.0,654000000.0,654000000.0,4.0,0.1911,0.1884,0.1783,0.1272,0.1911,1022000000.0,969000000.0,3.9559,3.9934,3.9934,654000000.0,654000000.0,0.1987,0.1929,CINF
2015-03-31 00:00:00,5041000000.0,4199000000.0,842000000.0,828000000.0,-52000000.0,52000000.0,776000000.0,214000000.0,562000000.0,562000000.0,3.44,0.167,0.1643,0.1539,0.1115,0.1889,880000000.0,828000000.0,3.4013,3.4347,3.4347,562000000.0,562000000.0,0.1746,0.1902,CINF
2014-12-31 00:00:00,4945000000.0,4157000000.0,788000000.0,774000000.0,-53000000.0,53000000.0,721000000.0,196000000.0,525000000.0,525000000.0,3.22,0.1594,0.1565,0.1458,0.1062,0.1747,825000000.0,774000000.0,3.1799,3.2111,3.2111,525000000.0,525000000.0,0.1668,0.1765,CINF
2014-09-30 00:00:00,4855000000.0,4136000000.0,719000000.0,706000000.0,-54000000.0,54000000.0,652000000.0,172000000.0,480000000.0,480000000.0,2.93,0.1481,0.1454,0.1343,0.0989,0.1819,764000000.0,706000000.0,2.9051,2.9348,2.9348,480000000.0,480000000.0,0.1574,0.1835,CINF
2014-06-30 00:00:00,4727000000.0,4085000000.0,642000000.0,629000000.0,-54000000.0,54000000.0,575000000.0,147000000.0,428000000.0,428000000.0,2.6,0.1358,0.1331,0.1216,0.0905,0.1876,684000000.0,629000000.0,2.5871,2.6157,2.6157,428000000.0,428000000.0,0.1447,0.1895,CINF
2014-03-31 00:00:00,4617000000.0,3932000000.0,685000000.0,671000000.0,-55000000.0,55000000.0,616000000.0,162000000.0,454000000.0,454000000.0,2.76,0.1484,0.1453,0.1334,0.0983,0.1861,725000000.0,671000000.0,2.7434,2.7747,2.7747,454000000.0,454000000.0,0.157,0.188,CINF
2013-12-31 00:00:00,4531000000.0,3748000000.0,783000000.0,768000000.0,-54000000.0,54000000.0,714000000.0,197000000.0,517000000.0,517000000.0,3.15,0.1728,0.1695,0.1576,0.1141,0.1741,818000000.0,768000000.0,3.1258,3.162,3.162,517000000.0,517000000.0,0.1805,0.1757,CINF
2013-09-30 00:00:00,4429000000.0,3540000000.0,889000000.0,873000000.0,-53000000.0,53000000.0,820000000.0,233000000.0,587000000.0,587000000.0,3.58,0.2007,0.1971,0.1851,0.1325,0.1664,915000000.0,873000000.0,3.5616,3.5982,3.5982,587000000.0,587000000.0,0.2066,0.1678,CINF
2013-06-30 00:00:00,4312000000.0,3453000000.0,859000000.0,844000000.0,-54000000.0,54000000.0,790000000.0,223000000.0,567000000.0,567000000.0,3.47,0.1992,0.1957,0.1832,0.1315,0.1436,886000000.0,844000000.0,3.4479,3.4808,3.4808,567000000.0,567000000.0,0.2055,0.1447,CINF
2013-03-31 00:00:00,4228000000.0,3489000000.0,739000000.0,724000000.0,-53000000.0,53000000.0,671000000.0,182000000.0,489000000.0,489000000.0,3.0,0.1748,0.1712,0.1587,0.1157,0.1282,766000000.0,724000000.0,2.9785,3.005,3.005,489000000.0,489000000.0,0.1812,0.1294,CINF
2012-12-31 00:00:00,4111000000.0,3477000000.0,634000000.0,620000000.0,-54000000.0,54000000.0,566000000.0,145000000.0,421000000.0,421000000.0,2.58,0.1542,0.1508,0.1377,0.1024,0.1537,664000000.0,620000000.0,2.5717,2.5908,2.5908,421000000.0,421000000.0,0.1615,0.1552,CINF
