Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,11158000000.0,7376000000.0,3782000000.0,1722000000.0,760000000.0,,-415000000.0,443000000.0,345000000.0,92000000.0,253000000.0,-2000000.0,215000000.0,1.12,0.3389,0.0681,0.0309,0.0193,0.0793,1996000000.0,760000000.0,1.27,1.2984,1.2984,251000000.0,251000000.0,0.1789,0.1315,IQV
2019-12-31 00:00:00,11088000000.0,7300000000.0,3788000000.0,1734000000.0,777000000.0,,-425000000.0,447000000.0,352000000.0,116000000.0,236000000.0,-9000000.0,191000000.0,0.98,0.3416,0.0701,0.0317,0.0172,0.0753,1992000000.0,777000000.0,1.1372,1.1636,1.1636,227000000.0,227000000.0,0.1797,0.1278,IQV
2019-09-30 00:00:00,10881000000.0,7141000000.0,3740000000.0,1693000000.0,818000000.0,,-458000000.0,444000000.0,360000000.0,78000000.0,282000000.0,1000000.0,244000000.0,1.23,0.3437,0.0752,0.0331,0.0224,0.0614,2013000000.0,818000000.0,1.4046,1.4374,1.4374,283000000.0,283000000.0,0.185,0.115,IQV
2019-06-30 00:00:00,10706000000.0,6967000000.0,3739000000.0,1727000000.0,795000000.0,,-453000000.0,435000000.0,342000000.0,65000000.0,277000000.0,4000000.0,247000000.0,1.24,0.3492,0.0743,0.0319,0.0231,0.0661,1973000000.0,795000000.0,1.3819,1.4138,1.4138,281000000.0,281000000.0,0.1843,0.1182,IQV
2019-03-31 00:00:00,10533000000.0,6842000000.0,3691000000.0,1715000000.0,768000000.0,,-416000000.0,428000000.0,352000000.0,81000000.0,271000000.0,7000000.0,248000000.0,1.23,0.3504,0.0729,0.0334,0.0235,0.0639,1933000000.0,768000000.0,1.352,1.3825,1.3825,278000000.0,278000000.0,0.1835,0.1125,IQV
2018-12-31 00:00:00,10412000000.0,6746000000.0,3666000000.0,1716000000.0,741000000.0,,-413000000.0,414000000.0,328000000.0,59000000.0,269000000.0,15000000.0,259000000.0,1.27,0.3521,0.0712,0.0315,0.0249,0.0764,1893000000.0,741000000.0,1.3641,1.3942,1.3942,284000000.0,284000000.0,0.1818,0.1204,IQV
2018-09-30 00:00:00,10245000000.0,6611000000.0,3634000000.0,1742000000.0,676000000.0,,-419000000.0,405000000.0,257000000.0,-970000000.0,1227000000.0,16000000.0,1217000000.0,6.07,0.3547,0.066,0.0251,0.1188,0.0632,1812000000.0,676000000.0,5.6586,5.7834,5.7834,1243000000.0,1243000000.0,0.1769,0.1044,IQV
2018-06-30 00:00:00,10117000000.0,6544000000.0,3573000000.0,1707000000.0,690000000.0,,-398000000.0,393000000.0,292000000.0,-959000000.0,1251000000.0,18000000.0,1245000000.0,6.16,0.3532,0.0682,0.0289,0.1231,0.0764,1798000000.0,690000000.0,5.7593,5.8862,5.8862,1269000000.0,1269000000.0,0.1777,0.1149,IQV
2018-03-31 00:00:00,9905000000.0,6427000000.0,3478000000.0,1661000000.0,646000000.0,,-394000000.0,367000000.0,252000000.0,-997000000.0,1249000000.0,18000000.0,1246000000.0,6.21,0.3511,0.0652,0.0254,0.1258,0.0724,1757000000.0,646000000.0,5.7322,5.8589,5.8589,1267000000.0,1267000000.0,0.1774,0.1107,IQV
2017-12-31 00:00:00,9702000000.0,6301000000.0,3401000000.0,1622000000.0,665000000.0,,-371000000.0,346000000.0,294000000.0,-992000000.0,1286000000.0,10000000.0,1277000000.0,6.2,0.3505,0.0685,0.0303,0.1316,0.0619,1728000000.0,665000000.0,5.8221,5.9504,5.9504,1296000000.0,1296000000.0,0.1781,0.1,IQV
2017-09-30 00:00:00,9456000000.0,6189000000.0,3267000000.0,1546000000.0,602000000.0,,-348000000.0,320000000.0,254000000.0,214000000.0,40000000.0,4000000.0,29000000.0,0.32,0.3455,0.0637,0.0269,0.0031,0.0879,1600000000.0,602000000.0,-0.7767,-0.785,-0.785,44000000.0,44000000.0,0.1692,0.1252,IQV
2017-06-30 00:00:00,8487000000.0,5634000000.0,2853000000.0,1359000000.0,575000000.0,,-264000000.0,252000000.0,311000000.0,256000000.0,55000000.0,-4000000.0,41000000.0,0.76,0.3362,0.0678,0.0366,0.0048,0.0852,1379000000.0,575000000.0,-0.3433,-0.3443,-0.3443,55000000.0,55000000.0,0.1625,0.1188,IQV
2017-03-31 00:00:00,7685000000.0,5198000000.0,2487000000.0,1197000000.0,599000000.0,,-205000000.0,193000000.0,394000000.0,306000000.0,88000000.0,-5000000.0,65000000.0,1.14,0.3236,0.0779,0.0513,0.0085,0.0765,1149000000.0,599000000.0,0.1088,0.1139,0.1139,80000000.0,80000000.0,0.1495,0.1046,IQV
2016-12-31 00:00:00,6815000000.0,4748000000.0,2067000000.0,1016000000.0,576000000.0,,-160000000.0,144000000.0,416000000.0,325000000.0,91000000.0,-3998000.0,72000000.0,1.71,0.3033,0.0845,0.061,0.0106,0.1021,926000000.0,576000000.0,0.5725,0.5835,0.5835,87000000.0,87000000.0,0.1359,0.1262,IQV
2016-09-30 00:00:00,6061111000.0,4322201000.0,1738910200.0,761081000.0,674371100.0,,-92570000.0,97744000.0,581801000.0,169020000.0,412781000.0,,397365000.0,3.31,0.2869,0.1113,0.096,0.0656,0.0858,849881100.0,674370800.0,3.3764,3.4374,3.4374,411783000.0,411783000.0,0.1402,0.1022,IQV
2016-06-30 00:00:00,5988880000.0,4280548000.0,1708332300.0,785496000.0,673394200.0,,-90924000.0,98173000.0,582470000.0,170212000.0,412258000.0,4364000.0,408651000.0,3.39,0.2853,0.1124,0.0973,0.0682,0.0901,822603200.0,673393900.0,3.3867,3.4487,3.4487,416622000.0,416622000.0,0.1374,0.1073,IQV
2016-03-31 00:00:00,5879407000.0,4212554000.0,1666853300.0,795394000.0,681783200.0,,-115391000.0,101660000.0,566392000.0,165912000.0,400480000.0,10089000.0,407602000.0,3.35,0.2835,0.116,0.0963,0.0693,0.0961,833777200.0,681782900.0,3.309,3.3732,3.3732,410569000.0,410569000.0,0.1418,0.111,IQV
2015-12-31 00:00:00,5737000000.0,4116000000.0,1621000300.0,815000000.0,646000200.0,,-107000000.0,101000000.0,539000000.0,159000000.0,380000000.0,8000000.0,387000000.0,3.15,0.2826,0.1126,0.094,0.0675,0.0694,793000200.0,645999900.0,3.0892,3.1545,3.1545,388000000.0,388000000.0,0.1382,0.083,IQV
2015-09-30 00:00:00,5626979000.0,4049379000.0,1577599900.0,800636000.0,627171100.0,,-115293000.0,102704000.0,511878000.0,145931000.0,365947000.0,3213000.0,371678000.0,2.99,0.2804,0.1115,0.091,0.0661,0.079,766761100.0,627171100.0,2.9083,2.9734,2.9734,369160000.0,369160000.0,0.1363,0.0936,IQV
2015-06-30 00:00:00,5602244000.0,4065104000.0,1537139800.0,788248000.0,609290100.0,,-108611000.0,102325000.0,500679000.0,146999000.0,353680000.0,-626000.0,353046000.0,2.81,0.2744,0.1088,0.0894,0.063,0.0538,742957100.0,609290100.0,2.7498,2.8149,2.8149,353054000.0,353054000.0,0.1326,0.068,IQV
2015-03-31 00:00:00,5499747000.0,3992166000.0,1507580800.0,781364000.0,591901100.0,,-92005000.0,101637000.0,499896000.0,147699000.0,352197000.0,1020000.0,353215000.0,2.78,0.2741,0.1076,0.0909,0.0642,0.0573,721224100.0,591901100.0,2.7231,2.7888,2.7888,353217000.0,353217000.0,0.1311,0.0722,IQV
2014-12-31 00:00:00,5460000000.0,3959000000.0,1500999800.0,781000000.0,590000000.0,,-89000000.0,101000000.0,501000000.0,149000000.0,352000000.0,5000000.0,357000000.0,2.78,0.2749,0.1081,0.0918,0.0654,0.0641,718000000.0,590000000.0,2.7231,2.7891,2.7891,357000000.0,357000000.0,0.1315,0.0793,IQV
2014-09-30 00:00:00,5428095000.0,3973622000.0,1454472800.0,890080000.0,558470300.0,,-89107000.0,101378000.0,469363000.0,138607000.0,330756000.0,10235000.0,340953000.0,2.65,0.268,0.1029,0.0865,0.0628,0.0592,687805300.0,558470100.0,2.5922,2.6576,2.6576,340991000.0,340991000.0,0.1267,0.0721,IQV
2014-06-30 00:00:00,5223900000.0,3807356000.0,1416543800.0,870626000.0,534587200.0,,-103296000.0,105084000.0,431291000.0,124806000.0,306485000.0,8357000.0,315068000.0,2.44,0.2712,0.1023,0.0826,0.0603,0.0704,661156200.0,534587000.0,2.3819,2.4466,2.4466,314842000.0,314842000.0,0.1266,0.0824,IQV
2014-03-31 00:00:00,5178550000.0,3796396000.0,1382153800.0,880450000.0,488484200.0,,-124613000.0,112169000.0,363871000.0,101236000.0,262635000.0,5450000.0,268465000.0,2.09,0.2669,0.0943,0.0703,0.0518,0.0605,620981200.0,488484000.0,2.0403,2.0993,2.0993,268085000.0,268085000.0,0.1199,0.0746,IQV
2013-12-31 00:00:00,5099545000.0,3762631000.0,1336913700.0,860510000.0,462333200.0,,-139217000.0,123508000.0,323116000.0,95965000.0,227151000.0,-1124000.0,226591000.0,1.82,0.2622,0.0907,0.0634,0.0444,0.0602,591662200.0,462333000.0,1.7678,1.8208,1.8208,226027000.0,226027000.0,0.116,0.0771,IQV
2013-09-30 00:00:00,4998948000.0,3706739000.0,1292208900.0,850583000.0,429729000.0,,-151597000.0,135072000.0,278164000.0,88427000.0,189737000.0,-1810000.0,188569000.0,1.55,0.2585,0.086,0.0556,0.0377,0.0486,552737000.0,429729000.0,1.5042,1.5475,1.5475,188067000.0,188067000.0,0.1106,0.0676,IQV
2013-06-30 00:00:00,5002683000.0,3741025000.0,1261657800.0,843790000.0,413605900.0,,-157251000.0,139829000.0,256387000.0,82510000.0,173877000.0,-559000.0,173898000.0,1.44,0.2522,0.0827,0.0512,0.0348,0.0309,535433900.0,413605900.0,1.4457,1.4803,1.4803,173458000.0,173458000.0,0.107,0.0499,IQV
2013-03-31 00:00:00,4937770000.0,3685992000.0,1251777800.0,818496000.0,419593900.0,,-135722000.0,141075000.0,283904000.0,101238000.0,182666000.0,-689000.0,182582000.0,,0.2535,0.085,0.0575,0.037,0.0446,529723900.0,419593900.0,1.5421,1.5741,1.5741,182117000.0,182117000.0,0.1073,0.0627,IQV
2012-12-31 00:00:00,4865513000.0,3632589000.0,1232923900.0,824989000.0,396416100.0,,-129015000.0,134378000.0,267433000.0,93371000.0,174062000.0,2567000.0,177546000.0,,0.2534,0.0815,0.055,0.0365,0.0549,503936100.0,396416100.0,1.5007,1.5277,1.5277,176769000.0,176769000.0,0.1036,0.069,IQV
