Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2019-06-30 00:00:00,7697962000.0,7370481000.0,327481400.0,29230000.0,298251300.0,-31950000.0,31950000.0,266301000.0,-229946000.0,496247000.0,496247000.0,12.53,0.0425,0.0387,0.0346,0.0645,0.1729,323167400.0,298251500.0,12.3128,12.3434,12.3434,496247000.0,496247000.0,0.042,0.1729,RE
2019-03-31 00:00:00,7582174000.0,7567883000.0,14291400.0,28328000.0,-14036600.0,-31244000.0,31244000.0,-45281000.0,-278555000.0,233274000.0,233274000.0,5.82,0.0019,-0.0019,-0.006,0.0308,0.1153,12184500.0,-14036400.0,5.7912,5.8045,5.8045,233274000.0,233274000.0,0.0016,0.1153,RE
2018-12-31 00:00:00,7361495000.0,7541974000.0,-180478600.0,30672000.0,-211150600.0,-31031000.0,31031000.0,-242182000.0,-331223000.0,89041000.0,89041000.0,2.39,-0.0245,-0.0287,-0.0329,0.0121,0.0829,-181878500.0,-211150400.0,2.1938,2.2046,2.2046,89041000.0,89041000.0,-0.0247,0.0829,RE
2018-09-30 00:00:00,7455997000.0,6220093000.0,1235904400.0,28134000.0,1207770200.0,-30361000.0,30361000.0,1177409100.0,114007000.0,1063402000.0,1063402000.0,25.81,0.1658,0.162,0.1579,0.1426,0.0888,1243784200.0,1207769800.0,26.0785,26.221,26.221,1063402000.0,1063402000.0,0.1668,0.0888,RE
2018-06-30 00:00:00,7245005000.0,7105232000.0,139773300.0,26176000.0,113597300.0,-29726000.0,29726000.0,83871100.0,-141776000.0,225647000.0,225647000.0,5.04,0.0193,0.0157,0.0116,0.0311,0.0912,154666300.0,113596900.0,5.5462,5.5711,5.5711,225647000.0,225647000.0,0.0213,0.0912,RE
2018-03-31 00:00:00,6882677000.0,6527517000.0,355160200.0,26462000.0,328698200.0,-30057000.0,30057000.0,298641100.0,-102785000.0,401426000.0,401426000.0,9.31,0.0516,0.0478,0.0434,0.0583,0.1419,371769200.0,328697800.0,9.8398,9.893,9.893,401426000.0,401426000.0,0.054,0.1419,RE
2017-12-31 00:00:00,6622298000.0,6145361000.0,476937100.0,25923000.0,451014000.0,-31603000.0,31603000.0,419411100.0,-63340000.0,482751000.0,482751000.0,11.29,0.072,0.0681,0.0633,0.0729,0.1756,496881000.0,451013600.0,11.8197,11.8919,11.8919,482751000.0,482751000.0,0.075,0.1756,RE
2017-09-30 00:00:00,6354820000.0,6168891000.0,185928800.0,27136000.0,158792800.0,-33323000.0,33323000.0,125470000.0,-146045000.0,271515000.0,271514900.0,6.51,0.0293,0.025,0.0197,0.0427,0.2309,204462800.0,158792800.0,6.5625,6.6175,6.6175,271515000.0,271514900.0,0.0322,0.2309,RE
2017-06-30 00:00:00,6139805000.0,4726827000.0,1412978000.0,27604000.0,1385373800.0,-34950000.0,34950000.0,1350424000.0,144141000.0,1206283000.0,1206282900.0,29.35,0.2301,0.2256,0.2199,0.1965,0.2173,1432888800.0,1385373800.0,29.3391,29.5379,29.5379,1206283000.0,1206282900.0,0.2334,0.2173,RE
2017-03-31 00:00:00,6037078000.0,4712122000.0,1324956100.0,27802000.0,1297154000.0,-35964000.0,35964000.0,1261190000.0,144889000.0,1116301000.0,1116300900.0,27.07,0.2195,0.2149,0.2089,0.1849,0.2302,1345712000.0,1297154000.0,27.0401,27.2282,27.2282,1116301000.0,1116300900.0,0.2229,0.2302,RE
2016-12-31 00:00:00,5794346000.0,4631043000.0,1163303200.0,27231000.0,1136072200.0,-36228000.0,36228000.0,1099844000.0,103500000.0,996344000.0,996343900.0,23.98,0.2008,0.1961,0.1898,0.172,0.2388,1185239200.0,1136072200.0,23.9345,24.1075,24.1075,996344000.0,996343900.0,0.2046,0.2388,RE
2016-09-30 00:00:00,5698996000.0,4530585000.0,1168411100.0,27345000.0,1141066000.0,-36379000.0,36379000.0,1104687000.0,124634000.0,980053000.0,980053000.0,23.16,0.205,0.2002,0.1938,0.172,0.2223,1191348000.0,1141066100.0,23.1982,23.3732,23.3732,980053000.0,980053000.0,0.209,0.2223,RE
2016-06-30 00:00:00,5520659000.0,4591094000.0,929565000.0,26869000.0,902696000.0,-36476000.0,36476000.0,866220000.0,93008000.0,773212000.0,773212000.0,18.07,0.1684,0.1635,0.1569,0.1401,0.2283,952208000.0,902696100.0,18.0858,18.2284,18.2284,773212000.0,773212000.0,0.1725,0.2283,RE
2016-03-31 00:00:00,5483223000.0,4496305000.0,986918000.0,25677000.0,961240900.0,-36429000.0,36429000.0,924812000.0,98235000.0,826577000.0,826577000.0,19.09,0.18,0.1753,0.1687,0.1507,0.2067,1011162900.0,961241000.0,19.1044,19.2632,19.2632,826577000.0,826577000.0,0.1844,0.2067,RE
2015-12-31 00:00:00,5676765000.0,4505430000.0,1171335000.0,23254000.0,1148080900.0,-36191000.0,36191000.0,1111890000.0,134021000.0,977869000.0,977869000.0,22.32,0.2063,0.2022,0.1959,0.1723,0.1952,1198981900.0,1148081000.0,22.3283,22.5237,22.5237,977869000.0,977869000.0,0.2112,0.1952,RE
2015-09-30 00:00:00,5564946000.0,4467330000.0,1097615900.0,21931000.0,1075685300.0,-36569000.0,36569000.0,1039115900.0,120572000.0,918544000.0,960711000.0,21.47,0.1972,0.1933,0.1867,0.1726,0.1672,1125665300.0,1075685000.0,20.6279,20.8194,20.8194,918544000.0,918544000.0,0.2023,0.1672,RE
2015-06-30 00:00:00,5768707000.0,4423934000.0,1344772900.0,25965000.0,1318808300.0,-40003000.0,40003000.0,1278804900.0,147561000.0,1131244000.0,1147074000.0,25.45,0.2331,0.2286,0.2217,0.1988,0.1726,1366488300.0,1318808000.0,25.2448,25.4805,25.4805,1131244000.0,1131244000.0,0.2369,0.1726,RE
2015-03-31 00:00:00,5830719000.0,4371126000.0,1459592800.0,23939000.0,1435654100.0,-39955000.0,39955000.0,1395698900.0,175587000.0,1220112000.0,1228201000.0,26.99,0.2503,0.2462,0.2394,0.2106,0.1781,1484662100.0,1435653800.0,27.0105,27.2642,27.2642,1220112000.0,1220112000.0,0.2546,0.1781,RE
2014-12-31 00:00:00,5678947000.0,4230185000.0,1448761800.0,23421000.0,1425341100.0,-38533000.0,38533000.0,1386807900.0,187652000.0,1199156000.0,1199156000.0,25.99,0.2551,0.251,0.2442,0.2112,0.1857,1474601100.0,1425340800.0,26.1813,26.4265,26.4265,1199156000.0,1199156000.0,0.2597,0.1857,RE
2014-09-30 00:00:00,5789278000.0,4234428000.0,1554850100.0,26976000.0,1527874000.0,-36608000.0,36608000.0,1491266000.0,223318000.0,1267948100.0,1223671000.0,26.14,0.2686,0.2639,0.2576,0.2114,0.2071,1582121000.0,1527874000.0,27.2612,27.5293,27.5293,1267948100.0,1267948100.0,0.2733,0.2071,RE
2014-06-30 00:00:00,5654896000.0,4121588000.0,1533308100.0,21776000.0,1511531900.0,-31821000.0,31821000.0,1479711000.0,274489000.0,1205222100.0,1183514000.0,24.99,0.2711,0.2673,0.2617,0.2093,0.221,1569608900.0,1511531900.0,25.5548,25.8031,25.8031,1205222100.0,1205222100.0,0.2776,0.221,RE
2014-03-31 00:00:00,5556979000.0,4052348000.0,1504631100.0,24045000.0,1480586000.0,-40205000.0,40205000.0,1440381000.0,257442000.0,1182939100.0,1168972000.0,24.33,0.2708,0.2664,0.2592,0.2104,0.217,1542067000.0,1480586000.0,24.6675,24.8996,24.8996,1182939100.0,1182939100.0,0.2775,0.217,RE
2013-12-31 00:00:00,5640836000.0,4014935000.0,1625901100.0,24817000.0,1601084000.0,-46118000.0,46118000.0,1554966000.0,289706000.0,1265260100.0,1259382000.0,25.63,0.2882,0.2838,0.2757,0.2233,0.1947,1667599000.0,1601084000.0,25.7921,26.024,26.024,1265260100.0,1265260100.0,0.2956,0.1947,RE
2013-09-30 00:00:00,5396364000.0,4179072000.0,1217291900.0,23936000.0,1193355600.0,-52410000.0,52410000.0,1140946100.0,183657000.0,957289000.0,953521000.0,19.15,0.2256,0.2211,0.2114,0.1767,0.1928,1259739600.0,1193355800.0,19.3164,19.4672,19.4672,957289000.0,957289000.0,0.2334,0.1928,RE
2013-06-30 00:00:00,5213847000.0,3981021000.0,1232825900.0,25125000.0,1207700600.0,-58104000.0,58104000.0,1149597100.0,179913000.0,969684000.0,969684000.0,19.14,0.2365,0.2316,0.2205,0.186,0.159,1274139700.0,1207700800.0,19.2373,19.3677,19.3677,969684000.0,969684000.0,0.2444,0.159,RE
2013-03-31 00:00:00,5041359000.0,3895797000.0,1145562100.0,25032000.0,1120529800.0,-53986000.0,53986000.0,1066544100.0,157951000.0,908593000.0,908593000.0,17.64,0.2272,0.2223,0.2116,0.1802,0.1564,1186266900.0,1120530000.0,17.7527,17.8524,17.8524,908593000.0,908593000.0,0.2353,0.1564,RE
2012-12-31 00:00:00,4922810000.0,3905625000.0,1017185100.0,23976000.0,993208800.0,-53683000.0,53683000.0,939526100.0,110572000.0,828954000.0,828954000.0,15.78,0.2066,0.2018,0.1909,0.1684,0.1411,1055104900.0,993209000.0,15.9208,15.974,15.974,828954000.0,828954000.0,0.2143,0.1411,RE
