Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,3594233000.0,1488587000.0,2105646000.0,379225000.0,1080178900.0,704883800.0,26729000.0,36690000.0,11846000.0,670583000.0,154130000.0,516453000.0,,507388000.0,3.12,0.5858,0.1961,0.1866,0.1412,0.2401,1338463000.0,704883800.0,3.1208,3.1631,3.1631,507388000.0,507388000.0,0.3724,0.3673,AKAM
2022-06-30 00:00:00,3572670000.0,1455455000.0,2117215000.0,368077000.0,1037732900.0,749710800.0,42088000.0,37883000.0,11933000.0,706051000.0,117772000.0,588279000.0,,578150000.0,3.52,0.5926,0.2098,0.1976,0.1618,0.2421,1370117000.0,749710800.0,3.5166,3.5809,3.5809,578150000.0,578150000.0,0.3835,0.3752,AKAM
2022-03-31 00:00:00,3522162000.0,1393411000.0,2128751000.0,353262000.0,1016037900.0,774102800.0,57193000.0,17081000.0,27038000.0,720778000.0,84723000.0,636055000.0,-20945000.0,615110000.0,3.74,0.6044,0.2198,0.2046,0.1746,0.2457,1389875000.0,774102800.0,3.7187,3.7937,3.7937,615110000.0,615110000.0,0.3946,0.391,AKAM
2021-12-31 00:00:00,3461223000.0,1334024000.0,2127199000.0,335372000.0,993125900.0,783147800.0,72332000.0,-5924000.0,42177000.0,728221000.0,62571000.0,665650000.0,-14008000.0,651642000.0,3.96,0.6146,0.2263,0.2104,0.1883,0.2483,1385344900.0,783147800.0,3.9302,4.006,4.006,651642000.0,651642000.0,0.4002,0.4058,AKAM
2021-09-30 00:00:00,3402151900.0,1279908100.0,2122243800.0,309427000.0,1023026000.0,721680100.0,71357000.0,-28326000.0,56085000.0,676201000.0,47713000.0,628488000.0,-24010000.0,604478000.0,3.69,0.6238,0.2121,0.1988,0.1777,0.2074,1308685100.0,721680200.0,3.6408,3.7102,3.7102,604478000.0,604478000.0,0.3847,0.3847,AKAM
2021-06-30 00:00:00,3334663900.0,1213973100.0,2120690800.0,293301000.0,1053226000.0,697573100.0,70537000.0,-47017000.0,70537000.0,650556000.0,42866000.0,607690000.0,-23505000.0,584185000.0,3.58,0.636,0.2092,0.1951,0.1752,0.1816,1277590100.0,697573200.0,3.5177,3.5856,3.5856,584185000.0,584185000.0,0.3831,0.3961,AKAM
2021-03-31 00:00:00,3276554900.0,1170777100.0,2105777800.0,280136000.0,1060215000.0,688568100.0,69749000.0,-42255000.0,69749000.0,646313000.0,43528000.0,602785000.0,-13182000.0,589603000.0,3.62,0.6427,0.2102,0.1973,0.1799,0.171,1245667100.0,688568200.0,3.5591,3.6228,3.6228,589603000.0,589603000.0,0.3802,0.3789,AKAM
2020-12-31 00:00:00,3198148900.0,1132672100.0,2065476800.0,269315000.0,1058293000.0,658534100.0,69120000.0,-42452000.0,69120000.0,616082000.0,45922000.0,570160000.0,-13106000.0,557054000.0,3.43,0.6458,0.2059,0.1926,0.1742,0.1511,1199746200.0,658534200.0,3.3717,3.4282,3.4282,557054000.0,557054000.0,0.3751,0.3799,AKAM
2020-09-30 00:00:00,3123985100.0,1086575100.0,2037410000.0,270985000.0,1045608100.0,659238900.0,68453000.0,-42677000.0,68453000.0,616562000.0,52396000.0,564166000.0,-1382000.0,562784000.0,3.47,0.6522,0.211,0.1974,0.1801,0.1626,1187872900.0,659238700.0,3.4139,3.4675,3.4675,562784000.0,562784000.0,0.3802,0.3861,AKAM
2020-06-30 00:00:00,3041052100.0,1050074100.0,1990978000.0,269099000.0,1039968100.0,621369900.0,,-34473000.0,63256000.0,586897000.0,42635000.0,544262000.0,-2211000.0,542051000.0,3.35,0.6547,0.2043,0.193,0.1782,0.1577,1137100900.0,621369700.0,3.2992,3.3417,3.3417,542051000.0,542051000.0,0.3739,0.3622,AKAM
