Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2019-03-31 00:00:00,18812000000.0,2028000000.0,16784000000.0,12525000000.0,4259000000.0,4259000000.0,1002000000.0,3257000000.0,3257000000.0,4.5,0.8922,0.0,0.2264,0.1731,0.5165,4.4661,4.4878,4.4878,3257000000.0,3257000000.0,0.0,0.5165,SYF
2018-12-31 00:00:00,18253000000.0,1870000000.0,16383000000.0,12739000000.0,3644000000.0,3644000000.0,854000000.0,2790000000.0,2790000000.0,3.77,0.8976,0.0,0.1996,0.1529,0.5118,3.7353,3.7585,3.7585,2790000000.0,2790000000.0,0.0,0.5118,SYF
2018-09-30 00:00:00,17666000000.0,1702000000.0,15964000000.0,12457000000.0,3507000000.0,3507000000.0,1115000000.0,2392000000.0,2392000000.0,3.17,0.9037,0.0,0.1985,0.1354,0.5228,3.1497,3.1729,3.1729,2392000000.0,2392000000.0,0.0,0.5228,SYF
2018-06-30 00:00:00,17218000000.0,1571000000.0,15647000000.0,12154000000.0,3493000000.0,3493000000.0,1217000000.0,2276000000.0,2276000000.0,2.96,0.9088,0.0,0.2029,0.1322,0.549,2.9432,2.9648,2.9648,2276000000.0,2276000000.0,0.0,0.549,SYF
2018-03-31 00:00:00,17008000000.0,1467000000.0,15541000000.0,12152000000.0,3389000000.0,3389000000.0,1313000000.0,2076000000.0,2076000000.0,2.65,0.9137,0.0,0.1993,0.1221,0.5298,2.6397,2.6564,2.6564,2076000000.0,2076000000.0,0.0,0.5298,SYF
2017-12-31 00:00:00,16695000000.0,1391000000.0,15304000000.0,11980000000.0,3324000000.0,3324000000.0,1389000000.0,1935000000.0,1935000000.0,2.42,0.9167,0.0,0.1991,0.1159,0.5136,2.4196,2.4321,2.4321,1935000000.0,1935000000.0,0.0,0.5136,SYF
2017-09-30 00:00:00,16374000000.0,1335000000.0,15039000000.0,11682000000.0,3357000000.0,3357000000.0,1231000000.0,2126000000.0,2126000000.0,2.63,0.9185,0.0,0.205,0.1298,0.4782,2.6253,2.6366,2.6366,2126000000.0,2126000000.0,0.0,0.4782,SYF
2017-06-30 00:00:00,15945000000.0,1293000000.0,14652000000.0,11211000000.0,3441000000.0,3441000000.0,1266000000.0,2175000000.0,2175000000.0,2.66,0.9189,0.0,0.2158,0.1364,0.4229,2.6508,2.6608,2.6608,2175000000.0,2175000000.0,0.0,0.4229,SYF
2017-03-31 00:00:00,15516000000.0,1263000000.0,14253000000.0,10829000000.0,3424000000.0,3424000000.0,1256000000.0,2168000000.0,2168000000.0,2.63,0.9186,0.0,0.2207,0.1397,0.4183,2.6213,2.6303,2.6303,2168000000.0,2168000000.0,0.0,0.4183,SYF
2016-12-31 00:00:00,15122000000.0,1248000000.0,13874000000.0,10304000000.0,3570000000.0,3570000000.0,1319000000.0,2251000000.0,2251000000.0,2.72,0.9175,0.0,0.2361,0.1489,0.4306,2.7072,2.7146,2.7146,2251000000.0,2251000000.0,0.0,0.4306,SYF
2016-09-30 00:00:00,14686000000.0,1230000000.0,13456000000.0,9926000000.0,3530000000.0,3530000000.0,1308000000.0,2222000000.0,2222000000.0,2.68,0.9162,0.0,0.2404,0.1513,0.4546,2.6629,2.67,2.67,2222000000.0,2222000000.0,0.0,0.4546,SYF
2016-06-30 00:00:00,14282000000.0,1204000000.0,13078000000.0,9592000000.0,3486000000.0,3486000000.0,1294000000.0,2192000000.0,2192000000.0,2.64,0.9157,0.0,0.2441,0.1535,0.4326,2.6223,2.6291,2.6291,2192000000.0,2192000000.0,0.0,0.4326,SYF
2016-03-31 00:00:00,13981000000.0,1171000000.0,12810000000.0,9234000000.0,3576000000.0,3576000000.0,1332000000.0,2244000000.0,2244000000.0,2.7,0.9162,0.0,0.2558,0.1605,0.4305,2.6854,2.6914,2.6914,2244000000.0,2244000000.0,0.0,0.4305,SYF
2015-12-31 00:00:00,13620000000.0,1135000000.0,12485000000.0,8954000000.0,3531000000.0,3531000000.0,1317000000.0,2214000000.0,2214000000.0,2.66,0.9167,0.0,0.2593,0.1626,0.454,2.6499,2.6553,2.6553,2214000000.0,2214000000.0,0.0,0.454,SYF
2015-09-30 00:00:00,13446000000.0,1116000000.0,12330000000.0,8814000000.0,3516000000.0,3516000000.0,1318000000.0,2198000000.0,2198000000.0,2.64,0.917,0.0,0.2615,0.1635,0.3972,2.6176,2.6216,2.6216,2198000000.0,2198000000.0,0.0,0.3972,SYF
2015-06-30 00:00:00,13189000000.0,1071000000.0,12118000000.0,8642000000.0,3476000000.0,3476000000.0,1304000000.0,2172000000.0,2172000000.0,2.65,0.9188,0.0,0.2636,0.1647,0.4033,2.6318,2.6342,2.6342,2172000000.0,2172000000.0,0.0,0.4033,SYF
2015-03-31 00:00:00,12930000000.0,1007000000.0,11923000000.0,8544000000.0,3379000000.0,3379000000.0,1276000000.0,2103000000.0,2103000000.0,2.67,0.9221,0.0,0.2613,0.1626,0.4047,2.6534,2.655,2.655,2103000000.0,2103000000.0,0.0,0.4047,SYF
2014-12-31 00:00:00,12727000000.0,922000000.0,11805000000.0,8419000000.0,3386000000.0,3386000000.0,1277000000.0,2109000000.0,2109000000.0,2.8,0.9276,0.0,0.266,0.1657,0.4196,2.7838,2.7846,2.7846,2109000000.0,2109000000.0,0.0,0.4196,SYF
2014-09-30 00:00:00,12472000000.0,-399000000.0,12871000000.0,12837000000.0,34000000.0,3225000000.0,1204000000.0,2021000000.0,2021000000.0,2.79,1.032,0.0,0.2586,0.162,0.4361,2.7899,2.7899,2.7899,2021000000.0,2021000000.0,0.0,0.4361,SYF
2014-06-30 00:00:00,12253000000.0,220000000.0,12033000000.0,11857000000.0,176000000.0,3367000000.0,1253000000.0,2114000000.0,2114000000.0,3.0,0.982,0.0,0.2748,0.1725,0.4822,2.9983,2.9983,2.9983,2114000000.0,2114000000.0,0.0,0.4822,SYF
2014-03-31 00:00:00,12025000000.0,739000000.0,11286000000.0,11018000000.0,268000000.0,3459000000.0,1281000000.0,2178000000.0,2178000000.0,,0.9385,0.0,0.2877,0.1811,0.4877,3.0888,3.0888,3.0888,2178000000.0,2178000000.0,0.0,0.4877,SYF
2013-12-31 00:00:00,11813000000.0,742000000.0,11071000000.0,11120000000.0,-49000000.0,3142000000.0,1163000000.0,1979000000.0,1979000000.0,,0.9372,0.0,0.266,0.1675,0.4807,,,,1979000000.0,1979000000.0,0.0,0.4807,SYF
2013-09-30 00:00:00,,,,,,,,,,,,,,,0.0,,,,,,,0.0,SYF
2013-06-30 00:00:00,,,,,,,,,,,,,,,0.0,,,,,,,0.0,SYF
