Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,20770000000.0,16512000000.0,4258000000.0,,2499000000.0,1097000000.0,284000000.0,1043000000.0,282000000.0,364000000.0,794000000.0,-430000000.0,,-490000000.0,-0.46,0.205,0.0528,0.0175,-0.0236,0.0532,2839000000.0,1097000000.0,-0.2668,-0.266,-0.266,-430000000.0,-430000000.0,0.1367,0.0849,BKR
2022-06-30 00:00:00,20494000000.0,16338000000.0,4156000000.0,,2486000000.0,1206000000.0,286000000.0,979000000.0,284000000.0,429000000.0,834000000.0,-405000000.0,,-465000000.0,-0.43,0.2028,0.0588,0.0209,-0.0227,0.0484,2757000000.0,1206000000.0,-0.2392,-0.2383,-0.2383,-405000000.0,-405000000.0,0.1345,0.0772,BKR
2022-03-31 00:00:00,20589000000.0,16430000000.0,4159000000.0,,2504000000.0,1425000000.0,291000000.0,729000000.0,289000000.0,1150000000.0,795000000.0,355000000.0,,306000000.0,0.33,0.202,0.0692,0.0559,0.0149,0.0597,2606000000.0,1425000000.0,0.5015,0.5024,0.5024,355000000.0,355000000.0,0.1266,0.0859,BKR
2021-12-31 00:00:00,20536000000.0,16479000000.0,4057000000.0,,2470000000.0,1310000000.0,301000000.0,-151000000.0,299000000.0,427000000.0,757000000.0,-330000000.0,,-218000000.0,-0.36,0.1976,0.0638,0.0208,-0.0106,0.0893,2446000000.0,1310000000.0,-0.4005,-0.4005,-0.4005,-330000000.0,-330000000.0,0.1191,0.1156,BKR
2021-09-30 00:00:00,20512000000.0,16665000000.0,3847000000.0,,2410000000.0,918000000.0,275000000.0,707000000.0,276000000.0,1259000000.0,974000000.0,285000000.0,,140000000.0,0.24,0.1875,0.0448,0.0614,0.0068,0.0701,2076000000.0,918000000.0,1.3329,1.333,1.333,285000000.0,285000000.0,0.1012,0.0964,BKR
2021-06-30 00:00:00,20468000000.0,16868000000.0,3600000000.0,,2368000000.0,491000000.0,274000000.0,295000000.0,275000000.0,786000000.0,787000000.0,-1000000.0,,-38000000.0,-0.02,0.1759,0.024,0.0384,-0.0019,0.0579,1684000000.0,491000000.0,0.9148,0.9148,0.9148,-1000000.0,-1000000.0,0.0823,0.087,BKR
2021-03-31 00:00:00,20062000000.0,16760000000.0,3302000000.0,,2316000000.0,245000000.0,278000000.0,110000000.0,279000000.0,355000000.0,623000000.0,-268000000.0,,-165000000.0,-0.25,0.1646,0.0122,0.0177,-0.0082,0.043,1499000000.0,245000000.0,0.4851,0.4851,0.4851,-268000000.0,-268000000.0,0.0747,0.075,BKR
2020-12-31 00:00:00,20705000000.0,17506000000.0,3199000000.0,,2404000000.0,-15978000000.0,263000000.0,776000000.0,264000000.0,-15202000000.0,559000000.0,-15761000000.0,,-9940000000.0,-15.28,0.1545,-0.7717,-0.7342,-0.4801,0.025,112000000.0,-15978000000.0,-23.3497,-23.3497,-23.3497,-15761000000.0,-15761000000.0,0.0054,0.063,BKR
2020-09-30 00:00:00,21557000000.0,18074000000.0,3483000000.0,,2578000000.0,-15830000000.0,257000000.0,-585000000.0,257000000.0,-16415000000.0,203000000.0,-16618000000.0,,-10544000000.0,-16.13,0.1616,-0.7343,-0.7615,-0.4891,0.0612,306000000.0,-15830000000.0,-25.423,-25.4227,-25.4227,-16618000000.0,-16618000000.0,0.0142,0.106,BKR
2020-06-30 00:00:00,22390000000.0,18563000000.0,3827000000.0,,2692000000.0,-15484000000.0,,-443000000.0,250000000.0,-15927000000.0,304000000.0,-16231000000.0,,-10317000000.0,-15.77,0.1709,-0.6916,-0.7113,-0.4608,0.0638,692000000.0,-15484000000.0,-24.8073,-24.8058,-24.8058,-16231000000.0,-16231000000.0,0.0309,0.1083,BKR
