Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,3949800000.0,1817500000.0,2132300000.0,,1514099900.0,180700100.0,,-26500000.0,25600000.0,154200000.0,77400000.0,76800000.0,,76800000.0,0.37,0.5399,0.0457,0.039,0.0194,0.1229,656900100.0,180700000.0,0.3328,0.3382,0.3382,76800000.0,76800000.0,0.1663,0.1518,XRAY
2019-12-31 00:00:00,4022000000.0,1858000000.0,2164000000.0,,1586999900.0,353000100.0,,-15000000.0,27000000.0,338000000.0,82000000.0,256000000.0,,256000000.0,1.18,0.538,0.0878,0.084,0.0636,0.1283,676000100.0,353000000.0,1.1408,1.1475,1.1475,256000000.0,256000000.0,0.1681,0.1589,XRAY
2019-09-30 00:00:00,3977100000.0,1897600000.0,2079500200.0,,1695200000.0,306199900.0,,-20800000.0,32100000.0,285700000.0,123700000.0,162000000.0,,162400000.0,0.73,0.5229,0.077,0.0718,0.0408,0.1015,631899900.0,306199900.0,0.7081,0.7087,0.7087,162000000.0,162000000.0,0.1589,0.1347,XRAY
2019-06-30 00:00:00,3943400000.0,1901800000.0,2041600200.0,,1714400000.0,242200100.0,,-31600000.0,35200000.0,210900000.0,106400000.0,104500000.0,,105400000.0,0.48,0.5177,0.0614,0.0535,0.0267,0.087,573500000.0,242200100.0,0.4531,0.4514,0.4514,104500000.0,104500000.0,0.1454,0.1274,XRAY
2019-03-31 00:00:00,3976100000.0,1922500000.0,2053600200.0,,1715700000.0,-979399900.0,,-19900000.0,36800000.0,-999000000.0,53900000.0,-1052900000.0,,-1053000000.0,-4.66,0.5165,-0.2463,-0.2513,-0.2648,0.0753,440500100.0,-979399900.0,-4.686,-4.6888,-4.6888,-1052900000.0,-1052900000.0,0.1108,0.1193,XRAY
2018-12-31 00:00:00,3986000000.0,1918000000.0,2068000200.0,,1719000000.0,-957999900.0,,-300000.0,37000000.0,-958000000.0,53000000.0,-1011000000.0,,-1011000000.0,-4.48,0.5188,-0.2403,-0.2403,-0.2536,0.0805,462000000.0,-957999900.0,-4.5074,-4.5073,-4.5073,-1011000000.0,-1011000000.0,0.1159,0.1254,XRAY
2018-09-30 00:00:00,4017600000.0,1881300000.0,2136300000.0,,1707800000.0,-1746300300.0,,-2400000.0,37500000.0,-1748699900.0,-86100000.0,-1662600000.0,,-1663200000.0,-7.44,0.5317,-0.4347,-0.4353,-0.414,0.0887,235299600.0,-1746300200.0,-7.3251,-7.3305,-7.3305,-1662600000.0,-1662600000.0,0.0586,0.131,XRAY
2018-06-30 00:00:00,4098400000.0,1879200000.0,2219200000.0,,1719800000.0,-1683900400.0,,1100000.0,37600000.0,-1682799900.0,-83200000.0,-1599600000.0,,-1600600000.0,-7.18,0.5415,-0.4109,-0.4106,-0.3905,0.0995,293899600.0,-1683900300.0,-7.0598,-7.0599,-7.0599,-1599600000.0,-1599600000.0,0.0717,0.1379,XRAY
2018-03-31 00:00:00,4049000000.0,1838400000.0,2210600000.0,,1705200000.0,-1577800400.0,,-7500000.0,37600000.0,-1585299900.0,-56400000.0,-1528900000.0,,-1528600000.0,-6.78,0.546,-0.3897,-0.3915,-0.3775,0.106,399199500.0,-1577800300.0,-6.6605,-6.6606,-6.6606,-1528900000.0,-1528900000.0,0.0986,0.1419,XRAY
2017-12-31 00:00:00,3993400000.0,1804900000.0,2188500000.0,,1674700000.0,-1562300400.0,,-41200000.0,38300000.0,-1603499900.0,-53200000.0,-1550300000.0,,-1550000000.0,-6.88,0.548,-0.3912,-0.4015,-0.3881,0.1148,407599600.0,-1562300300.0,-6.7582,-6.7581,-6.7581,-1550300000.0,-1550300000.0,0.1021,0.1507,XRAY
2017-09-30 00:00:00,3898900100.0,1762200100.0,2136700100.0,,1652500000.0,-721699600.0,,-36300000.0,37700000.0,-758000000.0,34200000.0,-792200000.0,,-792600000.0,-3.47,0.548,-0.1851,-0.1944,-0.2033,0.1145,683200500.0,-721699700.0,-3.5275,-3.5126,-3.5126,-792200000.0,-792200000.0,0.1752,0.1527,XRAY
2017-06-30 00:00:00,3843900100.0,1752600100.0,2091300100.0,,1601100000.0,-702999600.0,,-35500000.0,36300000.0,-738500000.0,51900000.0,-790400000.0,,-790700000.0,-3.46,0.5441,-0.1829,-0.1921,-0.2057,0.1138,698500500.0,-702999700.0,-3.5251,-3.5101,-3.5101,-790400000.0,-790400000.0,0.1817,0.1519,XRAY
2017-03-31 00:00:00,3873200100.0,1799200100.0,2074000100.0,,1585600000.0,466200400.0,,-16100000.0,36000000.0,450100000.0,84300000.0,365800000.0,,364700000.0,1.57,0.5355,0.1204,0.1162,0.0942,0.1317,772800500.0,466200300.0,1.4995,1.5215,1.5215,365800000.0,365800000.0,0.1995,0.1666,XRAY
2016-12-31 00:00:00,3745300100.0,1744400100.0,2000900100.0,,1523000000.0,454700400.0,,-13800000.0,35900000.0,440900000.0,9500000.0,431400000.0,,429900000.0,2.03,0.5342,0.1214,0.1177,0.1148,0.1167,730900500.0,454700300.0,1.9468,1.9788,1.9788,431400000.0,431400000.0,0.1952,0.1504,XRAY
2016-09-30 00:00:00,3419900000.0,1585900000.0,1834000100.0,,1391000100.0,413600200.0,,-33000000.0,52700000.0,380600000.0,-1500000.0,382100000.0,,381500000.0,1.99,0.5363,0.1209,0.1113,0.1116,0.1073,650600200.0,413600100.0,1.9504,1.9849,1.9849,382100000.0,382100000.0,0.1902,0.1367,XRAY
2016-06-30 00:00:00,3114600000.0,1424700000.0,1689900100.0,,1276200100.0,385600300.0,,-28900000.0,53900000.0,356700000.0,-6700000.0,363400000.0,,373500000.0,2.19,0.5426,0.1238,0.1145,0.1199,0.126,579800300.0,385600200.0,2.1525,2.1918,2.1918,374200000.0,374200000.0,0.1862,0.1523,XRAY
2016-03-31 00:00:00,2790600000.0,1227900000.0,1562700100.0,,1149100100.0,350200300.0,,-40300000.0,54400000.0,309900000.0,200000.0,309700000.0,,312200000.0,2.06,0.56,0.1255,0.1111,0.1119,0.1278,499500300.0,350200200.0,2.0163,2.0542,2.0542,312400000.0,312400000.0,0.179,0.155,XRAY
2015-12-31 00:00:00,2674300000.0,1157100000.0,1517200100.0,,1077300100.0,375200300.0,,-45500000.0,55900000.0,329700000.0,77000000.0,252700000.0,,251200000.0,1.8,0.5673,0.1403,0.1233,0.0939,0.1592,509400300.0,375200200.0,1.7621,1.7936,1.7936,251100000.0,251100000.0,0.1905,0.186,XRAY
2015-09-30 00:00:00,2722261200.0,1186635100.0,1535626100.0,,1092737000.0,385424300.0,,-33263000.0,41547000.0,352161000.0,74652000.0,277509000.0,-343000.0,277329000.0,1.98,0.5641,0.1416,0.1294,0.1019,0.1784,513824300.0,385424200.0,1.939,1.975,1.975,277166000.0,277166000.0,0.1887,0.2071,XRAY
2015-06-30 00:00:00,2781561200.0,1227335100.0,1554226100.0,,1104437000.0,396424200.0,,-39963000.0,44647000.0,356461000.0,76252000.0,280209000.0,-12143000.0,268129000.0,1.91,0.5588,0.1425,0.1282,0.0964,0.1681,523821200.0,396424100.0,1.8681,1.9023,1.9023,268066000.0,268066000.0,0.1883,0.1982,XRAY
2015-03-31 00:00:00,2848786200.0,1269791100.0,1578995100.0,,1125558000.0,437730200.0,,-41792000.0,46645000.0,395938000.0,77548000.0,318390000.0,-4410000.0,314022000.0,2.22,0.5543,0.1537,0.139,0.1102,0.1637,567649200.0,437730100.0,2.1826,2.2216,2.2216,313980000.0,313980000.0,0.1993,0.1971,XRAY
2014-12-31 00:00:00,2922600200.0,1322800100.0,1599800100.0,,1143100000.0,445600200.0,,-41200000.0,46900000.0,404400000.0,81100000.0,323300000.0,-400000.0,322900000.0,2.27,0.5474,0.1525,0.1384,0.1105,0.1558,579300200.0,445600100.0,2.2392,2.2787,2.2787,322900000.0,322900000.0,0.1982,0.1917,XRAY
2014-09-30 00:00:00,2957227000.0,1352626100.0,1604600900.0,,1152000000.0,439731000.0,,-42201000.0,46883000.0,397530000.0,82349000.0,315181000.0,-877000.0,312607000.0,2.19,0.5426,0.1487,0.1344,0.1057,0.1443,575544000.0,439731000.0,2.1754,2.2123,2.2123,314304000.0,314304000.0,0.1946,0.1783,XRAY
2014-06-30 00:00:00,2953045000.0,1360127100.0,1592917900.0,,1145165000.0,435152000.0,,-40986000.0,45625000.0,394166000.0,74336000.0,319830000.0,40000.0,317158000.0,2.22,0.5394,0.1474,0.1335,0.1074,0.1364,569386000.0,435152000.0,2.2125,2.2491,2.2491,319870000.0,319870000.0,0.1928,0.1714,XRAY
2014-03-31 00:00:00,2948830000.0,1365425100.0,1583404900.0,,1138965000.0,430912000.0,,-43844000.0,45334000.0,387068000.0,71110000.0,315958000.0,2589000.0,314393000.0,2.2,0.537,0.1461,0.1313,0.1066,0.1168,565246000.0,430912000.0,2.1992,2.2349,2.2349,318547000.0,318547000.0,0.1917,0.1513,XRAY
2013-12-31 00:00:00,2950800000.0,1373400100.0,1577399900.0,,1144800000.0,419200000.0,,-49900000.0,49600000.0,369300000.0,52200000.0,317100000.0,1100000.0,313200000.0,2.19,0.5346,0.1421,0.1252,0.1061,0.1082,552100000.0,419200000.0,2.1946,2.2299,2.2299,318200000.0,318200000.0,0.1871,0.1416,XRAY
2013-09-30 00:00:00,2950399800.0,1378774000.0,1571625800.0,,1140755000.0,418950600.0,,-51421000.0,50968000.0,367530000.0,-31000.0,367561000.0,2498000.0,365565000.0,2.56,0.5327,0.142,0.1246,0.1239,0.11,552734600.0,418950800.0,2.5586,2.5977,2.5977,370059000.0,370059000.0,0.1873,0.1443,XRAY
2013-06-30 00:00:00,2942115800.0,1382792000.0,1559323800.0,,1131942000.0,402595700.0,,-53421000.0,53474000.0,349175000.0,5742000.0,343433000.0,52000.0,339078000.0,2.38,0.53,0.1368,0.1187,0.1152,0.1025,535846700.0,402595900.0,2.377,2.4127,2.4127,343485000.0,343485000.0,0.1821,0.1353,XRAY
2013-03-31 00:00:00,2944099800.0,1392263000.0,1551836800.0,,1138055000.0,388636700.0,,-53255000.0,56290000.0,335382000.0,-2253000.0,337635000.0,-801000.0,332614000.0,2.34,0.5271,0.132,0.1139,0.113,0.0975,521762800.0,388636900.0,2.3362,2.3709,2.3709,336834000.0,336834000.0,0.1772,0.131,XRAY
2012-12-31 00:00:00,2928428800.0,1372042000.0,1556386800.0,,1148731000.0,381938700.0,,-51260000.0,56851000.0,330679000.0,8920000.0,321759000.0,-3270000.0,314213000.0,2.22,0.5315,0.1304,0.1129,0.1073,0.094,518182800.0,381938900.0,2.2126,2.2452,2.2452,318489000.0,318489000.0,0.1769,0.1262,XRAY
