Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2017-09-30 00:00:00,6525000000.0,,6525000000.0,155000000.0,4716000000.0,1092000100.0,-167000000.0,154000000.0,925000000.0,289000000.0,636000000.0,635000000.0,2.9467,1.0,0.1674,0.1418,0.0973,-0.0483,1133000100.0,1092000000.0,2.8922,2.9588,2.9588,636000000.0,636000000.0,0.1736,-0.0192,RJF
2017-06-30 00:00:00,6284345000.0,,6284345000.0,152070000.0,4563414000.0,1088866200.0,-200198000.0,143418000.0,888668000.0,268912000.0,619756000.0,612499000.0,2.8601,1.0,0.1733,0.1414,0.0975,0.0966,1139240200.0,1088866100.0,2.832,2.8958,2.8958,619756000.0,619756000.0,0.1813,0.1265,RJF
2017-03-31 00:00:00,6008235000.0,,5998021000.0,149253000.0,4378132000.0,1013574300.0,-196993000.0,132891000.0,816581000.0,249583000.0,566998000.0,554978000.0,2.6067,0.9983,0.1687,0.1359,0.0924,0.0554,1051130300.0,1013574200.0,2.6061,2.6622,2.6622,566998000.0,566998000.0,0.1749,0.0865,RJF
2016-12-31 00:00:00,5749031000.0,,5728300000.0,143151000.0,4216163000.0,1039426300.0,-190040000.0,125323000.0,849386000.0,269096000.0,580290000.0,568332000.0,2.68,0.9964,0.1808,0.1477,0.0989,-0.0316,1076059300.0,1039426200.0,2.6771,2.7316,2.7316,580290000.0,580290000.0,0.1872,-0.0024,RJF
2016-09-30 00:00:00,5521120000.0,,5490393000.0,148413000.0,4071808000.0,996873200.0,-184929000.0,116056000.0,811944000.0,271293000.0,540651000.0,528094000.0,2.4866,0.9944,0.1806,0.1471,0.0956,-0.1259,1044246200.0,996873100.0,2.4942,2.5423,2.5423,540651000.0,540651000.0,0.1891,-0.1038,RJF
2016-06-30 00:00:00,5397463000.0,40741000.0,5356722000.0,151888000.0,4014992000.0,971616600.0,-163546000.0,107961000.0,808070000.0,284171000.0,523899000.0,487319000.0,2.2799,0.9925,0.18,0.1497,0.0903,0.0527,1024660600.0,971616400.0,2.4085,2.4556,2.4556,523899000.0,523899000.0,0.1898,0.0729,RJF
2016-03-31 00:00:00,5359179000.0,40175000.0,5319004000.0,155527000.0,4004444000.0,947842500.0,-143331000.0,107652000.0,804511000.0,286845000.0,517666000.0,495010000.0,2.3066,0.9925,0.1769,0.1501,0.0924,0.0668,992762500.0,947842300.0,2.3694,2.4175,2.4175,517666000.0,517666000.0,0.1852,0.0859,RJF
2015-12-31 00:00:00,5330693000.0,43246000.0,5287447000.0,162600000.0,3998607000.0,921412600.0,-135376000.0,105389000.0,786036000.0,281431000.0,504605000.0,482626000.0,2.24,0.9919,0.1729,0.1475,0.0905,0.1526,958056600.0,921412400.0,2.3019,2.3529,2.3529,504605000.0,504605000.0,0.1797,0.1702,RJF
2015-09-30 00:00:00,5309680000.0,42748000.0,5266932000.0,158966000.0,3954875000.0,944256500.0,-129644000.0,106074000.0,814612000.0,296034000.0,518578000.0,502140000.0,2.34,0.9919,0.1778,0.1534,0.0946,0.1553,970027600.0,944256300.0,2.3689,2.4253,2.4253,518578000.0,518578000.0,0.1827,0.1693,RJF
2015-06-30 00:00:00,5251959000.0,43444000.0,5208515000.0,155289000.0,3908177200.0,904197900.0,-123417000.0,107641000.0,780781000.0,294452000.0,486329000.0,511117000.0,2.3867,0.9917,0.1722,0.1487,0.0973,0.0864,927539000.0,904197900.0,2.2289,2.2866,2.2866,486329000.0,486329000.0,0.1766,0.0993,RJF
