Date,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Diluted, from Disc. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Discontinued Ops)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Income from Discontinued Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2017-06-30 00:00:00,10922000000.0,6154000000.0,4768000000.0,91000000.0,1158000000.0,2278000000.0,,-156000000.0,160000000.0,2122000000.0,578000000.0,1544000000.0,43000000.0,1540000000.0,5.39,0.4366,0.2086,0.1943,0.141,0.1377,3426000000.0,2278000000.0,5.4131,,5.553,,5.4193,1587000000.0,,1587000000.0,0.3137,0.2693,LIN
2017-03-31 00:00:00,10753000000.0,6023000000.0,4730000000.0,92000000.0,1161000000.0,2260000000.0,,-160000000.0,166000000.0,2100000000.0,567000000.0,1533000000.0,43000000.0,1533000000.0,5.37,0.4399,0.2102,0.1953,0.1426,0.1374,3397000000.0,2260000000.0,5.379,,5.5165,,5.3828,1576000000.0,,1576000000.0,0.3159,0.274,LIN
2016-12-31 00:00:00,10534000000.0,5855000000.0,4679000000.0,92000000.0,1145000000.0,2247000000.0,,-199000000.0,190000000.0,2048000000.0,551000000.0,1497000000.0,41000000.0,1500000000.0,5.26,0.4442,0.2133,0.1944,0.1424,0.1257,3369000000.0,2247000000.0,5.25,,5.3838,,5.2501,1538000000.0,,1538000000.0,0.3198,0.2648,LIN
2016-09-30 00:00:00,10485000000.0,5808000000.0,4677000000.0,92000000.0,1148000000.0,2263000000.0,,-194000000.0,194000000.0,2069000000.0,562000000.0,1507000000.0,43000000.0,1516000000.0,5.32,0.4461,0.2158,0.1973,0.1446,0.133,3375000000.0,2263000000.0,5.3915,,5.4268,,5.4268,1550000000.0,,1550000000.0,0.3219,0.2707,LIN
2016-06-30 00:00:00,10455000000.0,5763000000.0,4692000000.0,93000000.0,1138000000.0,2360000000.0,,-186000000.0,186000000.0,2174000000.0,598000000.0,1576000000.0,43000000.0,1578000000.0,5.53,0.4488,0.2257,0.2079,0.1509,0.1199,3464000000.0,2360000000.0,5.6354,,5.6692,,5.6692,1619000000.0,,1619000000.0,0.3313,0.2607,LIN
2016-03-31 00:00:00,10528000000.0,5811000000.0,4717000000.0,92000000.0,1127000000.0,2252000000.0,,-182000000.0,182000000.0,2070000000.0,583000000.0,1487000000.0,42000000.0,1487000000.0,5.2,0.448,0.2139,0.1966,0.1412,0.1209,3353000000.0,2252000000.0,5.3135,,5.3455,,5.3455,1529000000.0,,1529000000.0,0.3185,0.2603,LIN
2015-12-31 00:00:00,10776000000.0,5960000000.0,4816000000.0,93000000.0,1152000000.0,2321000000.0,,-161000000.0,161000000.0,2160000000.0,612000000.0,1548000000.0,43000000.0,1547000000.0,5.39,0.4469,0.2154,0.2004,0.1436,0.1071,3427000000.0,2321000000.0,5.5042,,5.5434,,5.5434,1591000000.0,,1591000000.0,0.318,0.2501,LIN
2015-09-30 00:00:00,11171000000.0,6223000000.0,4948000000.0,94000000.0,1197000000.0,2222000000.0,,-198000000.0,198000000.0,2024000000.0,594000000.0,1430000000.0,43000000.0,1427000000.0,4.95,0.4429,0.1989,0.1812,0.1277,0.0948,3344000000.0,2222000000.0,5.072,,5.1138,,5.1138,1473000000.0,,1473000000.0,0.2993,0.2412,LIN
2015-06-30 00:00:00,11629000000.0,6515000000.0,5114000000.0,96000000.0,1243000000.0,2339000000.0,,-208000000.0,208000000.0,2131000000.0,625000000.0,1506000000.0,44000000.0,1503000000.0,5.18,0.4398,0.2011,0.1832,0.1292,0.0921,3486000000.0,2339000000.0,5.2942,,5.3451,,5.3451,1550000000.0,,1550000000.0,0.2998,0.2349,LIN
2015-03-31 00:00:00,12004000000.0,6766000000.0,5238000000.0,97000000.0,1281000000.0,2556000000.0,,-211000000.0,211000000.0,2345000000.0,677000000.0,1668000000.0,44000000.0,1662000000.0,5.7,0.4364,0.2129,0.1954,0.1385,0.0971,3718000000.0,2556000000.0,5.8197,,5.8791,,5.8791,1712000000.0,,1712000000.0,0.3097,0.2382,LIN
2014-12-31 00:00:00,12273000000.0,6962000000.0,5311000000.0,96000000.0,1308000000.0,2608000000.0,,-213000000.0,213000000.0,2395000000.0,691000000.0,1704000000.0,42000000.0,1694000000.0,5.78,0.4327,0.2125,0.1951,0.138,0.0976,3778000000.0,2608000000.0,5.9064,,5.9693,,5.9693,1746000000.0,,1746000000.0,0.3078,0.2352,LIN
2014-09-30 00:00:00,12293000000.0,6972000000.0,5321000000.0,98000000.0,1320000000.0,2773000000.0,,-190000000.0,190000000.0,2583000000.0,682000000.0,1901000000.0,39000000.0,1866000000.0,6.35,0.4328,0.2256,0.2101,0.1518,0.1088,3939000000.0,2773000000.0,6.5334,,6.6087,,6.6087,1940000000.0,,1940000000.0,0.3204,0.2489,LIN
2014-06-30 00:00:00,12162000000.0,6889000000.0,5273000000.0,97000000.0,1329000000.0,2732000000.0,,-186000000.0,186000000.0,2546000000.0,670000000.0,1876000000.0,36000000.0,1834000000.0,6.23,0.4336,0.2246,0.2093,0.1508,0.1186,3878000000.0,2732000000.0,6.4222,,6.497,,6.497,1912000000.0,,1912000000.0,0.3189,0.2673,LIN
2014-03-31 00:00:00,12063000000.0,6832000000.0,5231000000.0,97000000.0,1338000000.0,2700000000.0,,-184000000.0,184000000.0,2516000000.0,661000000.0,1855000000.0,37000000.0,1812000000.0,6.15,0.4336,0.2238,0.2086,0.1502,0.0857,3828000000.0,2700000000.0,6.3407,,6.4143,,6.4143,1892000000.0,,1892000000.0,0.3173,0.2471,LIN
2013-12-31 00:00:00,11925000000.0,6744000000.0,5181000000.0,98000000.0,1349000000.0,2625000000.0,,-178000000.0,178000000.0,2447000000.0,649000000.0,1798000000.0,38000000.0,1755000000.0,5.95,0.4345,0.2201,0.2052,0.1472,0.0752,3734000000.0,2625000000.0,6.1412,,6.2127,,6.2127,1836000000.0,,1836000000.0,0.3131,0.2446,LIN
2013-09-30 00:00:00,11714000000.0,6628000000.0,5086000000.0,97000000.0,1336000000.0,2551000000.0,,-157000000.0,157000000.0,2394000000.0,675000000.0,1719000000.0,38000000.0,1695000000.0,5.74,0.4342,0.2178,0.2044,0.1447,0.0633,3627000000.0,2551000000.0,5.8722,,5.9351,,5.9351,1757000000.0,,1757000000.0,0.3096,0.2418,LIN
2013-06-30 00:00:00,11475000000.0,6526000000.0,4949000000.0,97000000.0,1306000000.0,2439000000.0,,-152000000.0,152000000.0,2287000000.0,590000000.0,1697000000.0,38000000.0,1680000000.0,5.67,0.4313,0.2125,0.1993,0.1464,0.0482,3482000000.0,2439000000.0,5.782,,5.8442,,5.8442,1735000000.0,,1735000000.0,0.3034,0.233,LIN
2013-03-31 00:00:00,11272000000.0,6418000000.0,4854000000.0,98000000.0,1272000000.0,2410000000.0,,-144000000.0,144000000.0,2266000000.0,585000000.0,1681000000.0,37000000.0,1664000000.0,5.59,0.4306,0.2138,0.201,0.1476,0.0585,3425000000.0,2410000000.0,5.7062,,5.7705,,5.7705,1718000000.0,,1718000000.0,0.3039,0.2504,LIN
2012-12-31 00:00:00,11224000000.0,6396000000.0,4828000000.0,98000000.0,1270000000.0,2437000000.0,,-141000000.0,141000000.0,2296000000.0,586000000.0,1710000000.0,34000000.0,1692000000.0,5.67,0.4301,0.2171,0.2046,0.1507,0.051,3438000000.0,2437000000.0,5.7778,,5.8461,,5.8461,1744000000.0,,1744000000.0,0.3063,0.2452,LIN
