Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,13114000000.0,1225000000.0,11889000000.0,8725000000.0,2930000000.0,-88000000.0,2851000000.0,483000000.0,2368000000.0,2137000000.0,6.25,0.9066,0.0,0.2174,0.163,0.7347,6.4401,6.5089,6.5089,2368000000.0,2368000000.0,0.0,0.786,STT
2019-12-31 00:00:00,13131000000.0,1375000000.0,11756000000.0,8731000000.0,2789000000.0,-86000000.0,2712000000.0,470000000.0,2242000000.0,2009000000.0,5.81,0.8953,0.0,0.2065,0.153,0.3777,6.0,6.0609,6.0609,2242000000.0,2242000000.0,0.0,0.4333,STT
2019-09-30 00:00:00,13121000000.0,1390000000.0,11731000000.0,8797000000.0,2675000000.0,-252000000.0,2603000000.0,488000000.0,2115000000.0,1913000000.0,5.11,0.8941,0.0,0.1984,0.1458,0.3818,5.585,5.6393,5.6393,2115000000.0,2115000000.0,0.0,0.4383,STT
2019-06-30 00:00:00,13094000000.0,1277000000.0,11817000000.0,8750000000.0,2820000000.0,-258000000.0,2775000000.0,479000000.0,2296000000.0,2093000000.0,5.56,0.9025,0.0,0.2119,0.1598,0.4414,6.0257,6.0871,6.0871,2296000000.0,2296000000.0,0.0,0.4923,STT
2019-03-31 00:00:00,13138000000.0,1131000000.0,12007000000.0,8790000000.0,2981000000.0,-317000000.0,2948000000.0,506000000.0,2442000000.0,2253000000.0,6.03,0.9139,0.0,0.2244,0.1715,0.3141,6.4499,6.5214,6.5214,2442000000.0,2442000000.0,0.0,0.3623,STT
2018-12-31 00:00:00,13122000000.0,991000000.0,12131000000.0,8780000000.0,3125000000.0,,3101000000.0,508000000.0,2593000000.0,2404000000.0,6.5,0.9245,0.0,0.2363,0.1832,0.729,6.8876,6.9707,6.9707,2593000000.0,2593000000.0,0.0,0.7754,STT
2018-09-30 00:00:00,12937000000.0,887000000.0,12050000000.0,8333000000.0,3518000000.0,,3385000000.0,880000000.0,2505000000.0,2321000000.0,6.35,0.9314,0.0,0.2617,0.1794,1.0478,6.6953,6.7823,6.7823,2505000000.0,2505000000.0,0.0,1.0933,STT
2018-06-30 00:00:00,12708000000.0,801000000.0,11907000000.0,8221000000.0,3480000000.0,,3314000000.0,888000000.0,2426000000.0,2242000000.0,6.15,0.937,0.0,0.2608,0.1764,0.4522,6.4912,6.5824,6.5824,2426000000.0,2426000000.0,0.0,0.4991,STT
2018-03-31 00:00:00,12332000000.0,678000000.0,11654000000.0,8006000000.0,3436000000.0,,3199000000.0,886000000.0,2313000000.0,2129000000.0,5.77,0.945,0.0,0.2594,0.1726,0.6201,6.14,6.2292,6.2292,2313000000.0,2313000000.0,0.0,0.6704,STT
2017-12-31 00:00:00,11870000000.0,604000000.0,11266000000.0,7791000000.0,3261000000.0,-337000000.0,2995000000.0,839000000.0,2156000000.0,1972000000.0,5.27,0.9491,0.0,0.2523,0.1661,0.531,5.6705,5.7525,5.7525,2156000000.0,2156000000.0,0.0,0.5847,STT
2017-09-30 00:00:00,11379000000.0,525000000.0,10854000000.0,7937000000.0,2703000000.0,-176000000.0,2527000000.0,127000000.0,2400000000.0,2216000000.0,5.82,0.9539,0.0,0.2221,0.1947,0.1099,6.2564,6.3386,6.3436,2402000000.0,2400000000.0,0.0,0.1644,STT
2017-06-30 00:00:00,11105000000.0,477000000.0,10628000000.0,7887000000.0,2526000000.0,-185000000.0,2341000000.0,62000000.0,2279000000.0,2094000000.0,5.44,0.957,0.0,0.2108,0.1886,0.0601,5.8785,5.9507,5.9557,2280000000.0,2278000000.0,0.0,0.115,STT
2017-03-31 00:00:00,10842000000.0,451000000.0,10391000000.0,7773000000.0,2408000000.0,-134000000.0,2274000000.0,-2000000.0,2276000000.0,2095000000.0,5.39,0.9584,0.0,0.2097,0.1932,0.2156,5.7978,5.8695,5.8695,2277000000.0,2277000000.0,0.0,0.2718,STT
2016-12-31 00:00:00,10635000000.0,428000000.0,10207000000.0,7671000000.0,2329000000.0,-209000000.0,2120000000.0,-22000000.0,2142000000.0,1968000000.0,5.04,0.9598,0.0,0.1993,0.185,0.1577,5.4105,5.474,5.474,2143000000.0,2143000000.0,0.0,0.2153,STT
2016-09-30 00:00:00,10650000000.0,435000000.0,10215000000.0,7385000000.0,2627000000.0,-172000000.0,2455000000.0,329000000.0,2126000000.0,1958000000.0,4.95,0.9592,0.0,0.2305,0.1838,0.4712,5.2999,5.3669,5.3643,2125000000.0,2126000000.0,0.0,0.531,STT
2016-06-30 00:00:00,10635000000.0,426000000.0,10209000000.0,7407000000.0,2606000000.0,-140000000.0,2466000000.0,324000000.0,2142000000.0,1990000000.0,4.98,0.9599,0.0,0.2319,0.1871,0.6964,5.2753,5.3461,5.341,2142000000.0,2144000000.0,0.0,0.765,STT
2016-03-31 00:00:00,10665000000.0,421000000.0,10244000000.0,7696000000.0,2352000000.0,-123000000.0,2229000000.0,286000000.0,1943000000.0,1794000000.0,4.46,0.9605,0.0,0.209,0.1682,0.026,4.7314,4.7935,4.7934,1943000000.0,1943000000.0,0.0,0.0986,STT
2015-12-31 00:00:00,10760000000.0,400000000.0,10360000000.0,7840000000.0,2323000000.0,-25000000.0,2298000000.0,318000000.0,1980000000.0,1848000000.0,4.57,0.9628,0.0,0.2136,0.1717,-0.1957,4.7868,4.8547,4.8546,1980000000.0,1980000000.0,0.0,-0.1304,STT
2015-09-30 00:00:00,10824000000.0,393000000.0,10431000000.0,7987000000.0,2237000000.0,-71000000.0,2166000000.0,286000000.0,1880000000.0,1759000000.0,4.47,0.9637,0.0,0.2001,0.1625,-0.4666,4.4988,4.5716,4.5691,1880000000.0,1881000000.0,0.0,-0.4046,STT
2015-06-30 00:00:00,10792000000.0,393000000.0,10399000000.0,7898000000.0,2288000000.0,-81000000.0,2207000000.0,347000000.0,1860000000.0,1762000000.0,4.41,0.9636,0.0,0.2045,0.1633,-0.5543,4.3947,4.4698,4.4698,1860000000.0,1860000000.0,0.0,-0.5085,STT
2015-03-31 00:00:00,10777000000.0,388000000.0,10389000000.0,7584000000.0,2587000000.0,-106000000.0,2481000000.0,417000000.0,2064000000.0,1975000000.0,4.86,0.964,0.0,0.2302,0.1833,-0.2304,4.8204,4.9059,4.9059,2064000000.0,2064000000.0,0.0,-0.1921,STT
2014-12-31 00:00:00,10666000000.0,392000000.0,10274000000.0,7482000000.0,2570000000.0,-133000000.0,2437000000.0,415000000.0,2022000000.0,1958000000.0,4.78,0.9632,0.0,0.2285,0.1836,-0.0926,4.6804,4.7664,4.7664,2022000000.0,2022000000.0,0.0,-0.0526,STT
2014-09-30 00:00:00,10498000000.0,389000000.0,10109000000.0,7295000000.0,2598000000.0,-111000000.0,2481000000.0,469000000.0,2012000000.0,1959000000.0,4.77,0.9629,0.0,0.2363,0.1866,-0.2705,4.6102,4.6967,4.6967,2012000000.0,2012000000.0,0.0,-0.2299,STT
2014-06-30 00:00:00,10337000000.0,385000000.0,9952000000.0,7114000000.0,2623000000.0,-121000000.0,2496000000.0,504000000.0,1992000000.0,1948000000.0,4.69,0.9628,0.0,0.2415,0.1884,-0.0249,4.5014,4.5889,4.5889,1992000000.0,1992000000.0,0.0,0.0133,STT
2014-03-31 00:00:00,10314000000.0,400000000.0,9914000000.0,7058000000.0,2641000000.0,-123000000.0,2512000000.0,563000000.0,1949000000.0,1917000000.0,4.54,0.9612,0.0,0.2436,0.1859,-0.0852,4.3285,4.4155,4.4155,1949000000.0,1949000000.0,0.0,-0.0485,STT
2013-12-31 00:00:00,10275000000.0,411000000.0,9864000000.0,6874000000.0,2776000000.0,-104000000.0,2666000000.0,616000000.0,2050000000.0,2016000000.0,4.71,0.96,0.0,0.2595,0.1962,-0.2347,4.504,4.5938,4.5938,2050000000.0,2050000000.0,0.0,-0.197,STT
2013-09-30 00:00:00,10292000000.0,423000000.0,9869000000.0,6782000000.0,2874000000.0,-213000000.0,2661000000.0,608000000.0,2053000000.0,2025000000.0,4.48,0.9589,0.0,0.2586,0.1968,-0.0391,4.4588,4.5397,4.5397,2053000000.0,2053000000.0,0.0,-0.0041,STT
2013-06-30 00:00:00,10237000000.0,437000000.0,9800000000.0,6484000000.0,3110000000.0,-211000000.0,2899000000.0,712000000.0,2187000000.0,2148000000.0,4.66,0.9573,0.0,0.2832,0.2098,0.0777,4.6686,4.7473,4.7473,2187000000.0,2187000000.0,0.0,0.1206,STT
2013-03-31 00:00:00,10110000000.0,447000000.0,9663000000.0,6456000000.0,3007000000.0,-218000000.0,2789000000.0,691000000.0,2098000000.0,2057000000.0,4.4,0.9558,0.0,0.2759,0.2035,0.1289,4.4157,4.4847,4.4847,2098000000.0,2098000000.0,0.0,0.1674,STT
2012-12-31 00:00:00,10125000000.0,476000000.0,9649000000.0,6460000000.0,2991000000.0,-225000000.0,2766000000.0,705000000.0,2061000000.0,2019000000.0,4.26,0.953,0.0,0.2732,0.1994,0.1559,4.2836,4.3439,4.3439,2061000000.0,2061000000.0,0.0,0.1909,STT
