Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2017-12-31 00:00:00,21253000000.0,17651000000.0,3602000000.0,2112000000.0,1136000000.0,,-249000000.0,162000000.0,887000000.0,550000000.0,337000000.0,,350000000.0,4.64,0.1695,0.0535,0.0417,0.0165,0.0302,1790000000.0,1136000000.0,4.5296,4.5975,4.5975,337000000.0,337000000.0,0.0842,0.0595,WHR
2017-09-30 00:00:00,21207000000.0,17630000000.0,3577000000.0,2091000000.0,1210000000.0,,-224000000.0,165000000.0,986000000.0,191000000.0,795000000.0,,798000000.0,10.78,0.1687,0.0571,0.0465,0.0376,0.0324,1856000000.0,1210000000.0,10.5749,10.7272,10.7272,795000000.0,795000000.0,0.0875,0.0634,WHR
2017-06-30 00:00:00,21037000000.0,17435000000.0,3602000000.0,2089000000.0,1253000000.0,,-230000000.0,162000000.0,1023000000.0,256000000.0,767000000.0,,760000000.0,10.14,0.1712,0.0596,0.0486,0.0361,0.0365,1895000000.0,1253000000.0,10.0722,10.2194,10.2194,767000000.0,767000000.0,0.0901,0.0673,WHR
2017-03-31 00:00:00,20888000000.0,17193000000.0,3695000000.0,2106000000.0,1347000000.0,,-250000000.0,164000000.0,1097000000.0,167000000.0,930000000.0,,891000000.0,11.79,0.1769,0.0645,0.0525,0.0427,0.0396,1997000000.0,1347000000.0,12.1073,12.2887,12.2887,930000000.0,930000000.0,0.0956,0.0684,WHR
2016-12-31 00:00:00,20718000000.0,17026000000.0,3692000000.0,2080000000.0,1368000000.0,,-254000000.0,161000000.0,1114000000.0,186000000.0,928000000.0,,888000000.0,11.68,0.1782,0.066,0.0538,0.0429,0.0292,2023000000.0,1368000000.0,12.0207,12.1945,12.1945,928000000.0,928000000.0,0.0976,0.0581,WHR
2016-09-30 00:00:00,20622000000.0,16918000000.0,3704000000.0,2095000000.0,1364000000.0,,-276000000.0,159000000.0,1088000000.0,157000000.0,931000000.0,,888000000.0,11.59,0.1796,0.0661,0.0528,0.0431,0.0294,2032000000.0,1364000000.0,11.9733,12.1502,12.1502,931000000.0,931000000.0,0.0985,0.0585,WHR
2016-06-30 00:00:00,20651000000.0,16957000000.0,3694000000.0,2105000000.0,1319000000.0,,-269000000.0,161000000.0,1050000000.0,113000000.0,937000000.0,,885000000.0,11.43,0.1789,0.0639,0.0508,0.0429,0.0312,1988000000.0,1319000000.0,11.9371,12.0995,12.0995,937000000.0,937000000.0,0.0963,0.059,WHR
2016-03-31 00:00:00,20661000000.0,17031000000.0,3630000000.0,2118000000.0,1224000000.0,,-185000000.0,160000000.0,1039000000.0,259000000.0,780000000.0,,742000000.0,9.47,0.1757,0.0592,0.0503,0.0359,0.0239,1899000000.0,1224000000.0,9.831,9.9501,9.9501,780000000.0,780000000.0,0.0919,0.0548,WHR
2015-12-31 00:00:00,20891000000.0,17231000000.0,3660000000.0,2143000000.0,1242000000.0,,-211000000.0,165000000.0,1031000000.0,209000000.0,822000000.0,,783000000.0,9.95,0.1752,0.0595,0.0494,0.0375,0.0274,1910000000.0,1242000000.0,10.3137,10.4447,10.4447,822000000.0,822000000.0,0.0914,0.0586,WHR
2015-09-30 00:00:00,21334000000.0,17620000000.0,3714000000.0,2277000000.0,1186000000.0,,-266000000.0,170000000.0,920000000.0,179000000.0,741000000.0,,684000000.0,8.68,0.1741,0.0556,0.0431,0.0321,0.0375,1845000000.0,1186000000.0,9.2759,9.4019,9.4019,741000000.0,741000000.0,0.0865,0.068,WHR
2015-06-30 00:00:00,20881000000.0,17270000000.0,3611000000.0,2196000000.0,1192000000.0,,-278000000.0,164000000.0,914000000.0,188000000.0,726000000.0,,679000000.0,8.62,0.1729,0.0571,0.0438,0.0325,0.0369,1822000000.0,1192000000.0,9.0914,9.2267,9.2267,726000000.0,726000000.0,0.0873,0.0694,WHR
2015-03-31 00:00:00,20355000000.0,16862000000.0,3493000000.0,2097000000.0,1210000000.0,,-336000000.0,164000000.0,874000000.0,148000000.0,726000000.0,,681000000.0,8.67,0.1716,0.0594,0.0429,0.0335,0.0282,1804000000.0,1210000000.0,9.103,9.2506,9.2506,726000000.0,726000000.0,0.0886,0.0614,WHR
2014-12-31 00:00:00,19872000000.0,16477000000.0,3395000000.0,2038000000.0,1188000000.0,,-307000000.0,165000000.0,881000000.0,189000000.0,692000000.0,,650000000.0,8.31,0.1708,0.0598,0.0443,0.0327,0.0393,1748000000.0,1188000000.0,8.6935,8.8378,8.8378,692000000.0,692000000.0,0.088,0.0744,WHR
2014-09-30 00:00:00,18959000000.0,15681000000.0,3278000000.0,1838000000.0,1261000000.0,,-323000000.0,163000000.0,938000000.0,167000000.0,771000000.0,,750000000.0,9.58,0.1729,0.0665,0.0495,0.0396,0.0121,1801000000.0,1261000000.0,9.6678,9.847,9.847,771000000.0,771000000.0,0.095,0.047,WHR
2014-06-30 00:00:00,18818000000.0,15521000000.0,3297000000.0,1850000000.0,1239000000.0,,-308000000.0,171000000.0,931000000.0,196000000.0,735000000.0,,716000000.0,9.12,0.1752,0.0658,0.0495,0.038,0.0234,1785000000.0,1239000000.0,9.1723,9.3465,9.3465,735000000.0,735000000.0,0.0949,0.0579,WHR
2014-03-31 00:00:00,18884000000.0,15557000000.0,3327000000.0,1846000000.0,1276000000.0,,-335000000.0,175000000.0,941000000.0,185000000.0,756000000.0,,735000000.0,9.31,0.1762,0.0676,0.0498,0.0389,0.0323,1814000000.0,1276000000.0,9.3883,9.5653,9.5653,756000000.0,756000000.0,0.0961,0.065,WHR
2013-12-31 00:00:00,18769000000.0,15471000000.0,3298000000.0,1828000000.0,1249000000.0,,-332000000.0,177000000.0,917000000.0,68000000.0,849000000.0,,827000000.0,10.43,0.1757,0.0665,0.0489,0.0441,0.0368,1789000000.0,1249000000.0,10.5074,10.7063,10.7063,849000000.0,849000000.0,0.0953,0.0672,WHR
2013-09-30 00:00:00,18470000000.0,15269000000.0,3201000000.0,1819000000.0,1153000000.0,,-290000000.0,182000000.0,863000000.0,73000000.0,790000000.0,,768000000.0,9.67,0.1733,0.0624,0.0467,0.0416,0.0321,1676000000.0,1153000000.0,9.7736,9.946,9.946,790000000.0,790000000.0,0.0907,0.0595,WHR
2013-06-30 00:00:00,18281000000.0,15223000000.0,3058000000.0,1779000000.0,1053000000.0,,-317000000.0,187000000.0,736000000.0,65000000.0,671000000.0,,646000000.0,8.16,0.1673,0.0576,0.0403,0.0353,0.0217,1562000000.0,1053000000.0,8.3256,8.4708,8.4708,671000000.0,671000000.0,0.0854,0.0468,WHR
2013-03-31 00:00:00,18043000000.0,15074000000.0,2969000000.0,1773000000.0,919000000.0,,-304000000.0,191000000.0,615000000.0,30000000.0,585000000.0,,561000000.0,7.13,0.1646,0.0509,0.0341,0.0311,0.0205,1448000000.0,919000000.0,7.3083,7.4278,7.4278,585000000.0,585000000.0,0.0803,0.0451,WHR
2012-12-31 00:00:00,18143000000.0,15250000000.0,2893000000.0,1757000000.0,869000000.0,,-311000000.0,199000000.0,558000000.0,133000000.0,425000000.0,,401000000.0,5.14,0.1595,0.0479,0.0308,0.0221,0.0127,1420000000.0,869000000.0,5.3594,5.4418,5.4418,425000000.0,425000000.0,0.0783,0.0384,WHR
