Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2015-06-30 00:00:00,4838060000.0,304461000.0,4533599000.0,2817296900.0,1689016000.0,1689016000.0,607822000.0,1081194000.0,988432000.0,7.5,0.9371,0.0,0.3491,0.2043,0.2333,8.1572,8.2064,8.2064,1081194000.0,1081194000.0,0.0,0.2455,MTB
2015-03-31 00:00:00,4771381000.0,292411000.0,4478970000.0,2785059900.0,1663354800.0,1663355000.0,584513000.0,1078842000.0,985641000.0,7.5,0.9387,0.0,0.3486,0.2066,0.195,8.1604,8.2133,8.2133,1078842000.0,1078842000.0,0.0,0.2088,MTB
2014-12-31 00:00:00,4736150000.0,280431000.0,4455719000.0,2779649900.0,1642244900.0,1642245000.0,575999000.0,1066246000.0,978531000.0,7.47,0.9408,0.0,0.3467,0.2066,0.2166,8.0871,8.1424,8.1424,1066246000.0,1066246000.0,0.0,0.2321,MTB
2014-09-30 00:00:00,4708607000.0,273641000.0,4434966000.0,2814213000.0,1583660000.0,1583660000.0,573541000.0,1010119000.0,927781000.0,7.1,0.9419,0.0,0.3363,0.197,0.2356,7.6792,7.7346,7.7346,1010119000.0,1010119000.0,0.0,0.2555,MTB
2014-06-30 00:00:00,4734547000.0,269255000.0,4465292000.0,2823210000.0,1601718900.0,1601719000.0,572465000.0,1029254000.0,951212000.0,7.31,0.9431,0.0,0.3383,0.2009,0.1398,7.8559,7.9168,7.9168,1029254000.0,1029254000.0,0.0,0.1659,MTB
2014-03-31 00:00:00,4802741000.0,276699000.0,4526042000.0,2777873000.0,1704538100.0,1704538000.0,611154000.0,1093384000.0,1019070000.0,7.88,0.9424,0.0,0.3549,0.2122,0.1385,8.3999,8.4609,8.4609,1093384000.0,1093384000.0,0.0,0.1655,MTB
2013-12-31 00:00:00,4822539000.0,284105000.0,4538434000.0,2725954000.0,1765567900.0,1765568000.0,627088000.0,1138480000.0,1062429000.0,8.25,0.9411,0.0,0.3661,0.2203,0.1665,8.7843,8.8492,8.8492,1138480000.0,1138480000.0,0.0,0.1933,MTB
2013-09-30 00:00:00,4840344000.0,294054000.0,4546290000.0,2660621000.0,1835330700.0,1835331100.0,622080000.0,1213251000.0,1135513000.0,8.85,0.9392,0.0,0.3792,0.2346,0.0864,9.4158,9.4823,9.4823,1213251000.0,1213251000.0,0.0,0.1095,MTB
2013-06-30 00:00:00,4810854000.0,306605000.0,4504249000.0,2612565000.0,1837888800.0,1837889100.0,625655000.0,1212234000.0,1134062000.0,8.89,0.9363,0.0,0.382,0.2357,0.0797,9.4789,9.5349,9.5349,1212234000.0,1212234000.0,0.0,0.0981,MTB
2013-03-31 00:00:00,4680994000.0,323388000.0,4357606000.0,2640961000.0,1659444800.0,1659445100.0,562297000.0,1097148000.0,1020233000.0,8.04,0.9309,0.0,0.3545,0.218,0.1219,8.6317,8.6777,8.6777,1097148000.0,1097148000.0,0.0,0.1409,MTB
2012-12-31 00:00:00,4608955000.0,343169000.0,4265786000.0,2652629000.0,1552525900.0,1552526100.0,523028000.0,1029498000.0,953390000.0,7.54,0.9255,0.0,0.3368,0.2069,0.0886,8.1444,8.1794,8.1794,1029498000.0,1029498000.0,0.0,0.1085,MTB
