Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,23710000000.0,1768000000.0,23505000000.0,14759000000.0,8576000000.0,8337000000.0,1751000000.0,6586000000.0,6230000000.0,4.2,0.9914,0.0,0.3516,0.2628,0.5552,4.4361,4.4383,4.4383,6586000000.0,6554000000.0,0.0,0.5552,USB
2022-06-30 00:00:00,22888000000.0,1105000000.0,23073000000.0,14070000000.0,8835000000.0,8638000000.0,1834000000.0,6804000000.0,6446000000.0,4.34,1.0081,0.0,0.3774,0.2816,0.5124,4.5846,4.5877,4.5877,6804000000.0,6771000000.0,0.0,0.5124,USB
2022-03-31 00:00:00,22837000000.0,960000000.0,22846000000.0,13449000000.0,9229000000.0,9229000000.0,1971000000.0,7258000000.0,6896000000.0,4.65,1.0004,0.0,0.4041,0.302,0.6241,4.8872,4.8905,4.8905,7258000000.0,7233000000.0,0.0,0.6241,USB
2021-12-31 00:00:00,23054000000.0,993000000.0,22721000000.0,12396000000.0,10166000000.0,10166000000.0,2181000000.0,7985000000.0,7605000000.0,5.11,0.9856,0.0,0.441,0.3299,0.4667,5.359,5.3626,5.3626,7985000000.0,7967000000.0,0.0,0.4667,USB
2021-09-30 00:00:00,23426000000.0,1065000000.0,22789000000.0,12674000000.0,9949000000.0,9949000000.0,2117000000.0,7832000000.0,7448000000.0,4.99,0.9728,0.0,0.4247,0.3179,0.3592,5.2367,5.2401,5.2401,7832000000.0,7822000000.0,0.0,0.3592,USB
2021-06-30 00:00:00,24037000000.0,1173000000.0,22864000000.0,13411000000.0,9284000000.0,9284000000.0,1900000000.0,7384000000.0,7008000000.0,4.68,0.9512,0.0,0.3862,0.2916,0.3634,4.9185,4.9217,4.9217,7384000000.0,7384000000.0,0.0,0.3634,USB
2021-03-31 00:00:00,24322000000.0,1400000000.0,22922000000.0,15246000000.0,7504000000.0,7504000000.0,1413000000.0,6091000000.0,5708000000.0,3.8,0.9424,0.0,0.3085,0.2347,0.0945,4.0455,4.0481,4.0481,6091000000.0,6091000000.0,0.0,0.0945,USB
2020-12-31 00:00:00,25241000000.0,2015000000.0,23226000000.0,16999000000.0,6051000000.0,6051000000.0,1066000000.0,4985000000.0,4621000000.0,3.07,0.9202,0.0,0.2397,0.1831,0.1472,3.3014,3.3035,3.3035,4985000000.0,4985000000.0,0.0,0.1472,USB
2020-09-30 00:00:00,25903000000.0,2759000000.0,23144000000.0,16993000000.0,5978000000.0,5978000000.0,1025000000.0,4953000000.0,4604000000.0,3.03,0.8935,0.0,0.2308,0.1777,0.1823,3.2504,3.2517,3.2517,4953000000.0,4953000000.0,0.0,0.1823,USB
2020-06-30 00:00:00,26669000000.0,3569000000.0,23100000000.0,16500000000.0,6429000000.0,6429000000.0,1145000000.0,5284000000.0,4931000000.0,3.2,0.8662,0.0,0.2411,0.1849,0.1682,3.4128,3.4157,3.4157,5284000000.0,5284000000.0,0.0,0.1682,USB
2020-03-31 00:00:00,27324000000.0,4243000000.0,23081000000.0,14964000000.0,7947000000.0,7947000000.0,1530000000.0,6417000000.0,6058000000.0,3.88,0.8447,0.0,0.2908,0.2217,0.2176,4.0998,4.1039,4.1039,6417000000.0,6417000000.0,0.0,0.2176,USB
2019-12-31 00:00:00,27325000000.0,4442000000.0,22883000000.0,14121000000.0,8594000000.0,8594000000.0,1648000000.0,6946000000.0,6583000000.0,4.17,0.8374,0.0,0.3145,0.2409,0.1789,4.3878,4.3934,4.3934,6946000000.0,6946000000.0,0.0,0.1789,USB
2019-09-30 00:00:00,27443000000.0,4402000000.0,23041000000.0,13976000000.0,8900000000.0,8900000000.0,1585000000.0,7315000000.0,6952000000.0,4.36,0.8396,0.0,0.3243,0.2533,0.277,4.5775,4.5856,4.5856,7315000000.0,7315000000.0,0.0,0.277,USB
2019-06-30 00:00:00,26933000000.0,4118000000.0,22815000000.0,13853000000.0,8798000000.0,8798000000.0,1578000000.0,7220000000.0,6863000000.0,4.26,0.8471,0.0,0.3267,0.2548,0.2889,4.4784,4.487,4.487,7220000000.0,7220000000.0,0.0,0.2889,USB
2019-03-31 00:00:00,26354000000.0,3723000000.0,22631000000.0,13749000000.0,8720000000.0,8720000000.0,1570000000.0,7150000000.0,6800000000.0,4.19,0.8587,0.0,0.3309,0.258,0.3956,4.3982,4.4079,4.4079,7150000000.0,7150000000.0,0.0,0.3956,USB
2018-12-31 00:00:00,25775000000.0,3254000000.0,22521000000.0,13682000000.0,8678000000.0,8678000000.0,1554000000.0,7124000000.0,6784000000.0,4.15,0.8738,0.0,0.3367,0.2632,0.4099,4.3491,4.3599,4.3599,7124000000.0,7124000000.0,0.0,0.4099,USB
2018-09-30 00:00:00,25066000000.0,2801000000.0,22265000000.0,14265000000.0,7836000000.0,7836000000.0,888000000.0,6948000000.0,6618000000.0,4.02,0.8883,0.0,0.3126,0.264,0.309,4.2109,4.2225,4.2225,6948000000.0,6948000000.0,0.0,0.309,USB
2018-06-30 00:00:00,24569000000.0,2457000000.0,22112000000.0,14233000000.0,7712000000.0,7712000000.0,1017000000.0,6695000000.0,6371000000.0,3.85,0.9,0.0,0.3139,0.2593,0.2598,4.0302,4.0424,4.0424,6695000000.0,6695000000.0,0.0,0.2598,USB
2018-03-31 00:00:00,24074000000.0,2176000000.0,21898000000.0,14152000000.0,7576000000.0,7576000000.0,1127000000.0,6449000000.0,6123000000.0,3.68,0.9096,0.0,0.3147,0.2543,0.1959,3.8569,3.8697,3.8697,6449000000.0,6449000000.0,0.0,0.1959,USB
2017-12-31 00:00:00,23663000000.0,1966000000.0,21697000000.0,14005000000.0,7517000000.0,7517000000.0,1264000000.0,6253000000.0,5913000000.0,3.53,0.9169,0.0,0.3177,0.2499,0.2735,3.7154,3.7287,3.7287,6253000000.0,6253000000.0,0.0,0.2735,USB
2017-09-30 00:00:00,23048000000.0,1659000000.0,21389000000.0,12967000000.0,8246000000.0,8246000000.0,2188000000.0,6058000000.0,5693000000.0,3.38,0.928,0.0,0.3578,0.247,0.3792,3.5765,3.5898,3.5898,6058000000.0,6058000000.0,0.0,0.3792,USB
2017-06-30 00:00:00,22769000000.0,1558000000.0,21211000000.0,12864000000.0,8170000000.0,8170000000.0,2165000000.0,6005000000.0,5642000000.0,3.33,0.9316,0.0,0.3588,0.2478,0.3264,3.5249,3.5379,3.5379,6005000000.0,6005000000.0,0.0,0.3264,USB
2017-03-31 00:00:00,22706000000.0,1495000000.0,21211000000.0,12848000000.0,8185000000.0,8185000000.0,2156000000.0,6029000000.0,5647000000.0,3.31,0.9342,0.0,0.3605,0.2487,0.32,3.5175,3.5304,3.5304,6029000000.0,6029000000.0,0.0,0.32,USB
2016-12-31 00:00:00,22424000000.0,1468000000.0,20956000000.0,12672000000.0,8105000000.0,8105000000.0,2161000000.0,5944000000.0,5589000000.0,3.26,0.9345,0.0,0.3614,0.2492,0.238,3.4477,3.4598,3.4598,5944000000.0,5944000000.0,0.0,0.238,USB
2016-09-30 00:00:00,22435000000.0,1557000000.0,20878000000.0,12588000000.0,8110000000.0,8110000000.0,2168000000.0,5942000000.0,5602000000.0,3.24,0.9306,0.0,0.3615,0.2497,0.2571,3.423,3.4359,3.4359,5942000000.0,5942000000.0,0.0,0.2571,USB
2016-06-30 00:00:00,22113000000.0,1479000000.0,20634000000.0,12392000000.0,8065000000.0,8065000000.0,2136000000.0,5929000000.0,5590000000.0,3.21,0.9331,0.0,0.3647,0.2528,0.3649,3.3907,3.4043,3.4043,5929000000.0,5929000000.0,0.0,0.3649,USB
2016-03-31 00:00:00,21649000000.0,1424000000.0,20225000000.0,12037000000.0,8012000000.0,8012000000.0,2122000000.0,5890000000.0,5572000000.0,3.18,0.9342,0.0,0.3701,0.2574,0.383,3.3449,3.3592,3.3592,5890000000.0,5890000000.0,0.0,0.383,USB
2015-12-31 00:00:00,21494000000.0,1401000000.0,20093000000.0,11889000000.0,8030000000.0,8030000000.0,2097000000.0,5933000000.0,5608000000.0,3.18,0.9348,0.0,0.3736,0.2609,0.4086,3.3483,3.3634,3.3634,5933000000.0,5933000000.0,0.0,0.4086,USB
2015-09-30 00:00:00,21470000000.0,1422000000.0,20048000000.0,11862000000.0,8007000000.0,8007000000.0,2062000000.0,5945000000.0,5624000000.0,3.17,0.9338,0.0,0.3729,0.2619,0.3315,3.335,3.3514,3.3514,5945000000.0,5945000000.0,0.0,0.3315,USB
2015-06-30 00:00:00,21326000000.0,1438000000.0,19888000000.0,11721000000.0,7979000000.0,7979000000.0,2051000000.0,5928000000.0,5607000000.0,3.14,0.9326,0.0,0.3741,0.2629,0.2272,3.3063,3.323,3.323,5928000000.0,5928000000.0,0.0,0.2272,USB
2015-03-31 00:00:00,21477000000.0,1444000000.0,20033000000.0,11830000000.0,8010000000.0,8010000000.0,2070000000.0,5940000000.0,5617000000.0,3.13,0.9328,0.0,0.373,0.2615,0.2007,3.2935,3.3109,3.3109,5940000000.0,5940000000.0,0.0,0.2007,USB
2014-12-31 00:00:00,21392000000.0,1453000000.0,19939000000.0,11745000000.0,7995000000.0,7995000000.0,2087000000.0,5908000000.0,5583000000.0,3.09,0.9321,0.0,0.3737,0.261,0.2493,3.2587,3.2768,3.2768,5908000000.0,5908000000.0,0.0,0.2493,USB
2014-09-30 00:00:00,21144000000.0,1486000000.0,19658000000.0,11607000000.0,7847000000.0,7847000000.0,1969000000.0,5878000000.0,5552000000.0,3.06,0.9297,0.0,0.3711,0.2626,0.3431,3.2255,3.2427,3.2427,5878000000.0,5878000000.0,0.0,0.3431,USB
2014-06-30 00:00:00,21090000000.0,1531000000.0,19559000000.0,11541000000.0,7810000000.0,7810000000.0,1988000000.0,5822000000.0,5547000000.0,3.04,0.9274,0.0,0.3703,0.263,0.4179,3.179,3.1968,3.1968,5822000000.0,5822000000.0,0.0,0.4179,USB
2014-03-31 00:00:00,20913000000.0,1595000000.0,19318000000.0,11376000000.0,7727000000.0,7727000000.0,1970000000.0,5757000000.0,5525000000.0,3.01,0.9237,0.0,0.3695,0.2642,0.6001,3.1296,3.1471,3.1471,5757000000.0,5757000000.0,0.0,0.6001,USB
2013-12-31 00:00:00,21059000000.0,1681000000.0,19378000000.0,11391000000.0,7764000000.0,7764000000.0,2032000000.0,5732000000.0,5552000000.0,3.01,0.9202,0.0,0.3687,0.2636,0.5435,3.1001,3.1169,3.1169,5732000000.0,5732000000.0,0.0,0.5435,USB
2013-09-30 00:00:00,21360000000.0,1759000000.0,19601000000.0,11551000000.0,7817000000.0,7817000000.0,2181000000.0,5636000000.0,5512000000.0,2.97,0.9176,0.0,0.366,0.2581,0.5964,3.0295,3.0443,3.0443,5636000000.0,5636000000.0,0.0,0.5964,USB
2013-06-30 00:00:00,21738000000.0,1850000000.0,19888000000.0,11773000000.0,7870000000.0,7870000000.0,2232000000.0,5638000000.0,5516000000.0,2.95,0.9149,0.0,0.362,0.2537,0.4989,3.0085,3.023,3.023,5638000000.0,5638000000.0,0.0,0.4989,USB
2013-03-31 00:00:00,22007000000.0,1998000000.0,20009000000.0,11910000000.0,7839000000.0,7839000000.0,2267000000.0,5572000000.0,5456000000.0,2.9,0.9092,0.0,0.3562,0.2479,0.297,2.9552,2.9694,2.9694,5572000000.0,5572000000.0,0.0,0.297,USB
2012-12-31 00:00:00,22202000000.0,2138000000.0,20064000000.0,12064000000.0,7726000000.0,7726000000.0,2236000000.0,5490000000.0,5383000000.0,2.85,0.9037,0.0,0.348,0.2425,0.3584,2.8955,2.9094,2.9094,5490000000.0,5490000000.0,0.0,0.3584,USB
