Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2020-03-31 00:00:00,6882200000.0,702300000.0,6179900000.0,4226900000.0,1953000300.0,1953000000.0,447300000.0,1505699900.0,1425300000.0,6.73,0.898,0.0,0.2838,0.2071,-0.1494,7.0568,7.0916,7.0916,1505699900.0,1505699900.0,0.0,-0.0562,NTRS
2019-12-31 00:00:00,6895100000.0,822000000.0,6073100000.0,4129000000.0,1944100200.0,1944100000.0,451900000.0,1492199900.0,1428900000.0,6.66,0.8808,0.0,0.282,0.2072,0.2889,6.9212,6.9558,6.9558,1492199900.0,1492199900.0,0.0,0.3759,NTRS
2019-09-30 00:00:00,6927300000.0,898100000.0,6029200000.0,4075600000.0,1953599300.0,1953600000.0,422600000.0,1531000000.0,1484500100.0,6.76,0.8704,0.0,0.282,0.2143,0.1274,7.0207,7.0552,7.0552,1531000000.0,1531000000.0,0.0,0.2042,NTRS
2019-06-30 00:00:00,6851600000.0,886000000.0,5965600000.0,4039600000.0,1925999300.0,1926000000.0,405100000.0,1520900000.0,1474500100.0,6.65,0.8707,0.0,0.2811,0.2152,0.2549,6.8981,6.9347,6.9347,1520900000.0,1520900000.0,0.0,0.3344,NTRS
2019-03-31 00:00:00,6782700000.0,817600000.0,5965100000.0,4038800000.0,1926299400.0,1926300000.0,404400000.0,1521900000.0,1475500100.0,6.58,0.8795,0.0,0.284,0.2175,0.299,6.8354,6.8743,6.8743,1521900000.0,1521900000.0,0.0,0.3743,NTRS
2018-12-31 00:00:00,6658900000.0,698700000.0,5960200000.0,4002400000.0,1957799400.0,1957800000.0,401400000.0,1556400000.0,1510000100.0,6.68,0.8951,0.0,0.294,0.2268,0.1894,6.9331,6.9747,6.9747,1556400000.0,1556400000.0,0.0,0.2654,NTRS
2018-09-30 00:00:00,6456300000.0,575400000.0,5880900000.0,3973400000.0,1907500300.0,1907500100.0,404400000.0,1503100000.0,1442400100.0,6.39,0.9109,0.0,0.2954,0.2234,0.2649,6.6449,6.6856,6.6856,1503100000.0,1503099900.0,0.0,0.3344,NTRS
2018-06-30 00:00:00,6235800000.0,484000000.0,5751800000.0,3908700000.0,1843100400.0,1843100100.0,416100000.0,1427000000.0,1366300100.0,6.01,0.9224,0.0,0.2956,0.2191,0.1301,6.2733,6.3107,6.3107,1427000000.0,1426999900.0,0.0,0.2024,NTRS
2018-03-31 00:00:00,5972200000.0,405300000.0,5566900000.0,3840200000.0,1726700400.0,1726700100.0,422200000.0,1304500000.0,1243800100.0,5.44,0.9321,0.0,0.2891,0.2083,-0.0011,5.7045,5.7384,5.7384,1304500000.0,1304499900.0,0.0,0.0767,NTRS
2017-12-31 00:00:00,5715500000.0,340200000.0,5375300000.0,3741400000.0,1633900400.0,1633900100.0,434900000.0,1199000000.0,1130400100.0,4.95,0.9405,0.0,0.2859,0.1978,0.2183,5.221,5.2529,5.2529,1199000000.0,1198999900.0,0.0,0.301,NTRS
2017-09-30 00:00:00,5471000000.0,278800000.0,5192200000.0,3604400000.0,1587799900.0,1587799900.0,478900000.0,1108900000.0,1040100000.0,4.55,0.949,0.0,0.2902,0.1901,0.2177,4.8213,4.8535,4.8535,1108900000.0,1108900000.0,0.0,0.3122,NTRS
2017-06-30 00:00:00,5286000000.0,225300000.0,5060700000.0,3515800000.0,1544899900.0,1544899900.0,476800000.0,1068100000.0,1010700000.0,4.43,0.9574,0.0,0.2923,0.1912,0.3448,4.6496,4.6819,4.6819,1068100000.0,1068100000.0,0.0,0.4407,NTRS
2017-03-31 00:00:00,5250800000.0,194600000.0,5056200000.0,3507400000.0,1548799900.0,1548799900.0,485600000.0,1063200000.0,1005900000.0,4.41,0.9629,0.0,0.295,0.1916,0.3999,4.6351,4.6689,4.6689,1063200000.0,1063200000.0,0.0,0.4933,NTRS
2016-12-31 00:00:00,5143800000.0,182000000.0,4961800000.0,3444700000.0,1517099900.0,1517099900.0,484600000.0,1032500000.0,990400000.0,4.32,0.9646,0.0,0.2949,0.1925,0.2015,4.5058,4.5369,4.5369,1032500000.0,1032500000.0,0.0,0.2936,NTRS
2016-09-30 00:00:00,5053700000.0,176600000.0,4877100000.0,3399100200.0,1477999900.0,1478000000.0,472700000.0,1005299900.0,962300000.0,4.2,0.9651,0.0,0.2925,0.1904,0.3096,4.3754,4.4054,4.4054,1005299900.0,1005299900.0,0.0,0.4001,NTRS
2016-06-30 00:00:00,4986200000.0,167300000.0,4818900000.0,3361400200.0,1457499800.0,1457500000.0,475200000.0,982299900.0,939400000.0,4.08,0.9664,0.0,0.2923,0.1884,-0.1259,4.2477,4.2785,4.2785,982299900.0,982299900.0,0.0,-0.0401,NTRS
2016-03-31 00:00:00,4918000000.0,159900000.0,4758100000.0,3283900200.0,1474199800.0,1474200000.0,485700000.0,988499900.0,945600000.0,4.09,0.9675,0.0,0.2998,0.1923,0.1284,4.245,4.2772,4.2772,988499900.0,988499900.0,0.0,0.2131,NTRS
2015-12-31 00:00:00,4856500000.0,153900000.0,4702600000.0,3237600200.0,1464999700.0,1465000000.0,491200000.0,973799900.0,935000000.0,4.03,0.9683,0.0,0.3017,0.1925,0.2885,4.1576,4.1923,4.1923,973799900.0,973799900.0,0.0,0.3777,NTRS
2015-09-30 00:00:00,4828600000.0,152600000.0,4676000000.0,3215600000.0,1460400200.0,1460399900.0,481900000.0,978499900.0,938200000.0,4.01,0.9684,0.0,0.3024,0.1943,-0.0541,4.1576,4.1925,4.1925,978499900.0,978500000.0,0.0,0.0303,NTRS
2015-06-30 00:00:00,4759700000.0,160300000.0,4599400000.0,3188000000.0,1411400200.0,1411399900.0,463000000.0,948399900.0,913900000.0,3.89,0.9663,0.0,0.2965,0.192,0.1081,4.0159,4.0499,4.0499,948399900.0,948400000.0,0.0,0.194,NTRS
2015-03-31 00:00:00,4595100000.0,169900000.0,4425200000.0,3154500000.0,1270700100.0,1270699900.0,409600000.0,861099900.0,832400000.0,3.54,0.963,0.0,0.2765,0.1811,0.103,3.6366,3.666,3.666,861099900.0,861100000.0,0.0,0.1933,NTRS
2014-12-31 00:00:00,4512600000.0,181400000.0,4331200000.0,3141000000.0,1190200100.0,1190199900.0,378400000.0,811799900.0,789000000.0,3.34,0.9598,0.0,0.2638,0.1748,0.1167,3.4149,3.4422,3.4422,811799900.0,811800000.0,0.0,0.2074,NTRS
2014-09-30 00:00:00,4440200000.0,193900000.0,4246300000.0,3156200000.0,1090100000.0,1090100000.0,352600000.0,737500000.0,728800000.0,3.06,0.9563,0.0,0.2455,0.1641,0.1553,3.0929,3.1159,3.1159,737500000.0,737500000.0,0.0,0.2594,NTRS
2014-06-30 00:00:00,4418100000.0,203500000.0,4214600000.0,3127200000.0,1087400100.0,1087400000.0,347900000.0,739500000.0,730800000.0,3.06,0.9539,0.0,0.2461,0.1654,0.7348,3.0884,3.109,3.109,739500000.0,739500000.0,0.0,0.8286,NTRS
2014-03-31 00:00:00,4364900000.0,211500000.0,4153400000.0,3050900000.0,1102500100.0,1102500000.0,353800000.0,748700000.0,736800000.0,3.08,0.9515,0.0,0.2526,0.1688,0.1522,3.1161,3.1354,3.1354,748700000.0,748700000.0,0.0,0.2441,NTRS
2013-12-31 00:00:00,4311700000.0,222400000.0,4089300000.0,3013800000.0,1075500200.0,1075500000.0,344200000.0,731300000.0,719400000.0,3.01,0.9484,0.0,0.2494,0.1668,0.1054,3.0401,3.0564,3.0564,731300000.0,731300000.0,0.0,0.1947,NTRS
2013-09-30 00:00:00,4251600000.0,237800000.0,4013800100.0,2960799900.0,1053000100.0,1052999900.0,323700000.0,729300000.0,723700000.0,3.0,0.9441,0.0,0.2477,0.1702,0.1506,3.0303,3.0438,3.0438,729300000.0,729300000.0,0.0,0.2315,NTRS
2013-06-30 00:00:00,4200300000.0,261200000.0,3939100100.0,2921499900.0,1017600000.0,1017599900.0,316000000.0,701600000.0,693200000.0,2.88,0.9378,0.0,0.2423,0.165,-0.3254,2.9174,2.9274,2.9274,701600000.0,701600000.0,0.0,-0.2396,NTRS
2013-03-31 00:00:00,4180500000.0,273400000.0,3907100100.0,2909099900.0,998000100.0,997999900.0,307900000.0,690100000.0,682200000.0,2.83,0.9346,0.0,0.2387,0.1632,0.01,2.8687,2.8758,2.8758,690100000.0,690100000.0,0.0,0.0883,NTRS
2012-12-31 00:00:00,4193500000.0,297400000.0,3896100100.0,2903799900.0,992300100.0,992299900.0,305000000.0,687300000.0,677300000.0,2.81,0.9291,0.0,0.2366,0.1615,0.1197,2.8532,2.8587,2.8587,687300000.0,687300000.0,0.0,0.1942,NTRS
