Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Diluted, from Disc. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Discontinued Ops)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Income from Discontinued Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,20176000000.0,14092000000.0,6084000000.0,3576000000.0,2490000000.0,270000000.0,16000000.0,9000000.0,2165000000.0,449000000.0,1716000000.0,91000000.0,1784000000.0,5.28,0.3015,0.1234,0.1073,0.0884,0.0927,3324000000.0,2490000000.0,5.3362,,5.3596,,5.3596,1807000000.0,,1807000000.0,0.1648,0.139,KMB
2022-06-30 00:00:00,20133000000.0,14061000000.0,6072000000.0,3483000000.0,2492000000.0,261000000.0,169000000.0,6000000.0,2181000000.0,448000000.0,1733000000.0,83000000.0,1786000000.0,5.29,0.3016,0.1238,0.1083,0.0887,0.0906,3411000000.0,2492000000.0,5.3662,,5.3896,,5.3896,1816000000.0,,1816000000.0,0.1694,0.1385,KMB
2022-03-31 00:00:00,19792000000.0,13769000000.0,6023000000.0,3431000000.0,2484000000.0,258000000.0,78000000.0,70000000.0,2149000000.0,446000000.0,1703000000.0,82000000.0,1753000000.0,5.2,0.3043,0.1255,0.1086,0.0886,0.0856,3398000000.0,2484000000.0,5.2745,,5.298,,5.298,1785000000.0,,1785000000.0,0.1717,0.132,KMB
2021-12-31 00:00:00,19440000000.0,13348000000.0,6092000000.0,3360000000.0,2561000000.0,256000000.0,2000000.0,131000000.0,2225000000.0,479000000.0,1746000000.0,98000000.0,1814000000.0,5.38,0.3134,0.1317,0.1145,0.0933,0.0908,3514000000.0,2561000000.0,5.4427,,5.4669,,5.4669,1844000000.0,,1844000000.0,0.1808,0.1404,KMB
2021-09-30 00:00:00,19311000000.0,13047000000.0,6264000000.0,3445000000.0,2789000000.0,256000000.0,-167000000.0,193000000.0,2455000000.0,552000000.0,1903000000.0,126000000.0,1996000000.0,5.91,0.3244,0.1444,0.1271,0.1034,0.0805,3645000000.0,2789000000.0,5.9803,,6.0032,,6.0032,2029000000.0,,2029000000.0,0.1888,0.1323,KMB
2021-06-30 00:00:00,18984000000.0,12661000000.0,6323000000.0,3584000000.0,2798000000.0,254000000.0,-361000000.0,254000000.0,2437000000.0,540000000.0,1897000000.0,136000000.0,1999000000.0,5.9,0.3331,0.1474,0.1284,0.1053,0.0689,3558000000.0,2798000000.0,5.972,,5.9974,,5.9974,2033000000.0,,2033000000.0,0.1874,0.1228,KMB
2021-03-31 00:00:00,18874000000.0,12254000000.0,6620000000.0,3574000000.0,3110000000.0,254000000.0,-312000000.0,254000000.0,2798000000.0,626000000.0,2172000000.0,143000000.0,2276000000.0,6.7,0.3507,0.1648,0.1482,0.1206,0.1173,3882000000.0,3110000000.0,6.7841,,6.8118,,6.8118,2315000000.0,,2315000000.0,0.2057,0.1773,KMB
2020-12-31 00:00:00,19140000000.0,12318000000.0,6822000000.0,3632000000.0,3244000000.0,252000000.0,-314000000.0,252000000.0,2930000000.0,676000000.0,2254000000.0,142000000.0,2352000000.0,6.9,0.3564,0.1695,0.1531,0.1229,0.1329,4040000000.0,3244000000.0,6.9956,,7.0326,,7.0326,2396000000.0,,2396000000.0,0.2111,0.1948,KMB
2020-09-30 00:00:00,18887000000.0,12163000000.0,6724000000.0,3495000000.0,3246000000.0,251000000.0,-357000000.0,251000000.0,2889000000.0,619000000.0,2270000000.0,136000000.0,2360000000.0,6.91,0.356,0.1719,0.153,0.125,0.1361,4069000000.0,3246000000.0,7.0103,,7.0481,,7.0481,2406000000.0,,2406000000.0,0.2154,0.1994,KMB
2020-06-30 00:00:00,18844000000.0,12155000000.0,6689000000.0,3391000000.0,3495000000.0,,-331000000.0,255000000.0,3164000000.0,697000000.0,2467000000.0,136000000.0,2559000000.0,7.48,0.355,0.1855,0.1679,0.1358,0.1626,4356000000.0,3495000000.0,7.5652,,7.6096,,7.6096,2603000000.0,,2603000000.0,0.2312,0.2172,KMB
