Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,18484900000.0,12548900000.0,5936001000.0,488600000.0,5054401200.0,172000000.0,-203200000.0,143000000.0,4851200000.0,1263800000.0,3587400100.0,159700000.0,3724399900.0,10.34,0.3211,0.2734,0.2624,0.2015,0.1173,6047801000.0,5054400700.0,10.2846,10.3898,10.3898,3747100100.0,3747100000.0,0.3272,0.1845,MOS
2022-06-30 00:00:00,16555000000.0,11256500000.0,5298501000.0,461800000.0,4601301300.0,189000000.0,-256500000.0,160200000.0,4344800000.0,1163800000.0,3181000100.0,86400000.0,3254599900.0,8.87,0.3201,0.2779,0.2624,0.1966,0.1037,5549701100.0,4601300800.0,8.8046,8.8936,8.8936,3267400100.0,3267400000.0,0.3352,0.1779,MOS
2022-03-31 00:00:00,13982600000.0,9778100000.0,4204501000.0,461200000.0,3411101300.0,190000000.0,115700000.0,163400000.0,3526800000.0,910400000.0,2616400100.0,46000000.0,2655899900.0,7.14,0.3007,0.244,0.2522,0.1899,0.0795,4316001100.0,3411100800.0,7.0747,7.1454,7.1454,2662400100.0,2662400000.0,0.3087,0.1698,MOS
2021-12-31 00:00:00,12357400000.0,9157100000.0,3200301100.0,430500000.0,2468501500.0,195000000.0,-243700000.0,169100000.0,2224800000.0,597700000.0,1627100100.0,7800000.0,1630599900.0,4.32,0.259,0.1998,0.18,0.132,0.075,3353301300.0,2468501000.0,4.2843,4.3239,4.3239,1634900100.0,1634900000.0,0.2714,0.177,MOS
2021-09-30 00:00:00,10973800000.0,8510700000.0,2463100000.0,417900000.0,1793600100.0,204000000.0,-95800000.0,177300000.0,1697800000.0,-128700000.0,1826500000.0,-24700000.0,1793700000.0,4.72,0.2245,0.1634,0.1547,0.1635,0.0624,2670900100.0,1793600600.0,4.7165,4.7496,4.7496,1801800000.0,1801799900.0,0.2434,0.1818,MOS
2021-06-30 00:00:00,9936700000.0,7983000000.0,1953700000.0,417800000.0,1190500000.0,200000000.0,19000000.0,172500000.0,1209500000.0,-267200000.0,1476700000.0,-56000000.0,1415600000.0,3.72,0.1966,0.1198,0.1217,0.1425,0.0682,2086600000.0,1190500500.0,3.7219,3.7462,3.7462,1420700000.0,1420699900.0,0.21,0.1925,MOS
2021-03-31 00:00:00,9180700000.0,7722300000.0,1458400000.0,405300000.0,792300100.0,213000000.0,-69000000.0,184500000.0,723300000.0,-385800000.0,1109100000.0,-81300000.0,1025800000.0,2.69,0.1589,0.0863,0.0788,0.1117,0.0562,1699000100.0,792300600.0,2.6975,2.712,2.712,1027800000.0,1027799900.0,0.1851,0.1864,MOS
2020-12-31 00:00:00,8681700000.0,7616800000.0,1064899900.0,371500000.0,412899900.0,215000000.0,-232000000.0,180600000.0,180900000.0,-578500000.0,759400000.0,-93800000.0,666100000.0,1.74,0.1227,0.0476,0.0208,0.0767,0.0475,1328500000.0,412900400.0,1.7457,1.7563,1.7563,665600000.0,665599900.0,0.153,0.1823,MOS
2020-09-30 00:00:00,8300600000.0,7566400000.0,734200000.0,364900000.0,-1076498900.0,214000000.0,-315600000.0,180100000.0,-1392100000.0,-386400000.0,-1005700000.0,-107400000.0,-1082800100.0,-2.87,0.0885,-0.1297,-0.1677,-0.1304,0.0601,447600800.0,-1076498900.0,-2.9068,-2.9077,-2.9077,-1113100000.0,-1113100000.0,0.0539,0.1954,MOS
2020-06-30 00:00:00,8672500000.0,8013500000.0,658999900.0,345500000.0,-1035498900.0,,-370400000.0,180300000.0,-1405900000.0,-355300000.0,-1050600000.0,-97900000.0,-1120700100.0,-2.96,0.076,-0.1194,-0.1621,-0.1292,0.0741,492400800.0,-1035498900.0,-2.9986,-2.9995,-2.9995,-1148500000.0,-1148500000.0,0.0568,0.2038,MOS
