Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Interest Expense (Operating),Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Share of Subsidiary Earnings,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2022-09-30 00:00:00,31534000000.0,11113000000.0,20421000000.0,8314000000.0,12269000000.0,697000000.0,-192000000.0,564000000.0,11656000000.0,2428000000.0,9228000000.0,34000000.0,8720000000.0,5.61,0.6476,0.3891,0.3696,0.2765,0.34,13118000000.0,12269000000.0,5.9644,5.9671,5.9671,9262000000.0,9238000000.0,0.416,0.3724,PM
2022-06-30 00:00:00,31681000000.0,10792000000.0,20889000000.0,8295000000.0,12756000000.0,726000000.0,-109000000.0,580000000.0,12107000000.0,2541000000.0,9566000000.0,62000000.0,9057000000.0,5.82,0.6594,0.4026,0.3822,0.2859,0.3669,13700000000.0,12756000000.0,6.1917,6.1947,6.1947,9628000000.0,9602000000.0,0.4324,0.3959,PM
2022-03-31 00:00:00,31507000000.0,10461000000.0,21046000000.0,8296000000.0,12829000000.0,765000000.0,-229000000.0,615000000.0,12123000000.0,2593000000.0,9530000000.0,50000000.0,8997000000.0,5.78,0.668,0.4072,0.3848,0.2856,0.3762,13848000000.0,12829000000.0,6.1532,6.1571,6.1571,9580000000.0,9561000000.0,0.4395,0.4015,PM
2021-12-31 00:00:00,31363000000.0,10089000000.0,21274000000.0,8343000000.0,12975000000.0,827000000.0,-428000000.0,628000000.0,12232000000.0,2671000000.0,9561000000.0,149000000.0,9091000000.0,5.83,0.6783,0.4137,0.39,0.2899,0.3577,13999000000.0,12975000000.0,6.2284,6.2324,6.2324,9710000000.0,9698000000.0,0.4464,0.3816,PM
2021-09-30 00:00:00,30732000000.0,9813000000.0,20919000000.0,8001000000.0,12933000000.0,846000000.0,-702000000.0,646000000.0,12176000000.0,2691000000.0,9485000000.0,115000000.0,8974000000.0,5.76,0.6807,0.4208,0.3962,0.292,0.3416,13854000000.0,12933000000.0,6.1557,6.1645,6.1645,9600000000.0,9593000000.0,0.4508,0.3611,PM
2021-06-30 00:00:00,30069000000.0,9615000000.0,20454000000.0,7660000000.0,12721000000.0,862000000.0,-762000000.0,655000000.0,11959000000.0,2596000000.0,9363000000.0,86000000.0,8857000000.0,5.69,0.6802,0.4231,0.3977,0.2946,0.3406,13716000000.0,12721000000.0,6.0609,6.0676,6.0676,9449000000.0,9449000000.0,0.4562,0.3605,PM
2021-03-31 00:00:00,29126000000.0,9441000000.0,19685000000.0,7289000000.0,12323000000.0,872000000.0,-758000000.0,656000000.0,11565000000.0,2478000000.0,9087000000.0,113000000.0,8633000000.0,5.55,0.6759,0.4231,0.3971,0.2964,0.2927,13308000000.0,12323000000.0,5.9029,5.9077,5.9077,9200000000.0,9200000000.0,0.4569,0.3137,PM
2020-12-31 00:00:00,28694000000.0,9569000000.0,19125000000.0,7384000000.0,11668000000.0,872000000.0,-715000000.0,618000000.0,10953000000.0,2377000000.0,8576000000.0,16000000.0,8036000000.0,5.17,0.6665,0.4066,0.3817,0.2801,0.321,12649000000.0,11668000000.0,5.5148,5.5183,5.5183,8592000000.0,8592000000.0,0.4408,0.342,PM
2020-09-30 00:00:00,28963000000.0,9775000000.0,19188000000.0,7848000000.0,11269000000.0,861000000.0,-686000000.0,590000000.0,10583000000.0,2387000000.0,8196000000.0,59000000.0,7673000000.0,4.94,0.6625,0.3891,0.3654,0.2649,0.323,12233000000.0,11269000000.0,5.2999,5.3033,5.3033,8255000000.0,8255000000.0,0.4224,0.3444,PM
2020-06-30 00:00:00,29159000000.0,9964000000.0,19195000000.0,8313000000.0,10814000000.0,,-652000000.0,559000000.0,10162000000.0,2382000000.0,7780000000.0,84000000.0,7262000000.0,4.68,0.6583,0.3709,0.3485,0.249,0.2669,11776000000.0,10814000000.0,5.0506,5.054,5.054,7864000000.0,7864000000.0,0.4039,0.2896,PM
2020-03-31 00:00:00,30207000000.0,10450000000.0,19757000000.0,8422000000.0,11270000000.0,,-638000000.0,547000000.0,10632000000.0,2465000000.0,8167000000.0,84000000.0,7639000000.0,4.92,0.6541,0.3731,0.352,0.2529,0.3066,12235000000.0,11270000000.0,5.3011,5.3045,5.3045,8251000000.0,8251000000.0,0.405,0.3297,PM
2019-12-31 00:00:00,29805000000.0,10513000000.0,19292000000.0,8695000000.0,10531000000.0,,-659000000.0,570000000.0,9872000000.0,2293000000.0,7579000000.0,149000000.0,7168000000.0,4.62,0.6473,0.3533,0.3312,0.2405,0.3099,11495000000.0,10531000000.0,4.9666,4.9698,4.9698,7728000000.0,7728000000.0,0.3857,0.3385,PM
2019-09-30 00:00:00,29591000000.0,10516000000.0,19075000000.0,8279000000.0,10727000000.0,,-642000000.0,559000000.0,10085000000.0,2221000000.0,7864000000.0,85000000.0,7467000000.0,4.81,0.6446,0.3625,0.3408,0.2523,0.2757,11691000000.0,10727000000.0,5.1088,5.1087,5.1087,7949000000.0,7949000000.0,0.3951,0.3105,PM
2019-06-30 00:00:00,29453000000.0,10529000000.0,18924000000.0,7755000000.0,11095000000.0,,-642000000.0,572000000.0,10453000000.0,2277000000.0,8176000000.0,68000000.0,7818000000.0,5.03,0.6425,0.3767,0.3549,0.2654,0.2589,12068000000.0,11095000000.0,5.2994,5.2993,5.2993,8244000000.0,8244000000.0,0.4097,0.2984,PM
2019-03-31 00:00:00,29480000000.0,10608000000.0,18872000000.0,7792000000.0,11001000000.0,,-646000000.0,590000000.0,10355000000.0,2310000000.0,8045000000.0,58000000.0,7692000000.0,4.95,0.6402,0.3732,0.3513,0.2609,0.2695,11988000000.0,11001000000.0,5.2097,5.2096,5.2096,8103000000.0,8103000000.0,0.4066,0.3168,PM
2018-12-31 00:00:00,29625000000.0,10758000000.0,18867000000.0,7408000000.0,11377000000.0,,-706000000.0,665000000.0,10671000000.0,2445000000.0,8226000000.0,60000000.0,7895000000.0,5.08,0.6369,0.384,0.3602,0.2665,0.2715,12366000000.0,11377000000.0,5.3286,5.3286,5.3286,8286000000.0,8286000000.0,0.4174,0.3199,PM
2018-09-30 00:00:00,30420000000.0,10978000000.0,19442000000.0,7341000000.0,12015000000.0,,-840000000.0,799000000.0,11175000000.0,4159000000.0,7016000000.0,63000000.0,6680000000.0,4.29,0.6391,0.395,0.3674,0.2196,0.2736,12992000000.0,12015000000.0,4.5554,4.5564,4.5564,7079000000.0,7079000000.0,0.4271,0.328,PM
2018-06-30 00:00:00,30389000000.0,11095000000.0,19294000000.0,7260000000.0,11947000000.0,,-931000000.0,877000000.0,11016000000.0,4280000000.0,6736000000.0,47000000.0,6404000000.0,4.12,0.6349,0.3931,0.3625,0.2107,0.2781,12903000000.0,11947000000.0,4.3659,4.3677,4.3677,6783000000.0,6783000000.0,0.4246,0.3361,PM
2018-03-31 00:00:00,29580000000.0,10870000000.0,18710000000.0,7031000000.0,11591000000.0,,-986000000.0,922000000.0,10605000000.0,4325000000.0,6280000000.0,50000000.0,5987000000.0,3.85,0.6325,0.3919,0.3585,0.2024,0.2646,12511000000.0,11591000000.0,4.0753,4.0779,4.0779,6330000000.0,6330000000.0,0.423,0.3194,PM
2017-12-31 00:00:00,28748000000.0,10432000000.0,18316000000.0,6647000000.0,11581000000.0,,-992000000.0,914000000.0,10589000000.0,4307000000.0,6282000000.0,59000000.0,6021000000.0,3.87,0.6371,0.4028,0.3683,0.2094,0.2562,12456000000.0,11581000000.0,4.0831,4.0857,4.0857,6341000000.0,6341000000.0,0.4333,0.31,PM
