Date,Revenue,Cost of Revenue,Gross Profit,SG&A Expenses,Operating Income,Non-operating Income/Expense,Non-operating Interest Expenses,EBT,Income Tax Provision,Income after Tax,Net Income Common,EPS (Basic),Gross Margin,EBIT Margin,EBT margin,Net Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,"EPS (Diluted, from Cont. Ops)","EPS (Basic, Consolidated)","EPS (Basic, from Continuous Ops)",Income from Continuous Operations,Consolidated Net Income/Loss,EBITDA Margin,Operating Cash Flow Margin,Ticker
2019-06-30 00:00:00,102522000000.0,29107000000.0,73415000000.0,13035000000.0,6084000000.0,-1277000000.0,1265000000.0,4807000000.0,1104000000.0,3703000000.0,3692000000.0,10.95,0.7161,0.0593,0.0469,0.036,0.0407,8314000000.0,6084000000.0,10.8534,10.9555,10.9555,3703000000.0,3703000000.0,0.0811,0.0486,CI
2019-03-31 00:00:00,75183000000.0,28376000000.0,46807000000.0,12492000000.0,5082000000.0,-931000000.0,893000000.0,4151000000.0,1050000000.0,3101000000.0,3090000000.0,10.54,0.6226,0.0676,0.0552,0.0411,0.0574,6534000000.0,5082000000.0,10.4163,10.5576,10.5576,3101000000.0,3101000000.0,0.0869,0.0657,CI
2018-12-31 00:00:00,48650000000.0,27528000000.0,21122000000.0,11934000000.0,4160000000.0,-579000000.0,498000000.0,3581000000.0,935000000.0,2646000000.0,2637000000.0,10.7,0.4342,0.0855,0.0736,0.0542,0.0666,4855000000.0,4160000000.0,10.5745,10.7277,10.7277,2646000000.0,2646000000.0,0.0998,0.0775,CI
2018-09-30 00:00:00,44768000000.0,26955000000.0,17813000000.0,,4695000000.0,,,4111000000.0,1345000000.0,2766000000.0,2759000000.0,11.22,0.3979,0.1049,0.0918,0.0616,0.0836,5274000000.0,4695000000.0,11.2804,11.444,11.444,2766000000.0,2766000000.0,0.1178,0.0942,CI
2018-06-30 00:00:00,43800000000.0,26339000000.0,17461000000.0,,4387000000.0,,,3902000000.0,1348000000.0,2554000000.0,2547000000.0,10.29,0.3987,0.1002,0.0891,0.0582,0.0989,4943000000.0,4387000000.0,10.3533,10.5081,10.5081,2554000000.0,2554000000.0,0.1129,0.1103,CI
2018-03-31 00:00:00,42745000000.0,25719000000.0,17026000000.0,,4360000000.0,,,3934000000.0,1378000000.0,2556000000.0,2554000000.0,10.15,0.3983,0.102,0.092,0.0597,0.0947,4920000000.0,4360000000.0,10.1987,10.3634,10.3634,2556000000.0,2556000000.0,0.1151,0.106,CI
2017-12-31 00:00:00,41806000000.0,25263000000.0,16543000000.0,,3942000000.0,,,3606000000.0,1374000000.0,2232000000.0,2237000000.0,8.73,0.3957,0.0943,0.0863,0.0535,0.0865,4508000000.0,3942000000.0,8.7506,8.8962,8.8962,2232000000.0,2232000000.0,0.1078,0.0977,CI
2017-09-30 00:00:00,41502000000.0,24714000000.0,16788000000.0,,3562000000.0,,,3453000000.0,1114000000.0,2339000000.0,2353000000.0,9.13,0.4045,0.0858,0.0832,0.0567,0.0944,4137000000.0,3562000000.0,9.0779,9.2236,9.2236,2339000000.0,2339000000.0,0.0997,0.105,CI
2017-06-30 00:00:00,40893000000.0,24562000000.0,16331000000.0,,3480000000.0,,,3371000000.0,1142000000.0,2229000000.0,2249000000.0,8.68,0.3994,0.0851,0.0824,0.055,0.1133,4066000000.0,3480000000.0,8.6002,8.7377,8.7377,2229000000.0,2229000000.0,0.0994,0.1231,CI
2017-03-31 00:00:00,40428000000.0,24528000000.0,15900000000.0,,3159000000.0,,,3050000000.0,1128000000.0,1922000000.0,1946000000.0,7.5,0.3933,0.0781,0.0754,0.0481,0.105,3757000000.0,3159000000.0,7.3997,7.5194,7.5194,1922000000.0,1922000000.0,0.0929,0.1159,CI
2016-12-31 00:00:00,39838000000.0,24341000000.0,15497000000.0,,3088000000.0,,,2979000000.0,1136000000.0,1843000000.0,1867000000.0,7.2,0.389,0.0775,0.0748,0.0469,0.0895,3698000000.0,3088000000.0,7.098,7.2172,7.2172,1843000000.0,1843000000.0,0.0928,0.1011,CI
2016-09-30 00:00:00,39252000000.0,24227000000.0,15025000000.0,,3033000000.0,,,3033000000.0,1146000000.0,1887000000.0,1911000000.0,7.37,0.3828,0.0773,0.0773,0.0487,0.0968,3627000000.0,3033000000.0,7.2638,7.3876,7.3876,1887000000.0,1887000000.0,0.0924,0.1099,CI
2016-06-30 00:00:00,38761000000.0,23961000000.0,14800000000.0,,3169000000.0,,,3169000000.0,1190000000.0,1979000000.0,2002000000.0,7.71,0.3818,0.0818,0.0818,0.0516,0.0645,3762000000.0,3169000000.0,7.6118,7.7431,7.7431,1979000000.0,1979000000.0,0.0971,0.0778,CI
2016-03-31 00:00:00,38293000000.0,23546000000.0,14747000000.0,,3292000000.0,,,3292000000.0,1232000000.0,2060000000.0,2080000000.0,8.0,0.3851,0.086,0.086,0.0543,0.0682,3884000000.0,3292000000.0,7.9188,8.0572,8.0572,2060000000.0,2060000000.0,0.1014,0.0814,CI
2015-12-31 00:00:00,37876000000.0,23290000000.0,14586000000.0,,3327000000.0,,,3327000000.0,1250000000.0,2077000000.0,2094000000.0,8.04,0.3851,0.0878,0.0878,0.0553,0.064,3912000000.0,3327000000.0,7.9703,8.1086,8.1086,2077000000.0,2077000000.0,0.1033,0.0774,CI
2015-09-30 00:00:00,37276000000.0,22876000000.0,14400000000.0,,3400000000.0,,,3400000000.0,1279000000.0,2121000000.0,2135000000.0,8.17,0.3863,0.0912,0.0912,0.0573,0.0537,4004000000.0,3400000000.0,8.1183,8.2656,8.2656,2121000000.0,2121000000.0,0.1074,0.0666,CI
2015-06-30 00:00:00,36644000000.0,22467000000.0,14177000000.0,,3340000000.0,,,3340000000.0,1232000000.0,2108000000.0,2122000000.0,8.08,0.3869,0.0911,0.0911,0.0579,0.0506,3941000000.0,3340000000.0,8.0273,8.1726,8.1726,2108000000.0,2108000000.0,0.1075,0.0638,CI
2015-03-31 00:00:00,35885000000.0,22010000000.0,13875000000.0,,3305000000.0,,,3305000000.0,1209000000.0,2096000000.0,2107000000.0,7.94,0.3867,0.0921,0.0921,0.0587,0.0533,3894000000.0,3305000000.0,7.9011,8.0443,8.0443,2096000000.0,2096000000.0,0.1085,0.067,CI
2014-12-31 00:00:00,34914000000.0,21334000000.0,13580000000.0,,3304000000.0,,,3304000000.0,1210000000.0,2094000000.0,2102000000.0,7.82,0.389,0.0946,0.0946,0.0602,0.0483,3892000000.0,3304000000.0,7.7959,7.9352,7.9352,2094000000.0,2094000000.0,0.1115,0.0618,CI
2014-09-30 00:00:00,34137000000.0,20987000000.0,13150000000.0,,3108000000.0,,,3108000000.0,1116000000.0,1992000000.0,1996000000.0,7.34,0.3852,0.091,0.091,0.0585,0.0475,3695000000.0,3108000000.0,7.3186,7.4473,7.4473,1992000000.0,1992000000.0,0.1082,0.061,CI
2014-06-30 00:00:00,33446000000.0,20571000000.0,12875000000.0,,3089000000.0,,,3089000000.0,1075000000.0,2014000000.0,2015000000.0,7.28,0.3849,0.0924,0.0924,0.0602,0.0565,3676000000.0,3089000000.0,7.2717,7.4047,7.4047,2014000000.0,2014000000.0,0.1099,0.0731,CI
2014-03-31 00:00:00,32693000000.0,20153000000.0,12540000000.0,,2955000000.0,,,2955000000.0,1007000000.0,1948000000.0,1947000000.0,6.92,0.3836,0.0904,0.0904,0.0596,0.0451,3552000000.0,2955000000.0,6.9151,7.0434,7.0434,1948000000.0,1948000000.0,0.1086,0.0616,CI
2013-12-31 00:00:00,32380000000.0,20865000000.0,11515000000.0,,2176000000.0,,,2176000000.0,698000000.0,1478000000.0,1476000000.0,5.2,0.3556,0.0672,0.0672,0.0456,0.0059,2773000000.0,2176000000.0,5.1917,5.2919,5.2919,1478000000.0,1478000000.0,0.0856,0.0222,CI
2013-09-30 00:00:00,31849000000.0,20455000000.0,11394000000.0,,2259000000.0,,,2259000000.0,734000000.0,1525000000.0,1524000000.0,5.32,0.3578,0.0709,0.0709,0.0479,0.0128,2858000000.0,2259000000.0,5.3266,5.4258,5.4258,1525000000.0,1525000000.0,0.0897,0.0283,CI
2013-06-30 00:00:00,31106000000.0,19930000000.0,11176000000.0,,2178000000.0,,,2178000000.0,740000000.0,1438000000.0,1437000000.0,4.98,0.3593,0.07,0.07,0.0462,-0.0212,2767000000.0,2178000000.0,4.984,5.0727,5.0727,1438000000.0,1438000000.0,0.089,-0.008,CI
2013-03-31 00:00:00,30548000000.0,19735000000.0,10813000000.0,,1999000000.0,,,1999000000.0,687000000.0,1312000000.0,1309000000.0,4.53,0.354,0.0654,0.0654,0.0429,0.0063,2583000000.0,1999000000.0,4.5294,4.6087,4.6087,1312000000.0,1312000000.0,0.0846,0.0198,CI
2012-12-31 00:00:00,29119000000.0,17900000000.0,11219000000.0,,2477000000.0,,,2477000000.0,853000000.0,1624000000.0,1623000000.0,5.61,0.3853,0.0851,0.0851,0.0557,0.0667,3037000000.0,2477000000.0,5.6091,5.7018,5.7018,1624000000.0,1624000000.0,0.1043,0.0807,CI
